databaseId	name	imageUrl	cardBack	type	action	clues	cluesFixed	code	concealed	concealedId	cost	deckbuilderQuantity	doom	encounterNumber	encounterSet	enemyDamage	enemyEvade	enemyFight	enemyHorror	exceptional	faction	free	hasBonded	health	healthPerInvestigator	myriad	numberInPack	packName	parallelContent	permanent	reaction	sanity	setUuid	shroud	side	skillAgility	skillCombat	skillIntellect	skillWild	skillWillpower	stage	starting	subtype	tabooId	tabooName	tabooXp	text	traits	unique	uses	vengeance	victoryPoints	xp
01040	Magnifying Glass	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-MagnifyingGlass-2.webp	Player Card	Asset	0		0	01040	0		0	2								0	Seeker.	1	0		0	0	40	Core Set	0	0	0		core					1				0		0	None	0	Fast.  You get +1 [intellect] while investigating.  [fast] If there are no clues on your location: Return Magnifying Glass to your hand.	Item. Tool.	0				1
01041	Disc of Itzamna: Protective Amulet	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-DiscOfItzamnaProtectiveAmulet.webp	Player Card	Asset	0		0	01041	0		3	2								0	Seeker.	0	0		0	0	41	Core Set	0	0	1		core				1	1		1		0		0	None	0	[reaction] When a non-[[Elite]] enemy spawns at your location, discard Disc of Itzamna: Discard that enemy.	Item. Relic.	1				2
01042	Encyclopedia	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Encyclopedia.webp	Player Card	Asset	1		0	01042	0		2	2								0	Seeker.	0	0		0	0	42	Core Set	0	0	0		core						1			0		0	None	0	[action] Exhaust Encyclopedia: Choose an investigator at your location. That investigator gets +2 to a skill of your choice until the end of the phase.	Item. Tome.	0				2
01043	Cryptic Research	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-CrypticResearch.webp	Player Card	Event	0		0	01043	0		0	2								0	Seeker.	0	0		0	0	43	Core Set	0	0	0		core									0		0	None	0	Fast. Play only during your turn.  Choose an investigator at your location. That investigator draws 3 cards.	Insight.	0				4
01044	Switchblade	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Switchblade.webp	Player Card	Asset	1		0	01044	0		1	2								0	Rogue.	0	0		0	0	44	Core Set	0	0	0		core			1						0		0	None	0	Fast.  [action]: <b>Fight.</b> If you succeed by 2 or more, this attack deals +1 damage.	Item. Weapon. Melee. Illicit.	0				0
01045	Burglary	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Burglary.webp	Player Card	Asset	1		0	01045	0		1	2								0	Rogue.	0	0		0	0	45	Core Set	0	0	0		core					1				0		0	None	0	[action] Exhaust Burglary: <b>Investigate.</b> If you succeed, instead of discovering clues, gain 3 resources.	Talent. Illicit.	0				0
01046	Pickpocketing	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Pickpocketing.webp	Player Card	Asset	0		0	01046	0		2	2								0	Rogue.	0	0		0	0	46	Core Set	0	0	1		core			1						0		0	None	0	[reaction] After you evade an enemy, exhaust Pickpocketing: Draw 1 card.	Talent. Illicit.	0				0
01047	.41 Derringer	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-41Derringer.webp	Player Card	Asset	1		0	01047	0		3	2								0	Rogue.	0	0		0	0	47	Core Set	0	0	0		core				1					0		0	None	0	Uses (3 ammo).  [action] Spend 1 ammo: <b>Fight.</b> You get +2 [combat] for this attack. If you succeed by 2 or more, this attack deals +1 damage.	Item. Weapon. Firearm. Illicit.	0	3			0
01048	Leo De Luca: The Louisiana Lion	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-LeoDeLucaTheLouisianaLion.webp	Player Card	Asset	0		0	01048	0		6	2								0	Rogue.	0	0	2	0	0	48	Core Set	0	0	0	2	core					1				0		0	None	0	You may take an additional action during your turn.	Ally. Criminal.	1				0
01049	Hard Knocks	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-HardKnocks.webp	Player Card	Asset	0		0	01049	0		2	2								0	Rogue.	1	0		0	0	49	Core Set	0	0	0		core			1	1					0		0	None	0	[fast] Spend 1 resource: You get +1 [combat] for this skill test.  [fast] Spend 1 resource: You get +1 [agility] for this skill test.	Talent.	0				0
01050	Elusive	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Elusive.webp	Player Card	Event	0		0	01050	0		2	2								0	Rogue.	0	0		0	0	50	Core Set	0	0	0		core			1		1				0		0	None	0	Fast. Play only during your turn.  Disengage from each enemy engaged with you and move to a revealed location with no enemies.	Tactic.	0				0
01050-1	Elusive	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Elusive-2.webp	Player Card	Event	0		0	01050	0		2	0								0	Rogue.	0	0		0	0	50	Core Set	0	0	0		core			1		1				0		1	1.5	2	Fast. Play only during your turn.  Disengage from each enemy engaged with you and move to a revealed location with no enemies.	Tactic.	0				0
01050-4	Elusive	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Elusive-3.webp	Player Card	Event	0		0	01050	0		2	0								0	Rogue.	0	0		0	0	50	Core Set	0	0	0		core			1		1				0		4	1.9	0	Mutated. Fast. Play only during your turn.  Disengage from each enemy engaged with you and move to a connecting location with no enemies.	Tactic.	0				0
01051	Backstab	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Backstab.webp	Player Card	Event	0		0	01051	0		3	2								0	Rogue.	0	0		0	0	51	Core Set	0	0	0		core			1	1					0		0	None	0	<b>Fight.</b> This attack uses [agility] instead of [combat]. This attack deals +2 damage.	Tactic.	0				0
01052	Sneak Attack	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-SneakAttack.webp	Player Card	Event	0		0	01052	0		2	2								0	Rogue.	0	0		0	0	52	Core Set	0	0	0		core				1	1				0		0	None	0	Deal 2 damage to an exhausted enemy at your location.	Tactic.	0				0
01053	Opportunist	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Opportunist.webp	Player Card	Skill	0		0	01053	0			2								0	Rogue.	0	0		0	0	53	Core Set	0	0	0		core						1			0		0	None	0	Commit only to a skill test you are performing.  If you succeed by 3 or more, return Opportunist to your hand after this test instead of discarding it.	Innate.	0				0
01054	Leo De Luca: The Louisiana Lion	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-LeoDeLucaTheLouisianaLion-2.webp	Player Card	Asset	0		0	01054	0		5	2								0	Rogue.	0	0	2	0	0	54	Core Set	0	0	0	2	core					1				0		0	None	0	You may take an additional action during your turn.	Ally. Criminal.	1				1
01055	Cat Burglar	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-CatBurglar.webp	Player Card	Asset	1		0	01055	0		4	2								0	Rogue.	0	0	2	0	0	55	Core Set	0	0	0	2	core			1				1		0		0	None	0	You get +1 [agility].  [action] Exhaust Cat Burglar: Disengage from each enemy engaged with you and move to a connecting location. This action does not provoke attacks of opportunity.	Ally. Criminal.	0				1
01056	Sure Gamble	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-SureGamble.webp	Player Card	Event	0		0	01056	0		2	2								0	Rogue.	0	0		0	0	56	Core Set	0	0	0		core									0		0	None	0	Fast. Play after you reveal a chaos token with a negative modifier.  Switch that token's "-" to a "+".	Fortune. Insight.	0				3
01057	Hot Streak	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-HotStreak.webp	Player Card	Event	0		0	01057	0		3	2								0	Rogue.	0	0		0	0	57	Core Set	0	0	0		core						1			0		0	None	0	Gain 10 resources.	Fortune.	0				4
01058	Forbidden Knowledge	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-ForbiddenKnowledge.webp	Player Card	Asset	0		0	01058	0		0	2								0	Mystic.	1	0		0	0	58	Core Set	0	0	0		core					1				0		0	None	0	Uses (4 secrets). If Forbidden Knowledge has no secrets, discard it.  [fast] Exhaust Forbidden Knowledge and take 1 horror: Move 1 secret from Forbidden Knowledge to your resource pool, as a resource.	Talent.	0	4			0
01059	Holy Rosary	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-HolyRosary.webp	Player Card	Asset	0		0	01059	0		2	2								0	Mystic.	0	0		0	0	59	Core Set	0	0	0	2	core							1		0		0	None	0	You get +1 [willpower].	Item. Charm.	0				0
01060	Shrivelling	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Shrivelling.webp	Player Card	Asset	1		0	01060	0		3	2								0	Mystic.	0	0		0	0	60	Core Set	0	0	0		core				1					0		0	None	0	Uses (4 charges).  [action] Spend 1 charge: <b>Fight.</b> This attack uses [willpower] instead of [combat] and deals +1 damage. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this attack, take 1 horror.	Spell.	0	4			0
01061	Scrying	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Scrying.webp	Player Card	Asset	1		0	01061	0		1	2								0	Mystic.	0	0		0	0	61	Core Set	0	0	0		core					1				0		0	None	0	Uses (3 charges).  [action] Exhaust Scrying and spend 1 charge: Look at the top 3 cards of any investigator's deck or the encounter deck. Return them to the top of that deck in any order.	Spell.	0	3			0
01062	Arcane Studies	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-ArcaneStudies.webp	Player Card	Asset	0		0	01062	0		2	2								0	Mystic.	1	0		0	0	62	Core Set	0	0	0		core					1		1		0		0	None	0	[fast] Spend 1 resource: You get +1 [willpower] for this skill test.  [fast] Spend 1 resource: You get +1 [intellect] for this skill test.	Talent.	0				0
01063	Arcane Initiate	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-ArcaneInitiate.webp	Player Card	Asset	0		0	01063	0		1	2								0	Mystic.	1	0	1	0	0	63	Core Set	0	0	0	2	core							1		0		0	None	0	<b>Forced</b> - After Arcane Initiate enters play: Place 1 doom on it.  [fast] Exhaust Arcane Initiate: Search the top 3 cards of your deck for a [[Spell]] card and draw it. Shuffle your deck.	Ally. Sorcerer.	0				0
01064	Drawn to the Flame	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-DrawnToTheFlame.webp	Player Card	Event	0		0	01064	0		0	2								0	Mystic.	0	0		0	0	64	Core Set	0	0	0		core					1		1		0		0	None	0	Draw the top card of the encounter deck. Then, discover 2 clues at your location.	Insight.	0				0
01065	Ward of Protection	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-WardOfProtection.webp	Player Card	Event	0		0	01065	0		1	2								0	Mystic.	0	0		0	0	65	Core Set	0	0	0		core						1			0		0	None	0	Fast. Play when you draw a non-weakness treachery card.  Cancel that card's revelation effect. Then, take 1 horror.	Spell. Spirit.	0				0
01066	Blinding Light	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-BlindingLight.webp	Player Card	Event	0		0	01066	0		2	2								0	Mystic.	0	0		0	0	66	Core Set	0	0	0		core			1				1		0		0	None	0	<b>Evade.</b> This evasion attempt uses [willpower] instead of [agility]. If you succeed, deal 1 damage to the enemy just evaded. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this evasion attempt, lose 1 action this turn.	Spell.	0				0
01067	Fearless	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Fearless.webp	Player Card	Skill	0		0	01067	0			2								0	Mystic.	0	0		0	0	67	Core Set	0	0	0		core							1		0		0	None	0	If this skill test is successful, heal 1 horror.	Innate.	0				0
01068	Mind Wipe	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-MindWipe.webp	Player Card	Event	0		0	01068	0		1	2								0	Mystic.	0	0		0	0	68	Core Set	0	0	0		core				1			1		0		0	None	0	Fast. Play after a phase begins.  Choose a non-[[Elite]] enemy at your location. Treat the chosen enemy's printed text box as if it were blank (except for [[Traits]]) until the end of the phase.	Spell.	0				1
01069	Blinding Light	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-BlindingLight-2.webp	Player Card	Event	0		0	01069	0		1	2								0	Mystic.	0	0		0	0	69	Core Set	0	0	0		core			1				1		0		0	None	0	<b>Evade.</b> This evasion attempt uses [willpower] instead of [agility]. If you succeed, deal 2 damage to the enemy just evaded. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this evasion attempt, lose 1 action this turn and take 1 horror.	Spell.	0				2
01070	Book of Shadows	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-BookOfShadows.webp	Player Card	Asset	1		0	01070	0		4	2								0	Mystic.	0	0		0	0	70	Core Set	0	0	0		core					1		1		0		0	None	0	You have 1 additional arcane slot.  [action] Exhaust Book of Shadows: Add 1 charge to a [[Spell]] asset you control.	Item. Tome.	0				3
01071	Grotesque Statue	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-GrotesqueStatue.webp	Player Card	Asset	0		0	01071	0		2	2								0	Mystic.	0	0		0	0	71	Core Set	0	0	1		core						1			0		0	None	0	Uses (4 charges). If Grotesque Statue has no charges, discard it.  [reaction] When you would reveal a chaos token, spend 1 charge: Reveal 2 chaos tokens instead of 1. Choose 1 of those tokens to resolve, and ignore the other.	Item. Relic.	0	4			4
01072	Leather Coat	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-LeatherCoat.webp	Player Card	Asset	0		0	01072	0		0	2								0	Survivor.	0	0	2	0	0	72	Core Set	0	0	0		core				1					0		0	None	0		Item. Armor.	0				0
01073	Scavenging	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Scavenging.webp	Player Card	Asset	0		0	01073	0		1	2								0	Survivor.	0	0		0	0	73	Core Set	0	0	1		core					1				0		0	None	0	[reaction] After you successfully investigate by 2 or more, exhaust Scavenging: Choose an [[Item]] card in your discard pile and add it to your hand.	Talent.	0				0
01073-7	Scavenging	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Scavenging-2.webp	Player Card	Asset	0		0	01073	0		1	0								0	Survivor.	0	0		0	0	73	Core Set	0	0	1		core					1				0		7	2.2	2	[reaction] After you successfully investigate by 2 or more, exhaust Scavenging: Choose an [[Item]] card in your discard pile and add it to your hand.	Talent.	0				0
01074	Baseball Bat	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-BaseballBat.webp	Player Card	Asset	1		0	01074	0		2	2								0	Survivor.	0	0		0	0	74	Core Set	0	0	0		core				1					0		0	None	0	[action]: <b>Fight.</b> You get +2 [combat] for this attack. This attack deals +1 damage. If a [skull] or [auto_fail] symbol is revealed during this attack, discard Baseball Bat after the attack resolves.	Item. Weapon. Melee.	0				0
01075	Rabbit's Foot	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-RabbitsFoot.webp	Player Card	Asset	0		0	01075	0		1	2								0	Survivor.	0	0		0	0	75	Core Set	0	0	1		core						1			0		0	None	0	[reaction] After you fail a skill test, exhaust Rabbit's Foot: Draw 1 card.	Item. Charm.	0				0
01076	Stray Cat	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-StrayCat.webp	Player Card	Asset	0		0	01076	0		1	2								0	Survivor.	1	0	1	0	0	76	Core Set	0	0	0		core			1						0		0	None	0	[fast] Discard Stray Cat: Automatically evade a non-[[Elite]] enemy at your location.	Ally. Creature.	0				0
01077	Dig Deep	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-DigDeep.webp	Player Card	Asset	0		0	01077	0		2	2								0	Survivor.	1	0		0	0	77	Core Set	0	0	0		core			1				1		0		0	None	0	[fast] Spend 1 resource: You get +1 [willpower] for this skill test.  [fast] Spend 1 resource: You get +1 [agility] for this skill test.	Talent.	0				0
01078	Cunning Distraction	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-CunningDistraction.webp	Player Card	Event	0		0	01078	0		5	2								0	Survivor.	0	0		0	0	78	Core Set	0	0	0		core						1	1		0		0	None	0	<b>Evade.</b> Automatically evade all enemies at your location.	Tactic.	0				0
01079	"Look what I found!"	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-LookWhatIFound.webp	Player Card	Event	0		0	01079	0		2	2								0	Survivor.	0	0		0	0	79	Core Set	0	0	0		core					2				0		0	None	0	Fast. Play after you fail a skill test by 2 or less while investigating.  Discover 2 clues in your location.	Fortune.	0				0
01080	Lucky!	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Lucky.webp	Player Card	Event	0		0	01080	0		1	2								0	Survivor.	0	0		0	0	80	Core Set	0	0	0		core									0		0	None	0	Fast. Play when you would fail a skill test.  Get +2 to your skill value for that test.	Fortune.	0				0
01081	Survival Instinct	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-SurvivalInstinct.webp	Player Card	Skill	0		0	01081	0			2								0	Survivor.	0	0		0	0	81	Core Set	0	0	0		core			1						0		0	None	0	If this skill test is successful during an evasion attempt, the evading investigator may immediately disengage from each other enemy engaged with him or her, and may move to a connecting location.	Innate.	0				0
01082	Aquinnah: The Forgotten Daughter	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-AquinnahTheForgottenDaughter.webp	Player Card	Asset	0		0	01082	0		5	2								0	Survivor.	0	0	1	0	0	82	Core Set	0	0	1	4	core							1		0		0	None	0	[reaction] When an enemy attacks you, exhaust Aquinnah and deal 1 horror to her: Deal that enemy's damage to another enemy at your location, instead. (You still take horror dealt by the attack.)	Ally.	1				1
01083	Close Call	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-CloseCall.webp	Player Card	Event	0		0	01083	0		2	2								0	Survivor.	0	0		0	0	83	Core Set	0	0	0		core			1	1					0		0	None	0	Fast. Play after a non-weakness, non-[[Elite]] enemy at your location is evaded.  Shuffle that enemy into the encounter deck.	Fortune.	0				2
01084	Lucky!	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-Lucky-2.webp	Player Card	Event	0		0	01084	0		1	2								0	Survivor.	0	0		0	0	84	Core Set	0	0	0		core									0		0	None	0	Fast. Play when you would fail a skill test.  Get +2 to your skill value for that test. Draw 1 card.	Fortune.	0				2
01085	Will to Survive	arkham-horror-living-card-game/core-set/ArkhamHorrorLivingCardGame-CoreSet-WillToSurvive.webp	Player Card	Event	0		0	01085	0		4	2								0	Survivor.	0	0		0	0	85	Core Set	0	0	0		core				1		1			0		0	None	0	Fast. Play only during your turn.  Until the end of your turn, do not reveal chaos tokens for any skill tests you perform.	Spirit.	0				3
