databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	number	rarity	element	power	cost	playRequired	keywords	traits	text
83696652-dad4-4459-a44a-b9b8bee11ebe	Good Hustle	mlp-ccg/premier/MlpCcg-Premier-GoodHustle.jpg	default	Event	Premier	Premier	playerNDeck	PR101	R		5	1				Faceoff: Choose a Pegasus character. That character gets +2 power until the end of the faceoff.
771cfb89-5312-4d2f-9231-a723c1a93bc4	A Bully and a Beast	mlp-ccg/premier/MlpCcg-Premier-ABullyAndABeast.jpg	default	Event	Premier	Premier	playerNDeck	PR102	U	Honesty	5	0	2		Gotcha	Reaction: After you flip a card during a Troublemaker faceoff while your opponent is challenging a Troublemaker, ignore that card and flip another card.
85fa9221-a2cf-4c3c-8de1-87ec17e96f19	A Touch of Refinement	mlp-ccg/premier/MlpCcg-Premier-ATouchOfRefinement.jpg	default	Event	Premier	Premier	playerNDeck	PR103	U	Generosity	5	1	2			Main Phase: Choose a character. That character gets +2 [Generosity] until the end of the turn.
4f64676b-f4b0-4486-a425-db9c29b6a300	A Vision of the Future	mlp-ccg/premier/MlpCcg-Premier-AVisionOfTheFuture.jpg	default	Event	Premier	Premier	playerNDeck	PR104	U	Laughter	5	1	2			Faceoff Reaction: Play when a faceoff begins. Put this card on the top of its owner's deck.
7bcb195e-973c-4752-9b8e-a5dde6d91a86	Assertiveness Training	mlp-ccg/premier/MlpCcg-Premier-AssertivenessTraining.jpg	default	Event	Premier	Premier	playerNDeck	PR105	R		4	1				Faceoff: If you have Rarity or Pinkie Pie involved in this faceoff, flip an additional card. If you have Rarity and Pinkie Pie involved in this faceoff, flip 2 additional cards instead.
2f58dace-f575-41fd-a34d-a2c6cb980c86	Back Where You Began	mlp-ccg/premier/MlpCcg-Premier-BackWhereYouBegan.jpg	default	Event	Premier	Premier	playerNDeck	PR106	R	Magic	5	1	2			Main Phase: Move an opponent's character.
4a6b51eb-9301-4423-87a3-8d99cedc7589	Crème de la Crème	mlp-ccg/premier/MlpCcg-Premier-CrMeDeLaCrMe.jpg	default	Event	Premier	Premier	playerNDeck	PR107	U	Generosity	5	0	3		Gotcha	Problem Faceoff Reaction: Play when you win a Problem faceoff by at least 5 power. Score an additional point.
230b4174-38f5-485b-b34a-8bb23bbeaafe	Critter Cavalry	mlp-ccg/premier/MlpCcg-Premier-CritterCavalry.jpg	default	Event	Premier	Premier	playerNDeck	PR108	U	Kindness	3	1	2		Gotcha	Faceoff Reaction: Play after you flip a card. That card gets +5 power this faceoff.
64ba211b-fd3d-4da5-b2d0-bf006cae5ce6	Double-check the Checklist	mlp-ccg/premier/MlpCcg-Premier-DoubleCheckTheChecklist.jpg	default	Event	Premier	Premier	playerNDeck	PR109	U	Magic	5	1	3			Main Phase: Look at the top 3 cards of your deck and put them back in any order.
7ecd8cef-96a3-446f-bcd5-bfc0e5dc4eb2	Downright Dangerous	mlp-ccg/premier/MlpCcg-Premier-DownrightDangerous.jpg	default	Event	Premier	Premier	playerNDeck	PR110	U	Laughter	5	2	2			Main Phase: Choose an opponent's Friend to get -2 power until the end of the turn. If it has 0 power or less, dismiss it.
c86d6b85-1f6a-4bfe-8858-e10b55e475b7	Duck and Cover	mlp-ccg/premier/MlpCcg-Premier-DuckAndCover.jpg	default	Event	Premier	Premier	playerNDeck	PR111	U	Honesty	5	1	3			Reaction: After you flip a card during a faceoff, ignore that card and flip a new card.
65a7fadb-ab50-4409-9238-5898bd9f26ca	Eeyup	mlp-ccg/premier/MlpCcg-Premier-Eeyup.jpg	default	Event	Premier	Premier	playerNDeck	PR112	R	Honesty	4	2	4			Main Phase: Choose a character. That character gets +4 [Honesty] until the end of the turn.
b9ca3f45-6db8-431a-9b7b-63e04a9b0f63	Here's Your Invitation!	mlp-ccg/premier/MlpCcg-Premier-HeresYourInvitation.jpg	default	Event	Premier	Premier	playerNDeck	PR113	U	Laughter	5	1	3			Main Phase: Dismiss an opponent's Friend with 1 power or less.
20260ea9-509e-4512-a181-7baf3b8f262e	Let's Get This Party Started	mlp-ccg/premier/MlpCcg-Premier-LetsGetThisPartyStarted.jpg	default	Event	Premier	Premier	playerNDeck	PR114	U	Laughter	3	1	2			Main Phase: Draw 3 cards.
98b1e589-267a-40b2-ba66-d0b3fa6f4edb	Fears Must be Faced	mlp-ccg/premier/MlpCcg-Premier-FearsMustBeFaced.jpg	default	Event	Premier	Premier	playerNDeck	PR115	U	Loyalty	5	2	3			Troublemaker Phase: Choose up to 2 of your characters at home. Move each of them to a different Problem.
79cb7097-33b9-4dfe-841e-f6c87e3d6787	Nurture With Knowledge	mlp-ccg/premier/MlpCcg-Premier-NurtureWithKnowledge.jpg	default	Event	Premier	Premier	playerNDeck	PR116	U	Kindness	5	1	2			Main Phase: Choose a character. That character gets +2 [Kindness] until the end of the turn.
0268b4ff-18f4-4c31-a691-45ee238869ca	Gotta Go Fast	mlp-ccg/premier/MlpCcg-Premier-GottaGoFast.jpg	default	Event	Premier	Premier	playerNDeck	PR117	R	Loyalty	4	1	2			Faceoff: Move one of your characters to a Problem.
913c1c74-25b4-442f-ae59-c71a7e3f76e6	Stand Still!	mlp-ccg/premier/MlpCcg-Premier-StandStill.jpg	default	Event	Premier	Premier	playerNDeck	PR118	R	Generosity	5	0	2		Gotcha	Reaction: Play after an opponent's character has just been moved. Send that character to its previous area.
23b6ee73-a9a5-4210-9cf3-7f7c81f0dac8	Straighten Up & Fly Right	mlp-ccg/premier/MlpCcg-Premier-StraightenUpFlyRight.jpg	default	Event	Premier	Premier	playerNDeck	PR119	R		4	1				Faceoff: If you have Twilight Sparkle or Fluttershy involved in this faceoff, flip an additional card. If you have Twilight Sparkle and Fluttershy involved in this faceoff, flip 2 additional cards instead.
033dae42-a23c-437e-9d7f-21394360303b	Swing Into Action	mlp-ccg/premier/MlpCcg-Premier-SwingIntoAction.jpg	default	Event	Premier	Premier	playerNDeck	PR120	U	Loyalty	5	1	2			Main Phase: Choose a character. That character gets +2 [Loyalty] until the end of the turn.
698e9148-f964-4662-8050-7a84257f55a3	Team Effort	mlp-ccg/premier/MlpCcg-Premier-TeamEffort.jpg	default	Event	Premier	Premier	playerNDeck	PR121	R		4	1				Faceoff: If you have Applejack or Twilight Sparkle involved in this faceoff, flip an additional card. If you have Applejack and Twilight Sparkle involved in this faceoff, flip 2 additional cards instead.
7e842891-a6ec-473d-8d91-0939f89d7b59	The Big Guns	mlp-ccg/premier/MlpCcg-Premier-TheBigGuns.jpg	default	Event	Premier	Premier	playerNDeck	PR122	R		4	1				Faceoff: If you have Rainbow Dash or Pinkie Pie involved in this faceoff, flip an additional card. If you have Rainbow Dash and Pinkie Pie involved in this faceoff, flip 2 additional cards instead.
cf5187b9-e5ff-4ee1-bebc-74c31d441df1	The Horror! The Horror!	mlp-ccg/premier/MlpCcg-Premier-TheHorrorTheHorror.jpg	default	Event	Premier	Premier	playerNDeck	PR123	U	Kindness	6	1	2			Main Phase: Dismiss an opponent's Resource.
cf2d8b0e-98b7-4a2e-914c-076dd4e4d723	Spike, Take a Letter	mlp-ccg/premier/MlpCcg-Premier-SpikeTakeALetter.jpg	default	Event	Premier	Premier	playerNDeck	PR124	U	Magic	5	0	2		Gotcha	Troublemaker Faceoff Reaction: Play when you defeat a Troublemaker. Gain [2].
c68b2848-34a4-4c7c-8a5e-bada2c8db2a4	Undercover Adventure	mlp-ccg/premier/MlpCcg-Premier-UndercoverAdventure.jpg	default	Event	Premier	Premier	playerNDeck	PR125	R		4	1				Faceoff: If you have Rainbow Dash or Rarity involved in this faceoff, flip an additional card. If you have Rainbow Dash and Rarity involved in this faceoff, flip 2 additional cards instead.
56cbe593-79e4-4171-843d-84a9d7f8e589	Watch in Awe	mlp-ccg/premier/MlpCcg-Premier-WatchInAwe.jpg	default	Event	Premier	Premier	playerNDeck	PR126	U	Magic	5	1	2			Main Phase: Choose a character. That character gets +2 [Magic] until the end of the turn.
8b61579e-d4eb-4f23-a04d-74b751c4b6b7	What Went Wrong?	mlp-ccg/premier/MlpCcg-Premier-WhatWentWrong.jpg	default	Event	Premier	Premier	playerNDeck	PR127	U	Loyalty	5	1	1		Gotcha	Reaction: After your opponent flips a card during a faceoff, your opponent ignores that card and flips another card.
a3fd7f53-2818-4836-aa14-2c1b28effca4	Whoa There Nelly!	mlp-ccg/premier/MlpCcg-Premier-WhoaThereNelly.jpg	default	Event	Premier	Premier	playerNDeck	PR128	R	Honesty	5	0	3		Gotcha	Reaction: Play when one of your Friends has been dismissed. Put it into its owner's hand.
d241019a-7f8f-43c2-8d5d-efbe8dea19f1	Working Together	mlp-ccg/premier/MlpCcg-Premier-WorkingTogether.jpg	default	Event	Premier	Premier	playerNDeck	PR129	R		4	1				Faceoff: If you have Applejack or Fluttershy involved in this faceoff, flip an additional card. If you have Applejack and Fluttershy involved in this faceoff, flip 2 additional cards instead.
a7607786-d6cc-4bad-9df1-70161b888fe2	Yay!	mlp-ccg/premier/MlpCcg-Premier-Yay.jpg	default	Event	Premier	Premier	playerNDeck	PR130	U	Kindness	5	0	2			Faceoff: Each of your characters at an opponent's Problem gets +1 power until the end of the faceoff.
7b9701fe-167b-42a3-b316-787902fe3c1b	Assault Cake	mlp-ccg/premier/MlpCcg-Premier-AssaultCake.jpg	default	Resource	Premier	Premier	playerNDeck	PR131	R	Laughter	6	2	3		Asset	Play to your home. Faceoff Reaction: When a faceoff begins, you may put this card on the top of your deck.
24f1c008-fa29-4abb-bc07-394207b4843f	Carousel Boutique	mlp-ccg/premier/MlpCcg-Premier-CarouselBoutique.jpg	default	Resource	Premier	Premier	playerNDeck	PR132	R	Generosity	5	2	2		Location	Play to your home. Main Phase: Dismiss this card to search your discard pile for a card and put it into your hand.
e9cdf5cd-af69-44d8-b352-efb81842820d	Tangled Coiffure	mlp-ccg/premier/MlpCcg-Premier-TangledCoiffure.jpg	default	Resource	Premier	Premier	playerNDeck	PR133	U	Generosity	3	2	4		Condition	Play on an opponent's Friend. Your opponent can't move this Friend.
b305a0b7-0f18-4595-9f43-0154414492ff	Critter Cuisine	mlp-ccg/premier/MlpCcg-Premier-CritterCuisine.jpg	default	Resource	Premier	Premier	playerNDeck	PR134	U	Kindness	3	2	2		Asset	Play to your home. Main Phase: Exhaust this card and pay [1] to give each of your Critter Friends +1 [Kindness] until the start of your next turn.
54ab53a2-6050-40f9-9bcb-37471d06c911	Fighting for Friendship	mlp-ccg/premier/MlpCcg-Premier-FightingForFriendship.jpg	default	Resource	Premier	Premier	playerNDeck	PR135	C	Magic	3	2	2		Report	Play on a Problem. Your characters at this Problem each get +1 power during faceoffs.
32242ea3-7e2e-44ca-9e88-f2b9bd9f191d	Foal Free Press	mlp-ccg/premier/MlpCcg-Premier-FoalFreePress.jpg	default	Resource	Premier	Premier	playerNDeck	PR136	C	Loyalty	3	1	2		Asset	Play to your home. When you uncover a Troublemaker, the next card you play that turn has its cost reduced by [1].
fd94188b-ec9c-4f7a-b78f-7cf3f2da7ef5	Focused Study	mlp-ccg/premier/MlpCcg-Premier-FocusedStudy.jpg	default	Resource	Premier	Premier	playerNDeck	PR137	U	Magic	3	2	3		Report	Play on a Problem. Your opponent may not play Friends with 2 power or less to this Problem.
cbb3ac77-c6bf-4c84-9628-2063f49a09aa	Golden Oak Library	mlp-ccg/premier/MlpCcg-Premier-GoldenOakLibrary.jpg	default	Resource	Premier	Premier	playerNDeck	PR138	R	Magic	3	2	3		Location	Play to your home. Main Phase: Exhaust this card and pay [1] to reveal the top 3 cards of your deck. You may put 1 revealed Event into your hand and all remaining cards on the top of your deck in any order.
054beabb-9a23-4ad9-bbf9-46691397fa03	Hard Hat	mlp-ccg/premier/MlpCcg-Premier-HardHat.jpg	default	Resource	Premier	Premier	playerNDeck	PR139	U	Honesty	4	1	2		Accessory	Play on a Friend. This Friend has Stubborn.
01612a10-b8ee-40c6-829a-e4d1aac25f08	Lead Pony Badge	mlp-ccg/premier/MlpCcg-Premier-LeadPonyBadge.jpg	default	Resource	Premier	Premier	playerNDeck	PR140	U	Loyalty	3	1	2		Asset	Play to your home. Main Phase: Choose one of your ready cards. Exhaust this card and that card to ready an exhausted character.
89490f6f-6eaf-45b4-916b-01d800d20ff4	Marvelous Chapeau	mlp-ccg/premier/MlpCcg-Premier-MarvelousChapeau.jpg	default	Resource	Premier	Premier	playerNDeck	PR141	U	Generosity	4	1	2		Accessory	Play on a Friend. While this Friend is at an opponent's Problem, if you have at least 3 [Generosity] in play, you need -1 power to confront that Problem.
0a5b3003-20ad-4376-b8a6-90cdd34064ad	Outshine Them All	mlp-ccg/premier/MlpCcg-Premier-OutshineThemAll.jpg	default	Resource	Premier	Premier	playerNDeck	PR142	U	Magic	3	1	2		Report	Play on a Problem. When you win a faceoff at this Problem, gain [1].
848903c9-c9d0-4dad-91cb-33ac881ed06a	Ridiculous Outfit	mlp-ccg/premier/MlpCcg-Premier-RidiculousOutfit.jpg	default	Resource	Premier	Premier	playerNDeck	PR143	U	Laughter	4	2	3		Accessory	Play on a Friend. While this Friend is at a Problem, your opponent's characters at that Problem each get -1 power during the Score Phase.
14a57245-9d28-494d-aac1-9bfdd4087088	Rubber Chicken	mlp-ccg/premier/MlpCcg-Premier-RubberChicken.jpg	default	Resource	Premier	Premier	playerNDeck	PR144	C	Laughter	4	1	1		Accessory	Play on a Friend. While this Friend is involved in a Troublemaker faceoff, it gets +2 [Laughter].
ee3d4cab-fbc4-419d-bc8b-755ad532597a	Sweet Apple Acres	mlp-ccg/premier/MlpCcg-Premier-SweetAppleAcres.jpg	default	Resource	Premier	Premier	playerNDeck	PR145	R	Honesty	3	2	4		Location	Play to your home. Main Phase: Exhaust this card and pay [1] to force your opponent to choose and discard a card.
9415f572-c704-4cb3-82af-f3be63d91304	Picnic Lunch	mlp-ccg/premier/MlpCcg-Premier-PicnicLunch.jpg	default	Resource	Premier	Premier	playerNDeck	PR146	R	Kindness	3	2	2		Asset	Play to your home. While at least 3 of your [Kindness] Friends are at one Problem, flip an additional card during faceoffs at that Problem.
fcacdfb0-159b-4e5f-8ada-d6938710fb5c	The Ponyville Express	mlp-ccg/premier/MlpCcg-Premier-ThePonyvilleExpress.jpg	default	Resource	Premier	Premier	playerNDeck	PR147	U	Generosity	3	1	1		Asset	Play to your home. Reaction: When you defeat a Troublemaker using only [Generosity] characters, dismiss this card to score an additional point.
1fa2d8be-1d5e-4bf0-ab97-7b559b395266	Too Many Bandages	mlp-ccg/premier/MlpCcg-Premier-TooManyBandages.jpg	default	Resource	Premier	Premier	playerNDeck	PR148	U	Kindness	3	2	2		Condition	Play on a Friend. This Friend gets -2 power.
02ca992e-9e58-4127-a94e-eb838bc0a7c1	Too Much Pie	mlp-ccg/premier/MlpCcg-Premier-TooMuchPie.jpg	default	Resource	Premier	Premier	playerNDeck	PR149	U	Honesty	3	1	2		Condition	Play on a Friend. This Friend gets -5 power during the Score Phase.
94420450-73a9-4ed2-820a-083e410eed1a	Tricksy Hat	mlp-ccg/premier/MlpCcg-Premier-TricksyHat.jpg	default	Resource	Premier	Premier	playerNDeck	PR150	U	Magic	3	3	3		Asset	Play to your home. Main Phase: Exhaust this card and pay [1] to choose an opponent's character at a Problem. Move it home.
c0624277-9e0e-40a7-84f2-c2ef3982c931	Two Bits	mlp-ccg/premier/MlpCcg-Premier-TwoBits.jpg	default	Resource	Premier	Premier	playerNDeck	PR151	R	Loyalty	3	1	2		Asset	Play to your home. Main Phase: Dismiss this card to reduce the cost of the next card you play this turn by [2].
d156045a-d153-483d-8da1-6cefc6f3d47e	Ahuizotl	mlp-ccg/premier/MlpCcg-Premier-Ahuizotl.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR152	R		5			Villain	Epic	At the end of each player's Troublemaker Phase, that player moves one of their characters home from this card's Problem.
652f6fac-3c72-46ad-9b3a-0000a8637755	Brown Parasprite	mlp-ccg/premier/MlpCcg-Premier-BrownParasprite.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR153	C		4					At the start of your opponent's Troublemaker Phase, they put the top card of their deck into their discard pile.
24da7159-c33d-4fd0-89e4-eb757421819f	Flam	mlp-ccg/premier/MlpCcg-Premier-Flam.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR154	U		4					At the start of your opponent's Troublemaker Phase, they exhaust one of their characters at this card's Problem.
cdfb213b-40b8-477e-b34f-fcfa41b6fc70	Flim	mlp-ccg/premier/MlpCcg-Premier-Flim.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR155	U		3					At the start of your opponent's Troublemaker Phase, they exhaust one of their Resources.
679f6dc4-35ae-4fb8-b91c-11e67bb4582b	Parasprite Swarm	mlp-ccg/premier/MlpCcg-Premier-ParaspriteSwarm.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR156	R		4					At the start of your opponent's Troublemaker Phase, this card permanently gets +1 power. When this card has 8 power, frighten all your opponent's Friends at its Problem and dismiss this card.
ac0753a2-f8f8-45f4-b8fb-86cdd394ed8e	Purple Parasprite	mlp-ccg/premier/MlpCcg-Premier-PurpleParasprite.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR157	C		4					At the start of your opponent's Troublemaker Phase, they exhaust one of their characters.
3f5daace-d085-41fd-b2fa-1a1dff8bbd51	Timberwolf	mlp-ccg/premier/MlpCcg-Premier-Timberwolf.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR158	U		6					When this card is uncovered, its owner must pay [2] or dismiss it. Your opponent must pay +[2] to play a Friend to this card's Problem.
89739781-96a8-4d21-a765-6225bd611248	Wild Manticore	mlp-ccg/premier/MlpCcg-Premier-WildManticore.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR159	U		4					During faceoffs involving this card, flip an additional card.
31b24d0c-564a-4b5c-90a4-723177ac123f	Yellow Parasprite	mlp-ccg/premier/MlpCcg-Premier-YellowParasprite.jpg	default	Troublemaker	Premier	Premier	playerNDeck	PR160	C		4					At the start of your opponent's Troublemaker Phase, they discard a random card.
3d2872f9-bb34-45bd-92d7-a6100d9ebe34	A Thorn in His Paw	mlp-ccg/premier/MlpCcg-Premier-AThornInHisPaw.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR161	C					Starting Problem		While a player has at least 3 [Kindness] Friends at this Problem, that player's opponent must pay +[1] to play a Friend here.
0760b742-8342-45fa-9e9b-d8f59a462a65	Avalanche!	mlp-ccg/premier/MlpCcg-Premier-Avalanche.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR162	C					Starting Problem		When a player confronts this Problem, that player's opponent discards a card.
28dcd7e2-73fd-4abc-a48f-d01639ec6d96	Kitchen au Flambé	mlp-ccg/premier/MlpCcg-Premier-KitchenAuFlamb.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR163	C							The first player to confront this Problem may put a Friend with 1 power from their discard pile into their hand.
1b6d137a-5bfe-4a2d-9ab8-29bc48d8c8a6	Bunny Breakout	mlp-ccg/premier/MlpCcg-Premier-BunnyBreakout.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR164	U					Starting Problem		
0327df62-c120-4899-b185-1562f0beca9e	Bunny Stampede	mlp-ccg/premier/MlpCcg-Premier-BunnyStampede.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR165	C					Starting Problem		The first player to confront this Problem may dismiss a Resource on an opponent's Friend here.
7a85252b-0287-47e2-a9b5-81c752d555b2	The Problem With Parasprites	mlp-ccg/premier/MlpCcg-Premier-TheProblemWithParasprites.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR166	C							When a player defeats a Troublemaker here, that player may move a character involved in the faceoff.
8c840c09-2570-4f22-890c-5223f55beb42	Clearing Gloomy Skies	mlp-ccg/premier/MlpCcg-Premier-ClearingGloomySkies.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR167	U							Players with at least 2 Pegasus characters at this Problem get +1 total power during faceoffs here.
5b1ca583-1239-4b31-93f2-2546b9c8c810	Cloudbursting	mlp-ccg/premier/MlpCcg-Premier-Cloudbursting.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR168	U					Starting Problem		
7d20e6f5-9bb5-45a9-b9a4-add7e1046080	Adventures in Foalsitting	mlp-ccg/premier/MlpCcg-Premier-AdventuresInFoalsitting.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR169	C					Starting Problem		The first player to confront this Problem may look at the top card of this Problem deck and put it on either the top or bottom of that deck.
94e8ffa0-badc-4546-a8ba-300ab8145748	Emergency Dress Order	mlp-ccg/premier/MlpCcg-Premier-EmergencyDressOrder.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR170	U					Starting Problem		
3c3f280b-372c-406b-a0c6-ecea87d803d8	795 Wing Power	mlp-ccg/premier/MlpCcg-Premier-795WingPower.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR171	U					Starting Problem		Resources played on characters here have their costs reduced by [1].
a4a9a5fc-1843-4a30-85aa-04b7ce9d557d	Mean Meanie Pants	mlp-ccg/premier/MlpCcg-Premier-MeanMeaniePants.jpg	default	Problem	Premier	Premier	playerNProblemDeck	PR172	C					Starting Problem		When this Problem is played, each player draws a card.
