databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	klass	level	attack	hp	type2	text	rarity	number
Set5_mimic	Mimic	maple-story/set-5/MapleStory-Set5-Mimic.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	54	50	50	Zakum Guardian	Treasure Hoard -- When Mimic is destroyed, you may reveal an item from your hand. If you do, draw a card. If you don't, your opponent may draw a card. / 50 Booby Trap -- Discard an item card from your hand. Do damage equal to that item's level, rounded up to the nearest 10, to a character or monster.	R	5083
Set5_nimblefeet	Nimble Feet	maple-story/set-5/MapleStory-Set5-NimbleFeet.jpg	default	Tactic	Set 5	Set5	playerNDeck	Jobless	10			Beginner Skill	Prevent the first 20 damage that would be done to you and to each of your monsters next turn. Clash with your opponent. If you win, draw a card. (To clash, each player reveals the top card of their deck, then puts it on top or bottom. Whoever reveawled the highest-level card wins.) / 30 Flee -- Clash with your opponent. If you win, draw a card. If you lose, discard your hand.	C	5084
Set5_opachu	Opachu	maple-story/set-5/MapleStory-Set5-Opachu.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	70	40	60	Zakum Guardian	Punish Intruders -- Whenever damage is done to Opachu, do that much damage to your opponent's character. / 50 Spawn / Think Fast 50 -- Play a monster of level 50 or less.	U	5085
Set5_punco	Punco	maple-story/set-5/MapleStory-Set5-Punco.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	67	60	70	Zakum Guardian	40 Spawn 40 -- Play a monster of level 40 or less.	C	5086
Set5_rightarmsofzakum	Right Arms of Zakum	maple-story/set-5/MapleStory-Set5-RightArmsOfZakum.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	80	80	50	Zakum Arms	Zeitgeist 20 -- Each of your other Zakum monsters gets +20 attack. / 60 Zpawn -- Play a monster of level 60 or less, or play a Zakum card of level 90 or less.	U	5087
Set5_threesnailsblue	Three Snails: Blue	maple-story/set-5/MapleStory-Set5-ThreeSnailsBlue.jpg	default	Tactic	Set 5	Set5	playerNDeck	Jobless	1			Beginner Skill	Do 20 damage to a character or monster. Whenever a monster of level 10 or less is destroyed, if this card is in your discard pile, you may return it to your hand. / 20 Multi Sneak 20 -- Play any number of cards with combined levels of 20 or less.	U	5088
Set5_zakumhelmet	Zakum Helmet	maple-story/set-5/MapleStory-Set5-ZakumHelmet.jpg	default	Item	Set 5	Set5	playerNDeck	Jobless	50			Zakum Armor	Whenever damage would be done to your character, flip a coin. If you win, prevent that damage. As long as you have Zakum Helmet, you can't play another Zakum Helmet. / 80 Sell Loot -- Discard this card. Draw 3 cards.	R	5089
Set5_zavier	Zavier	maple-story/set-5/MapleStory-Set5-Zavier.jpg	default	Character	Set 5	Set5	playerNStarting	Jobless			180	Beginner	10 Quest -- Draw a card. / 20 Dabble 20 -- Play a card of level 20 or less. You don't need a card of that color under your character. / 30 Fish Slap -- Do 10 damage to a character or monster.	C	5090
Set6_Set6_0001	Blue Mushroom	maple-story/set-6/MapleStory-Set6-BlueMushroom.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	20	20	20	Mushroom	Bump - When you play Blue Mushroom, you may return a monster to its player's hand. / 30B Spawn 30 - Play a monster of level 30 or less	C	6001
Set6_Set6_0002	Bow Booster	maple-story/set-6/MapleStory-Set6-BowBooster.jpg	default	Tactic	Set 6	Set6	playerNDeck	Bowman	30			Skill	Get +30 damage you do with your next character action or tactic until the end of turn. Draw a card. / 70BB Spawn / Think Fast 90 - Play a monster or tactic of level 90 or less.	U	6002
Set6_Set6_0003	Bubble Fish	maple-story/set-6/MapleStory-Set6-BubbleFish.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	28	20	30	Water Fish	Booster in the Deep 20 - If your opponent has 6 or more cards in his or her discard pile, Bubble Fish gets +20 HP and +20 attack. / OS: Bowman Prowess - Play a Bowman card of your level or less.	C	6003
Set6_Set6_0004	Check	maple-story/set-6/MapleStory-Set6-Check.jpg	default	Tactic	Set 6	Set6	playerNDeck	Bowman	20			Strategy	If your opponent levels up next turn, he or she can�t play a monster, tactic or item until the end of their turn. / Rescue 70 - At the start of your turn, if your level is 70 or more, you may play this card from your discard pile then put it on the bottom of your deck. / OS: Paralysis - Your opponent can�t play tactics next turn.	R	6004
Set6_Set6_0005	Evil Eye	maple-story/set-6/MapleStory-Set6-EvilEye.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	27	20	20	Worm	Worm Blast - When you play Evil Eye, do damage to a character or monster equals to the number of Pirate cards under you character times 10. / 40BB Spawn / Think Fast 40 - Play a monster or tactic level 40 or less.	U	6005
Set6_Set6_0006	Green Hawkeye	maple-story/set-6/MapleStory-Set6-GreenHawkeye.jpg	default	Item	Set 6	Set6	playerNDeck	Bowman	30			Armor	Each of your monsters gets +10 attack. Each of your Flying monsters gets +20 attack instead. / 50B Spawn / Think Fast 40 - Play a monster or tactic level 40 or less.	C	6006
Set6_Set6_0007	Green Hunter�s Armor	maple-story/set-6/MapleStory-Set6-GreenHunterSArmor.jpg	default	Item	Set 6	Set6	playerNDeck	Bowman	30			Armor	When one of your monsters is destroyed, reveal the top card of your deck. If it�s a card of level 20 or less, put it into your hand. Otherwise, put it on the bottom of your deck. / 60B Spawn / Equip 60 - Play a monster or item of level 60 or less.	U	6007
Set6_Set6_0008	Harp	maple-story/set-6/MapleStory-Set6-Harp.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	80	20	80	Flying Bird	Attack from the Sky - When you play Harp, do 80 damage to an opponent�s character or monster. / OS: Bump - Return a monster to it�s player�s hand.	R	6008
Set6_Set6_0009	Hurricane	maple-story/set-6/MapleStory-Set6-Hurricane.jpg	default	Tactic	Set 6	Set6	playerNDeck	Bowman	120			Skill	You can search up to three tactics that contain the word �Arrow� in their name, and play them.  Then shuffle your deck. / Bowman Focus 90 - If your character is a Bowman, you may play Hurricane as if it was a level 90 card. / 70BB Tricky Shot & Think Fast 90 - Do 20 damage to a character or monster. Play a tactic of level 90 or less.	R	6009
Set6_Set6_0010	Yee-lana	maple-story/set-6/MapleStory-Set6-YeeLana.jpg	default	Character	Set 6	Set6	playerNStarting	Bowman			210	Bowman	10B Easy Shot - Do 10 damage to a character or monster. / 20 Quest - Draw a card. / 40BB Easy Shot & Spawn X -  Do a 10 damage to a character or monster. Play a monster of your level or less.	C	6010
Set6_Set6_0011	Iron Arrow	maple-story/set-6/MapleStory-Set6-IronArrow.jpg	default	Tactic	Set 6	Set6	playerNDeck	Bowman	50			Skill	Do 60 damage to a monster.  Then do 40 damage to a character.  This damage can�t be prevented. / 50BB Easy Shot & Think Fast 50 - Do 10 damage to a character or monster. Play a tactic of level 50 or less.	U	6011
Set6_Set6_0012	Jar	maple-story/set-6/MapleStory-Set6-Jar.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	47	10	80	Flora	N/A / 50BB Easy Shot & Spawn 50 - Do 10 damage to character or monster. Play a monster of level 50 or less.	U	6012
Set6_Set6_0013	Jr. Seal	maple-story/set-6/MapleStory-Set6-JrSeal.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	38	30	30	Water Seal	Merciless Attack 30 - If your opponent doesn�t have a monster, Jr. Seal gets +30 attack. / 10B Spawn 20 - Play a monster of level 20 or less.	C	6013
Set6_Set6_0014	Platoon Chronos	maple-story/set-6/MapleStory-Set6-PlatoonChronos.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	41	30	40	Undead Spook	Stealthy - Monsters can't attack Platoon Chronos. / OS: Revive - Return a monster of level 30 or less from your discard pile to your hand.	U	6014
Set6_Set6_0015	Red Viper	maple-story/set-6/MapleStory-Set6-RedViper.jpg	default	Item	Set 6	Set6	playerNDeck	Bowman	35			Weapon	Draw a card after you destroy the first monster with your character actions each turn. / 50BB Easy Shot & Equip 50 - Do 10 damage to a character or monster. Play an item of level 50 or less.	U	6015
Set6_Set6_0016	Three-Tailed Fox	maple-story/set-6/MapleStory-Set6-ThreeTailedFox.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	56	50	40	Fox	Wit - When Three-Tailed Fox is destroyed, level up with it. / OS: Monster Quest - If you have a monster, draw 2 cards.	R	6016
Set6_Set6_0017	Seruf	maple-story/set-6/MapleStory-Set6-Seruf.jpg	default	Monster	Set 6	Set6	playerNDeck	Bowman	45	40	70	Boss	Defeating - When a character action or monster damages Seruf, do damage equal to 10 times the number of cards in your discard pile to an opponent�s character or monster.	R	6017
Set6_Set6_0018	Soul Arrow	maple-story/set-6/MapleStory-Set6-SoulArrow.jpg	default	Tactic	Set 6	Set6	playerNDeck	Bowman	30			Skill	Do 40 damage to a character or a monster. Draw a card. Then discard a card from your hand. / 20B Easy Shot - Do 10 damage to a character or monster.	C	6018
Set6_Set6_0019	Tristan	maple-story/set-6/MapleStory-Set6-Tristan.jpg	default	Character	Set 6	Set6	playerNStarting	Bowman			200	Bowman	20 Quest - Draw a card. / 30BBB Rolling Thunder Shot - Do damage equal to your level to a character or monster.	R	6019
Set6_Set6_0020	Underwater Arrow	maple-story/set-6/MapleStory-Set6-UnderwaterArrow.jpg	default	Tactic	Set 6	Set6	playerNDeck	Bowman	10			Strategy	Do 30 damage to a character or monster. / Rescue 50 - At the start of your turn, if you are level 50 or more, you may play this card from your discard then put it on the bottom of your deck. / 50BB Rescue Spawn 30 - Play a monster of level 30 or less from your discard pile. Put it on the bottom of your deck when your turn ends.	C	6020
Set6_Set6_0021	Void Hunter	maple-story/set-6/MapleStory-Set6-VoidHunter.jpg	default	Item	Set 6	Set6	playerNDeck	Bowman	70			Weapon	Get +40 on damage you do with one of your character actions or Bowman tactics each turn. / 90BB Spawn / Think Fast 130 - Play a monster or tactic of level 130 or less	R	6021
Set6_Set6_0022	Bellflower Root	maple-story/set-6/MapleStory-Set6-BellflowerRoot.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	53	40	60	Flora	N/A / 50MM Think Fast / Equip 50 - Play a tactic or item of level 50 or less.	U	6022
Set6_Set6_0023	Burial	maple-story/set-6/MapleStory-Set6-Burial.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	10			Strategy	Put up to 2 cards from your opponent's discard pile or your discard pile to the bottom of the target player�s deck in any order. You draw a card. / 40MM Heal - You get +10 HP.	C	6023
Set6_Set6_0024	Deo	maple-story/set-6/MapleStory-Set6-Deo.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	38	20	70	Boss	40MMM Cane - Do 20 damage to each of your opponent�s monsters. Draw a card for each monster destroyed this way.	R	6024
Set6_Set6_0025	Emerald Staff	maple-story/set-6/MapleStory-Set6-EmeraldStaff.jpg	default	Item	Set 6	Set6	playerNDeck	Magician	15			Staff	Whenever you play a tactic, get +10 HP. / OS: Grudge - If you're a lower level than your opponent, you may level up with a card from your discard pile.	U	6025
Set6_Set6_0026	Ice Wand	maple-story/set-6/MapleStory-Set6-IceWand.jpg	default	Item	Set 6	Set6	playerNDeck	Magician	23			Weapon	Whenever you level up, do 20 damage to character or monster. If the monster is of Fire type, do 40 damage instead. / OS: Quest - Draw a card.	U	6026
Set6_Set6_0027	Jr. Necki	maple-story/set-6/MapleStory-Set6-JrNecki.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	21	30	30	Worm	N/A / 30M Spawn 30 - Play a monster of level 30 or less.	C	6027
Set6_Set6_0028	Lich	maple-story/set-6/MapleStory-Set6-Lich.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	65	20	70	Boat-Catcher Undead	Death Game - At the beginning of your opponent�s turn, he or she names a card and reveals the top card of his or her deck. If the revealed card is not the card he or she named, do 70 damage to your opponent�s character. / 60MM Spawn / Equip 70 - Play a monster or item of level 70 or less.	R	6028
Set6_Set6_0029	MP Recovery	maple-story/set-6/MapleStory-Set6-MPRecovery.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	10			Skill	Return a tactic card from your discard pile to your hand. / OS: Amaze - Name a card. Reveal the top card of your deck. If you named that card, put it into your hand and do 40 damage to a character or monster.	C	6029
Set6_Set6_0030	Ocean Mesana	maple-story/set-6/MapleStory-Set6-OceanMesana.jpg	default	Item	Set 6	Set6	playerNDeck	Magician	25			Armor	Each of your monsters gets +10 HP. / 60M If your opponent has 6 or more cards in his or her discard pile, each of your monsters gets +30 HP. / Level up: Spawn / Equip 60 - Play a monster or item of level 60 or less.	C	6030
Set6_Set6_0031	Octobunny	maple-story/set-6/MapleStory-Set6-Octobunny.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	43	20	50	Octopus Slime	Pirate Companion - For each Pirate card under your character, Octobunny gets +10 attack. / 80MM Spawn 120 -  Play a monster of level 120 or less.	C	6031
Set6_Set6_0032	Oh My God	maple-story/set-6/MapleStory-Set6-OhMyGod.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	60			Strategy	Search your deck for up to 3 Boss cards with different names. Reveal them and put them into your hand. Then shuffle your deck. / 50MM Who is the Boss! - If you have 3 or more cards in your hand, your opponent chooses a card at random in your hand and reveals it. If it's a Boss, you may play it.	R	6032
Set6_Set6_0033	Opal	maple-story/set-6/MapleStory-Set6-Opal.jpg	default	Character	Set 6	Set6	playerNStarting	Magician			200	Magician	10: Quest - Draw a card. / 30MM Think Fast X - Play a tactic of your level or less. / 50MM Mage Magic Claw - Do 10 damage to a character or monster. Then do 10 damage to a character or monster.	C	6033
Set6_Set6_0034	Purple Enigma	maple-story/set-6/MapleStory-Set6-PurpleEnigma.jpg	default	Item	Set 6	Set6	playerNDeck	Magician	78			Armor	Whenever a card is put into your discard pile, if your discard pile doesn�t contain that card, you draw a card. / OS: Pirate Treasure - Reveal the top card of your deck. If it�s a Pirate Card, put that card into your hand and get +20 HP. Otherwise put it back.	R	6034
Set6_Set6_0035	Red Dragon Turtle	maple-story/set-6/MapleStory-Set6-RedDragonTurtle.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	93	?	?	Dragon Turtle	Supersize - Red Dragon Turtle�s attack and HP are equal to the number of cards in your and opponent�s discard pile times 10. / 60MMM Blast - Do 30 damage to a character.	R	6035
Set6_Set6_0036	Resurrection	maple-story/set-6/MapleStory-Set6-Resurrection.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	120			Skill	Play a monster from your discard pile. Then, if your discard pile has more cards than your opponent�s discard pile, play another monster from your discard pile. / Magician Focus 90 - If your character is a Magician, you may play Resurrection as if it was a level 90 card. / 90MMM Think Fast Unlimited - Play a tactic.	R	6036
Set6_Set6_0037	Reverse Wave	maple-story/set-6/MapleStory-Set6-ReverseWave.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	50			Strategy	Do damage equal to 10 times the number of cards in your opponent�s discard pile to a character. / 10M Zap - Do 10 damage to a character or monster.	U	6037
Set6_Set6_0038	Surprised Zombie Lupin	maple-story/set-6/MapleStory-Set6-SurprisedZombieLupin.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	40	20	20	Undead Monkey	Whenever a tactic is put into your discard pile, Surprised Zombie Lupin gets +20 attack and +20 HP until end of turn. / 40MM Spawn / Think Fast 40 - Play a monster or tactic of level 40 or less	U	6038
Set6_Set6_0039	Sparker	maple-story/set-6/MapleStory-Set6-Sparker.jpg	default	Monster	Set 6	Set6	playerNDeck	Magician	43	30	50	Water Seal	Spark in the Deep - If your opponent has 6 or more cards in his or her discard pile, whenever you play a monster, tactic or an item, do 10 damage to each of your opponent�s monsters. / OS: Magician Prowess - Play a Magician card of your level or less.	U	6039
Set6_Set6_0040	Underwater Energy Bolt	maple-story/set-6/MapleStory-Set6-UnderwaterEnergyBolt.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	30			Skill	Do 30 damage to a character or monster. / In the Deep - If your opponent has 6 or more cards in his or her discard pile, do 80 damage to a character or monster instead of 30. / 70MM Spawn / Think Fast 90 - Play a monster or tactic of level 90 or less.	C	6040
Set6_Set6_0041	Xor	maple-story/set-6/MapleStory-Set6-Xor.jpg	default	Character	Set 6	Set6	playerNStarting	Magician			180	Magician	10 Quest - Draw a card. / 10M Shock - Do 10 damage to a character or monster. / 20M Super Think Fast / Equip - Play a tactic and equip of level 20 or less	R	6041
Set6_Set6_0042	Yoho Yoho	maple-story/set-6/MapleStory-Set6-YohoYoho.jpg	default	Tactic	Set 6	Set6	playerNDeck	Magician	30			Strategy	Reveal the top 2 cards of your deck. If at least one is a Pirate card, put the two revealed cards into your hand; otherwise, put one of them into your hand and the other one on the top of your deck. / 90MM Spawn / Think Fast 130 - Play a monster or tactic of level 130 or less	U	6042
Set6_Set6_0043	Abyss Shooter	maple-story/set-6/MapleStory-Set6-AbyssShooter.jpg	default	Item	Set 6	Set6	playerNDeck	Pirates	70			Weapon	Whenever one of your monsters attacks, put the top card of your opponent�s deck into his or her discard pile.  Whenever the top card of your opponent�s deck is put into his or her discard pile, do 30 damage to a character. / 60PP Equip 70 / Push Equip 90 - Play an item of level 70 or less, or pay 20 HP and play an item of level 90 or less	R	6043
Set6_Set6_0044	Angry Peeking Lord Pirate	maple-story/set-6/MapleStory-Set6-AngryPeekingLordPirate.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	70	50	110	Boss	50PP Whipping - Your other Pirate monsters get +20 attack. / 70PPP Fly Into a Rage - Do damage to a character or monster equals to the number of cards in your discard pile times 10.	U	6044
Set6_Set6_0045	Black Sheep	maple-story/set-6/MapleStory-Set6-BlackSheep.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	37	20	10	Sheep	Huge Speed - When you play a Black Sheep, do 30 damage to a character or monster. You get +30 HP. / 40PP Fight - Pay 30 HP and do 30 damage to a character or monster.	U	6045
Set6_Set6_0046	Bribe	maple-story/set-6/MapleStory-Set6-Bribe.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	40			Strategy	Gain control of a monster until the end of turn. / 50PP Think Fast 60 - Play a tactic of level 60 or less	U	6046
Set6_Set6_0047	Brown Double Marine	maple-story/set-6/MapleStory-Set6-BrownDoubleMarine.jpg	default	Item	Set 6	Set6	playerNDeck	Pirates	25			Armor	Whenever you level up, put the top card of your opponent�s deck into his or her discard pile. / OS: Pirate Prowess - Play a Pirate card of your level or less.	C	6047
Set6_Set6_0048	Dark Ray	maple-story/set-6/MapleStory-Set6-DarkRay.jpg	default	Character	Set 6	Set6	playerNStarting	Pirates				Pirates	10 Quest - Draw a card. / 20P Jab - Do 10 damage to a character or monster. / 30PP Smuggling X - If you have two cards or less in your hand, play a monster, tactic, or item of your level or less.	C	6048
Set6_Set6_0049	Dark Shark	maple-story/set-6/MapleStory-Set6-DarkShark.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	70	50	60	Water Fish Shark	Merciless 100 - If your opponent has 6 or more cards in his or her discard pile and he or she doesn't control a monster, Dark Shark gets +100 Attack. / 30PP Backflow - Do 10 damage to all of your opponent�s monsters.	R	6049
Set6_Set6_0050	Dark Stump	maple-story/set-6/MapleStory-Set6-DarkStump.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	10	10	20	Flora	Resist - Dark Stump can�t be damaged by tactics. / Deck Protector - When a card is put into a discard pile from any deck, Dark stump gets +20 attack this turn. / 20P Spawn 20 / Push Spawn 30 - Play a monster of level 20 or less, or pay 20 HP and play a monster of level 30 or less.	U	6050
Set6_Set6_0051	Double Tail Knuckle	maple-story/set-6/MapleStory-Set6-DoubleTailKnuckle.jpg	default	Item	Set 6	Set6	playerNDeck	Pirates	20			Weapon	Get +10 on damage you do with one of your character actions each turn. / 40PP Equip 40 / Push Equip 50 - Play an item of level 40 or less, or pay 20 HP and play an item of level 50 or less	C	6051
Set6_Set6_0052	Double Uppercut	maple-story/set-6/MapleStory-Set6-DoubleUppercut.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	30			Skill	Return one of your monsters to your hand and put the top card of your opponent�s deck into his or her discard pile. / Rescue 80 -  At the start of your turn, if you are level 80 or more, you may play this card from your discard pile and put it on the bottom of your deck. / 40PPP Smuggling X -  If you have two cards or less in your hand, play a monster, tactic, or item of your level or less.	U	6052
Set6_Set6_0053	Elixir	maple-story/set-6/MapleStory-Set6-Elixir.jpg	default	Item	Set 6	Set6	playerNDeck	Pirates	10			Potion	When your turn ends, you may destroy Elixir. If you do, choose up to 5 cards from your discard pile and place them on the bottom of your deck in any order. Get +HP equals to the number of cards returned this way times 10. / OS: Drink Potion - You get +HP equal to your level.	U	6053
Set6_Set6_0054	Fake Shot	maple-story/set-6/MapleStory-Set6-FakeShot.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	40			Skill	Your opponent's monsters each get -20 attack until your next turn ends. / Rescue 80 - At the start of your turn, if your level is 80 or more, you may play this card from your discard pile and put it on the bottom of your deck. / 40P Think Fast 40 - Play a tactic of level 40 or less	C	6054
Set6_Set6_0055	Gun Mastery	maple-story/set-6/MapleStory-Set6-GunMastery.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	30			Skill	Do 40 damage to a character or monster. You get +40 HP. / 40PP Think Fast 40 / Push Think Fast 50 - Play a tactic of level 40 or less, or pay 20 HP and play a tactic of level 50 or less.	C	6055
Set6_Set6_0056	Hungry Ligator	maple-story/set-6/MapleStory-Set6-HungryLigator.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	32	20	20	Reptile	Yummy - When Hungry Ligator attacks, you may destroy one of your monsters. If you do, Hungry Ligator gets +50 attack until the end of turn. / 30P Snack - Destroy one of your monsters. If you do, get +HP equal to that monster�s HP.	U	6056
Set6_Set6_0057	Invisible Assaulter	maple-story/set-6/MapleStory-Set6-InvisibleAssaulter.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	70			Skill	Put the top 5 cards of your opponent�s deck into his or her discard pile. Destroy each of your opponent�s monsters and items that have the same name as the cards put into your opponent�s discard pile with Invisible Assaulter. / OS: Buried Treasure - If you have 3 or more Pirate cards under your character, return one card from your discard pile to your hand.	R	6057
Set6_Set6_0058	Jack Kid	maple-story/set-6/MapleStory-Set6-JackKid.jpg	default	Character	Set 6	Set6	playerNStarting	Pirates			240	Pirates	10P Spawn / Think Fast / Equip 10 - Play a monster, tactic or item of level 10 or less. / 20 Quest - Draw a card. / 30PP Swab the Deck 2 - Put the top two cards of your opponent�s deck into his or her discard pile.	R	6058
Set6_Set6_0059	John Barricade	maple-story/set-6/MapleStory-Set6-JohnBarricade.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	50	30	80	Human NPC	NPC Quest - Your opponent�s deck has no cards. / Reward - You win the game. / OS: Swab the Deck 2 - Put the top two cards of your opponent�s deck into his or her discard pile.	R	6059
Set6_Set6_0060	Kyrin	maple-story/set-6/MapleStory-Set6-Kyrin.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	80	50	150	NPC Boss	80PPP Blazing Pistols - Do 50 damage to a character or monster. Kyrin gets +50 HP. Kyrin can't go over her starting HP with Blazing Pistols.	R	6060
Set6_Set6_0061	Watchmen Crew	maple-story/set-6/MapleStory-Set6-WatchmenCrew.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	68	60	60	Water Scoundrel	Mob - When you play Watchmen Crew, put the top two cards of your opponent�s deck into his or her discard pile. / 40PP Spawn 40 / Push Spawn 50 -  Play a monster of level 40 or less, or pay 20 HP and play a monster of level 50 or less.	C	6061
Set6_Set6_0062	Mind Control	maple-story/set-6/MapleStory-Set6-MindControl.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	120			Skill	Gain control of your opponent�s monsters and items until the end of turn. / Pirate Focus 90 - If your character is a Pirate, you may play Mind Control as if it was a level 90 card. / 70PP Think Fast 90 / Push Think Fast 120 - Play a tactic of level 90 or less, or pay 20 HP and play a tactic of level 120 or less.	R	6062
Set6_Set6_0063	Mr. Alli	maple-story/set-6/MapleStory-Set6-MrAlli.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	64	50	40	Reptile	Bait - Whenever Mr. Alli destroys a monster, treat the destroyed monster as yours until it leaves the battlefield. Then discard the monster into your opponent�s discard pile. / 70PP Spawn / Think Fast 90 - Play a monster or tactic of level 90 or less.	R	6063
Set6_Set6_0064	Pianus of the Deep Sea	maple-story/set-6/MapleStory-Set6-PianusOfTheDeepSea.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	110	50	200	Boss	Mega Byte in the Deep - If your opponent has 6 or more cards in his or her discard pile, Pianus of the Deep Sea gets +150 Attack.	R	6064
Set6_Set6_0065	Poopa	maple-story/set-6/MapleStory-Set6-Poopa.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	40	30	30	Water FIsh	School in the Deep - When Poopa is destroyed, you can search your deck for a card named Poopa and play it. Do this only if your opponent has 6 or more cards in his or her discard pile. / 40PP Drop Kick - Do 10 damage to a character or monster. You get +10 HP.	C	6065
Set6_Set6_0066	Reorganization	maple-story/set-6/MapleStory-Set6-Reorganization.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	20			Strategy	Destroy a card under your character. Search your deck for a card and level up with it. Then shuffle your deck. / OS: Kyrin Team Up - Put the top card of your opponent�s deck into his or her discard pile. If you're level 60 or more, you may play Kyrin.	R	6066
Set6_Set6_0067	Green Boogie	maple-story/set-6/MapleStory-Set6-GreenBoogie.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	45	40	40	Spook	Resist - Green Boogie can�t be damaged by tactics. / 70P Spawn / Think Fast 70 - Play a monster or tactic of level 70 or less.	C	6067
Set6_Set6_0068	Seasoned Captain	maple-story/set-6/MapleStory-Set6-SeasonedCaptain.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	70	50	70	Water Scoundrel	Order of Captain - Whenever you or your opponent plays a Flora or Water monster, the monster�s player draws a card. / 90PP Spawn / Think Fast 130 - Play a monster or tactic of level 130 or less.	U	6068
Set6_Set6_0069	Skull Earrings	maple-story/set-6/MapleStory-Set6-SkullEarrings.jpg	default	Item	Set 6	Set6	playerNDeck	Pirates	50			Armor	Whenever a card is put into any discard pile, do 10 damage to a character or monster. / In The Deep - If your opponent has 6 or more cards in his or her discard pile, do 20 damage to a character or monster instead. / 60PP Buried Skull - If your opponent has 6 or more cards in his or her discard pile, do 30 damage to a character or monster.	U	6069
Set6_Set6_0070	Corkscrew Blow	maple-story/set-6/MapleStory-Set6-CorkscrewBlow.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	40			Skill	Do 30 damage to each of your opponent's monsters. Then do 30 damage to your opponent's character. / 50PP Recruit - The next time you play a non-Pirate card, reveal the top card of your deck. If it�s a Pirate card, put it into your hand. Otherwise, put it back.	U	6070
Set6_Set6_0071	Swan	maple-story/set-6/MapleStory-Set6-Swan.jpg	default	Character	Set 6	Set6	playerNStarting	Pirates			230	Pirates	10 Quest - Draw a card. / 30P Spawn 30 / Push Spawn 40 - Play a monster of level 30 or less, or pay 20 HP and play a monster of level 40 or less. / 40P Dropkick - Do 10 damage to a character or monster. You get +10 HP.	U	6071
Set6_Set6_0072	Toad	maple-story/set-6/MapleStory-Set6-Toad.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	28	20	30	Amphibian	Wart - Whenever Toad attacks, put the top card of your opponent�s deck into his or her discard pile. / 30P Spawn / Think Fast 30 - Play a monster or tactic level 30 or less.	C	6072
Set6_Set6_0073	Walk The Plank	maple-story/set-6/MapleStory-Set6-WalkThePlank.jpg	default	Tactic	Set 6	Set6	playerNDeck	Pirates	35			Strategy	Do 80 damage to a non-water monster. / Rescue 70 - At the start of your turn, if your level is 70 or more, you may play this card from your discard pile and put it on the bottom of your deck. / 70PP Spawn / Think Fast 90 -  Play a monster or tactic level 90 or less.	C	6073
