databaseId	name	imageUrl	cardBack	type	subtype	side	uniqueness	packName	rarity	destiny	deploy	power	ability	armor	maneuver	hyperspeed	landspeed	forfeit	politics	icons	cardTypes	lore	text
107_2	Mon Mothma	star-wars-ccg/second-anthology/StarWarsCcg-SecondAnthology-MonMothma.gif	Light	CHARACTER		LIGHT	UNIQUE	Second Anthology	PV	1	5	2	3				1	8	0	ENDOR, REBEL	REBEL	Native of Chandrila. Leader of the Alliance. A former member of the Imperial Senate where she was a formidable opponent of then-Senator Palpatine. Friend of Bail Organa.	While at your war room, subtracts 1 from each opponent's battle destiny at all system locations and adds 2 to forfeit of all non-unique Rebels. Once during each of your deploy phases, may deploy one non-unique Rebel from Reserve Deck; reshuffle.
107_3	Rapid Deployment	star-wars-ccg/second-anthology/StarWarsCcg-SecondAnthology-RapidDeployment.gif	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Second Anthology	PV	5										ENDOR, INTERRUPT	INTERRUPT	General Solo's strike team was made up of the Alliance's finest ground troops.	At the beginning of your deploy phase, if you occupy an Endor or rebel base site, deploy up to 5 troopers there from Reserve Deck (those troopers deploy -1) and reshuffle. You may not deploy any other characters or starships this turn.
107_4	Flagship Operations	star-wars-ccg/second-anthology/StarWarsCcg-SecondAnthology-FlagshipOperations.gif	Dark	EFFECT	NORMAL	DARK	UNIQUE	Second Anthology	PV	5										DEATH_STAR_II, EFFECT	EFFECT	'There's too many of them!'	Deploy on any Star Destroyer if at least 5 Executor sites on table. Your TIEs are deploy -1, forfeit +2 and destiny +2. At systems where you have a TIE, your Imperial capital starships are deploy -3 and your battle destiny draws are +1 each. (If on Executor, immune to Alter.)
107_5	Sarlacc	star-wars-ccg/second-anthology/StarWarsCcg-SecondAnthology-Sarlacc.gif	Dark	CREATURE		DARK	UNIQUE	Second Anthology	PV	2	4						1	0		SPECIAL_EDITION, CREATURE	CREATURE	Very patient predator in the Dune Sea. Tentacles can grab prey up to four meters away. Digests victims for 1000 years. Often fed prisoners by Jabba the Hutt.	* Ferocity = 4 + destiny. Habitat: Great Pit Of Carkoon. If Sarlacc eats a captive, may retrieve 1 Force for each of your aliens here. Anything eaten by Sarlacc is placed out of play.
107_6	Thunderflare	star-wars-ccg/second-anthology/StarWarsCcg-SecondAnthology-Thunderflare.gif	Dark	STARSHIP	CAPITAL	DARK	UNIQUE	Second Anthology	PV	1	7	9		6		2		7		DEATH_STAR_II, STARSHIP, NAV_COMPUTER, PILOT, SCOMP_LINK	STARSHIP	Overpowered Star Destroyer. Energy is transferred from hyperdrive to weapons. Patrol duties in the Core Worlds make it a common first assignment for junior officers.	May add 6 pilots, 8 passengers, 2 vehicles and 4 TIEs. Has ship-docking capability. Permanent pilot aboard provides ability of 1. Turbolaser Batteries deploy and fire free here.
108_1	Han With Heavy Blaster Pistol	star-wars-ccg/enhanced-premiere/StarWarsCcg-EnhancedPremiere-HanWithHeavyBlasterPistol.gif	Light	CHARACTER		LIGHT	UNIQUE	Enhanced Premiere	PM	1	4	4	3				1	6	0	PREMIUM, REBEL, PERMANENT_WEAPON, PILOT, WARRIOR	REBEL	Scoundrel, smuggler, gambler and risk taker. 'Everything's going to be fine. Trust me.'	Adds 3 to power of anything he pilots. Adds one battle destiny if with Luke or Chewie. Permanent weapon is •Han's Heavy Blaster Pistol (may target a character or creature for free; draw destiny; target hit, and its forfeit = 0, if destiny +1 > defense value).
108_2	Leia With Blaster Rifle	star-wars-ccg/enhanced-premiere/StarWarsCcg-EnhancedPremiere-LeiaWithBlasterRifle.gif	Light	CHARACTER		LIGHT	UNIQUE	Enhanced Premiere	PM	1	4	3	4				1	6	0	PREMIUM, REBEL, PERMANENT_WEAPON, PILOT, WARRIOR	REBEL	Spirited leader. 'I am not a committee!'	Adds 1 to power of anything she pilots. Adds one battle destiny if with Han. Permanent weapon is •Leia's Blaster Rifle (may target a character or creature for free; draw destiny; target hit, and its forfeit = 0, if destiny +1 > defense value).
108_3	Luke With Lightsaber	star-wars-ccg/enhanced-premiere/StarWarsCcg-EnhancedPremiere-LukeWithLightsaber.gif	Light	CHARACTER		LIGHT	UNIQUE	Enhanced Premiere	PM	1	5	5	5				1	7	0	PREMIUM, REBEL, PERMANENT_WEAPON, PILOT, WARRIOR	REBEL	'I've taken care of everything.'	Adds 2 to power of anything he pilots. Permanent weapon is •Luke's Lightsaber (may target a character or creature for free; draw two destiny; target hit, and its forfeit = 0, if total destiny > defense value).
108_4	Obi-Wan With Lightsaber	star-wars-ccg/enhanced-premiere/StarWarsCcg-EnhancedPremiere-ObiWanWithLightsaber.gif	Light	CHARACTER		LIGHT	UNIQUE	Enhanced Premiere	PM	1	5	5	6				1	8	0	PREMIUM, REBEL, PERMANENT_WEAPON, WARRIOR	REBEL	'The Force will be with you... always.'	Permanent weapon is •Obi-Wan's Lightsaber (may target a character or creature for free; draw two destiny; target hit, and its forfeit = 0, if total destiny > defense value).
108_5	Boba Fett With Blaster Rifle	star-wars-ccg/enhanced-premiere/StarWarsCcg-EnhancedPremiere-BobaFettWithBlasterRifle.gif	Dark	CHARACTER		DARK	UNIQUE	Enhanced Premiere	PM	1	5	4	3	5			1	5	0	PREMIUM, ALIEN, PERMANENT_WEAPON, PILOT, WARRIOR	ALIEN	Notorious bounty hunter. 'As you wish.'	Adds 3 to power of anything he pilots. Adds one battle destiny if with Han or Jabba. Permanent weapon is •Boba Fett's Blaster Rifle (may target a character or creature for free; draw destiny; target hit, and its forfeit = 0, if destiny +1 > defense value).
108_6	Darth Vader With Lightsaber	star-wars-ccg/enhanced-premiere/StarWarsCcg-EnhancedPremiere-DarthVaderWithLightsaber.gif	Dark	CHARACTER		DARK	UNIQUE	Enhanced Premiere	PM	1	6	6	6				1	7	0	PREMIUM, IMPERIAL, PERMANENT_WEAPON, PILOT, WARRIOR	IMPERIAL	'If you only knew the power of the dark side.'	Adds 3 to power of anything he pilots. Permanent weapon is •Vader's Lightsaber (may target a character or creature for free; draw two destiny; target hit, and its forfeit = 0, if total destiny > defense value).
109_1	Chewie With Blaster Rifle	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-ChewieWithBlasterRifle.gif	Light	CHARACTER		LIGHT	UNIQUE	Enhanced Cloud City	PM	1	5	6	2				1	5	0	PREMIUM, REBEL, PERMANENT_WEAPON, PILOT, WARRIOR	REBEL	Wookiee smuggler. 'Wraaaaaarw!'	Adds 3 to power of any freighter he pilots. Adds one battle destiny if with C-3P0. Permanent weapon is blaster rifle (may target a character or creature for free; draw destiny; target hit, and its forfeit = 0, if destiny > defense value).
109_10	Dengar In Punishing One	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-DengarInPunishingOne.gif	Dark	STARSHIP	STARFIGHTER	DARK	UNIQUE	Enhanced Cloud City	PM	1	5	2			5	3		5		PREMIUM, STARSHIP, NAV_COMPUTER, PILOT, INDEPENDENT	STARSHIP	Corellian starfighter. Dengar replaced its passenger capacity and TIE cannons with enhanced targeting systems. Allows Dengar to track and engage multiple enemies at once.	Permanent pilot is •Dengar, who provides ability of 2 and adds 2 to power. When in battle, adds 1 to total battle destiny for each opponent's starship present. Cancels opponent's immunity to attrition here.
109_11	IG-88 With Riot Gun	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-IG88WithRiotGun.gif	Dark	CHARACTER		DARK	UNIQUE	Enhanced Cloud City	PM	1	5	4	0	5			1	3	0	PREMIUM, DROID, PERMANENT_WEAPON, PILOT, WARRIOR	DROID	Bounty hunter droid equipped with proprietary stealth technology. Archived several of its enhancement subroutines in favor of sophisticated tracking and capture programming.	May initiate battle. Permanent weapon is riot gun (may target a character for free; draw destiny; target captured if destiny +1 > defense value). Adds one battle destiny if alone or with your other bounty hunter. Immune to Restraining Bolt and purchase.
109_12	This Deal Is Getting Worse All The Time	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-ThisDealIsGettingWorseAllTheTime.gif	multi_sided	OBJECTIVE		DARK		Enhanced Cloud City	PM	0										PREMIUM, OBJECTIVE	OBJECTIVE		Deploy one Cloud City battleground site. May deploy Secret Plans and/or All Wrapped Up. While this side up, once during each of your deploy phases, may take Bespin system, Bespin: Cloud City, Dark Deal or Cloud City Occupation into hand from Reserve Deck; reshuffle. Your [Cloud City], [Jabba's Palace] and [Special Edition] characters are immune to Goo Nee Tay when deploying to Bespin Locations. Flip this card if Dark Deal on table and you occupy Bespin System and Bespin: Cloud City.
109_12	This Deal Is Getting Worse All The Time (Back)	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-ThisDealIsGettingWorseAllTheTimeBack.gif	multi_sided	OBJECTIVE		DARK		Enhanced Cloud City	PM	0										PREMIUM, OBJECTIVE	OBJECTIVE		Deploy one Cloud City battleground site. May deploy Secret Plans and/or All Wrapped Up. While this side up, once during each of your deploy phases, may take Bespin system, Bespin: Cloud City, Dark Deal or Cloud City Occupation into hand from Reserve Deck; reshuffle. Your [Cloud City], [Jabba's Palace] and [Special Edition] characters are immune to Goo Nee Tay when deploying to Bespin Locations. Flip this card if Dark Deal on table and you occupy Bespin System and Bespin: Cloud City.
109_12_BACK	Pray I Don't Alter It Any Further	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-ThisDealIsGettingWorseAllTheTimeBack.gif	Dark	OBJECTIVE		DARK		Enhanced Cloud City	PM	7										PREMIUM, OBJECTIVE	OBJECTIVE		While this side up, Surreptitious Glance may not cancel Dark Deal, The Planet That It's Farthest From is suspended if targeting Bespin. Opponent loses 8 Force when you play All Too Easy. At each Bespin location you control with an Imperial, your Force drains may not be modified by opponent. If you have an alien/imperial pair in battle, your total battle destiny is +2 (+4 if alien is an Ugnaught). Flip this card if Dark Deal is canceled, if opponent controls Bespin or if Bespin is 'blown away'.
109_2	Lando In Millennium Falcon	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-LandoInMillenniumFalcon.gif	Light	STARSHIP	STARFIGHTER	LIGHT	UNIQUE	Enhanced Cloud City	PM	2	5	3			3	5		6		PREMIUM, STARSHIP, NAV_COMPUTER, PILOT, INDEPENDENT, SCOMP_LINK	STARSHIP	Heavily modified Corellian YT-1300 freighter. 'She's the fastest hunk of junk in the galaxy.'	May add 1 pilot and 2 passengers. Permanent pilot is •Lando, who provides ability of 3 and adds 3 to power. May not be piloted by Han unless he won a hand of sabacc this game. Immune to attrition < 5.
109_3	Lando With Blaster Pistol	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-LandoWithBlasterPistol.gif	Light	CHARACTER		LIGHT	UNIQUE	Enhanced Cloud City	PM	1	4	3	3				1	5	0	PREMIUM, ALIEN, PERMANENT_WEAPON, PILOT, WARRIOR	ALIEN	Smuggler, gambler and leader. 'Yeah, I'm responsible these days. It's the price you pay for being successful.'	Adds 2 to power of anything he pilots. Adds one battle destiny if with your other alien on Cloud City. Permanent weapon is blaster pistol (may target a character for free; draw destiny; target hit, and its forfeit = 0, if destiny +1 > defense value).
109_4	Quiet Mining Colony	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-QuietMiningColony.gif	multi_sided	OBJECTIVE		LIGHT		Enhanced Cloud City	PM	0										PREMIUM, OBJECTIVE	OBJECTIVE		Deploy Bespin system and one Cloud City battleground site. While this side up, once during each of your deploy phases, may use 1 Force to deploy a site (or cloud sector) to Bespin from Reserve Deck; reshuffle. Opponent loses no more than 1 Force from each of your Force drains at Bespin locations. Flip this card if opponent controls no Bespin locations and you control Bespin: Cloud City and at least two Cloud City sites (one if Lando or Lobot on Cloud City). Place out of play if Bespin is 'blown away'
109_4	Quiet Mining Colony (Back)	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-QuietMiningColonyBack.gif	multi_sided	OBJECTIVE		LIGHT		Enhanced Cloud City	PM	0										PREMIUM, OBJECTIVE	OBJECTIVE		Deploy Bespin system and one Cloud City battleground site. While this side up, once during each of your deploy phases, may use 1 Force to deploy a site (or cloud sector) to Bespin from Reserve Deck; reshuffle. Opponent loses no more than 1 Force from each of your Force drains at Bespin locations. Flip this card if opponent controls no Bespin locations and you control Bespin: Cloud City and at least two Cloud City sites (one if Lando or Lobot on Cloud City). Place out of play if Bespin is 'blown away'
109_4_BACK	Independent Operation	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-QuietMiningColonyBack.gif	Light	OBJECTIVE		LIGHT		Enhanced Cloud City	PM	7										PREMIUM, OBJECTIVE	OBJECTIVE		While this side up, your aliens, cloud cars and [Independent Starship] starships are immune to attrition < 4. At each Bespin location you control with an alien, your Force drains may not be modified or canceled by opponent. Your [Independent Starship] starships are deploy -1. Once during each of your deploy phases, you may deploy one docking bay from Reserve Deck; reshuffle. Flip this card if opponent controls Bespin system (or three Cloud City sites and/or Bespin cloud sectors). Place out of play if Bespin is 'blown away'.
109_5	Z-95 Bespin Defense Fighter	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-Z95BespinDefenseFighter.gif	Light	STARSHIP	STARFIGHTER	LIGHT	RESTRICTED_3	Enhanced Cloud City	PM	2	2	2			4	2		3		PREMIUM, STARSHIP, NAV_COMPUTER, PILOT, INDEPENDENT, SCOMP_LINK	STARSHIP	Used to combat pirate activity in and around Cloud City. Top speed in atmosphere 1,150 kph. Hyperdrive installed by Bespin Motors.	Permanent pilot provides ability of 1 and adds 1 to power. May add one alien pilot (suspends permanent pilot). Power +2 at Bespin locations. May be carried aboard starships like a vehicle.
109_6	4-LOM With Concussion Rifle	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-4LOMWithConcussionRifle.gif	Dark	CHARACTER		DARK	UNIQUE	Enhanced Cloud City	PM	3	3	2	0	3			1	3	0	PREMIUM, DROID, PERMANENT_WEAPON, WARRIOR	DROID	Accomplished thief and information broker. Modified by Jabba to be an effective bounty hunter. The Hutt often teams 4-LOM with other hired killers.	Adds one battle destiny if with Jabba or Zuckuss. Permanent weapon is •4-LOM's Concussion Rifle (may target a character for free; target may not use its game text for remainder of turn).
109_7	Any Methods Necessary	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-AnyMethodsNecessary.gif	Dark	INTERRUPT	USED_OR_STARTING	DARK	UNIQUE	Enhanced Cloud City	PM	4										PREMIUM, INTERRUPT	INTERRUPT	Darth Vader authorized the bounty hunters to use any means at their disposal to find and capture the Millennium Falcon - not that they need any encouragement.	USED: Activate 1 Force. STARTING: Take into hand from Reserve Deck one prison and one bounty hunter (may also take a matching weapon and/or starship). When you draw your starting hand, draw six more cards instead of eight. Place Interrupt in Reserve Deck.
109_8	Boba Fett In Slave I	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-BobaFettInSlaveI.gif	Dark	STARSHIP	STARFIGHTER	DARK	UNIQUE	Enhanced Cloud City	PM	1	7	4			4	4		4		PREMIUM, STARSHIP, NAV_COMPUTER, PILOT, INDEPENDENT, SCOMP_LINK	STARSHIP	Dangerous and deadly starfighter piloted by its notorious owner. Uses combat-grade shields and sensors. Hidden weapons provide lethal surprises for Fett's victims.	May add 3 passengers. Permanent pilot is •Boba Fett, who provides ability of 3, adds 3 to power, adds 2 to maneuver and draws one battle destiny if not able to otherwise. Immune to attrition < 5.
109_9	Crush The Rebellion	star-wars-ccg/enhanced-cloud-city/StarWarsCcg-EnhancedCloudCity-CrushTheRebellion.gif	Dark	EFFECT	NORMAL	DARK	UNIQUE	Enhanced Cloud City	PM	4										PREMIUM, EFFECT	EFFECT	After dueling his son and seizing control of a city in the clouds, Vader resumed his quest to destroy the Alliance.	Deploy on table. Once per turn, may take I Have You Now or Evader into hand from Reserve Deck; reshuffle. At mobile sites, opponent draws no more than two battle destiny per battle. Evader is immune to Sense. May lose 1 Force to cancel Clash of Sabers. (Immune to Alter.)
10_1	Alter & Friendly Fire	star-wars-ccg/reflections-ii/StarWarsCcg-ReflectionsII-AlterFriendlyFire.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNRESTRICTED	Reflections II	PM	4										REFLECTIONS_II, INTERRUPT	INTERRUPT		USED: Target your highest-ability character and one Effect. Draw destiny. If destiny < ability of target character, cancel target Effect. LOST: If a battle was just initiated at a site where opponent has at least two characters and one weapon, draw destiny. If destiny is < number of opponent's characters at that site, opponent chooses one to be lost.
10_10	Luke Skywalker, Rebel Scout	star-wars-ccg/reflections-ii/StarWarsCcg-ReflectionsII-LukeSkywalkerRebelScout.gif	Light	CHARACTER		LIGHT	UNIQUE	Reflections II	PM	1	7	6	6				1	8	0	DEATH_STAR_II, REFLECTIONS_II, REBEL, PILOT, WARRIOR	REBEL	Resourceful scout and member of the Rebel infiltration team assembled to destroy the shield generator. Surrendered to his father so that he would not endanger the mission.	May cancel immunity to attrition of any vehicle here. If escorted by Vader and Take Your Father's Place on table, during your move phase may relocate Vader (with Luke) to Death Star II: Throne Room. Immune to Always Thinking With Your Stomach and attrition < 5.
