databaseId	name	imageUrl	cardBack	type	cardsubtype	cost	deckbuilderQuantity	defense	destiny	energy	faction	lore	numberInPack	packName	power	setUuid	supportcost	tactics	text
17e95f48-b91e-4504-b65d-f8e3c0a1c95b	Jupiter/Approach Route	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-JupiterApproachRoute.jpg	normal	SECTOR	LOCATION (Sector) � Planet		4		0	1/1			2U159	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick		"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card�s energy and support icons that are on your side. You may stack only one encampment here.)"
18315a30-20eb-4998-8149-d25744ebcd0c	Z-Level Gurus	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-ZLevelGurus.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		6		Earther	The strategic coordinators assigned to help Howler�s troops rely on special abilities for what technology cannot provide.	2R29	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther		"As an additional cost to play this interrupt, pay X energy. You cause attrition +X at target location where a battle is taking place."
1864ffcd-8f94-4bc2-b849-b2ae74ed2e5f	?Accord Negotiation	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AccordNegotiation.jpg	normal	ASSET	ASSET (Site)	2	4		6		Maverick	"If Raving Red-Jane doesn�t like the answer, she has her crew make up a new one."	1R111	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick		"You may play this asset beneath one of your opponent�s sites. As an additional cost for a player to attack at a related location, that player loses 2 energy. When your opponent controls this site, dismiss this asset."
18e8ae2a-84b9-4ce9-bafd-a04623a6da12	Howler's Gambit	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-HowlersGambit.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		4		Earther	�We can learn even from our enemies.� � Ovid	2R8	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Earther		"You may play this interrupt only during your move phase. At target location where your ships and units have a higher total tactics than your opponent, put each ship and each unit in its owner�s hand."
193476ba-9fa2-4a5e-a716-1254f3b591a2	?Starhawk	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Starhawk.jpg	normal	CHARACTER	CHARACTER � Accord � Rogue � Unit	4	4	5	3		Maverick	Mavericks like Nick �Starhawk� Murrin are known for their dexterity in the changing gravities of life in the Outer Rim. It�s both practical and advantageous.	1U155	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick	3	"Each time a card is revealed for battle destiny during a site battle here, you may pay 3 energy. If you do, make that card's destiny +2. You may change no more than one card's destiny using this ability each turn."
1936dbc4-6c3e-48fa-ab5e-1e8d8e5a6d67	Clone Reserves	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-CloneReserves.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		1		Shi	Shi lifespans would be significantly shorter without the help of panacea technicians.	1U172	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi		Choose three cards at random from your lost pile. Then choose one of those three to put in your hand.
19f88557-b336-4084-b77e-5862df16afb8	?Traginium Stash	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TraginiumStash.jpg	normal	ASSET	ASSET � Stockpile	0	4		5		Maverick	"�Make money, money by fair means if you can, if not, but any means money.� � Horace"	2U83	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick		"� Pay 1 energy ? � Pay 1 energy ? If your battle destiny is greater than your opponent�s battle destiny and there are fewer than two cards stacked here, your opponent loses 1 energy and stacks that card face down on this asset. You may only use this ability during a battle after the battle destiny step."
1a48aa96-d47d-4ec6-9c0e-cecfe3b07a77	Chicken	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Chicken.jpg	normal	INTERRUPT	INTERRUPT (Used)	1	4		5		Maverick	Worse than getting into a fistfight with a Quay is getting into a game of chicken with a Cog driver.	1U116	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Maverick		Target pending unit doesn�t add its power to a player�s total power until end of turn.
1adf8480-a492-409f-8878-310cff7e6748	?Rogan Hallard	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-RoganHallard.jpg	multi_sided	CHARACTER	CHARACTER � XeLabs � Warrior � Inverter � Unit	5	4	5/4	3		Earther	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That�s why the Rangers provide him with seasoned veterans."	2RF2	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	4/4	Piloting 2 � Invert this character ? Undamage your target character in a battle here./ Piloting 2
1adf8480-a492-409f-8878-310cff7e6748	?Rogan Hallard	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	CHARACTER	CHARACTER � XeLabs � Warrior � Inverter � Unit	5	4	5/4	3		Earther	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That�s why the Rangers provide him with seasoned veterans."	2RF2	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	4/4	Piloting 2 � Invert this character ? Undamage your target character in a battle here./ Piloting 2
1adf8480-a492-409f-8878-310cff7e6748	?Rogan Hallard	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-RoganHallard-2.jpg	multi_sided	CHARACTER	CHARACTER � XeLabs � Warrior � Inverter � Unit	5	4	5/4	3		Earther	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That�s why the Rangers provide him with seasoned veterans."	2RF2	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	4/4	Piloting 2 � Invert this character ? Undamage your target character in a battle here./ Piloting 2
1b52cab7-21cc-49c7-bb0b-dd35879deffa	Encroaching Hekaton	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-EncroachingHekaton.jpg	normal	SHIP	SHIP (Capacity 1) � Luhus � Fighter	2	4	3	2		Quay	�Reliance on technology is no match for our innate skill. Their predictability will bring us an easy victory.� - Tukuran	2C121	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Quay	1	"When this ship enters play, your opponent loses 2 energy for each of that player�s units here that doesn�t have piloting."
1c172776-bb24-4684-bf02-0a21333d04b8	Panacea Provider	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-PanaceaProvider.jpg	normal	CHARACTER	CHARACTER � Crown � Tilak � Tech � Unit	3	4	3	4		Shi	Shi medical technology is far superior to that of their adversaries. It is this which perpetuates the rumors of immortality.	1C194	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi	1	"As long as this character is at a site, your opponent causes attrition -1 here for each [Shi] support icon on a related location."
1d0eaf7c-819d-4451-8c50-498e36c81d35	?The Gambler	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TheGambler.jpg	normal	CHARACTER	CHARACTER � Kizen � Cartel � Unit	3	4	6	5		Maverick	"�There isn�t any �luck� involved, boy. I thought you would have worked that out yourself.�"	1RF13	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Maverick	5	� Lose a card at random from your hand ? This character is immune to attrition until end of turn. � Pay 2 energy ? Put a card from your hand on top of your reserve.
1d188ad1-0ec2-4322-8a50-69a3107653b8	Tamon Fighter	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TamonFighter.jpg	normal	SHIP	SHIP (Capacity 1) � Tenno � Fighter	3	4	4	3		Gongen	Gongen pilots train to �speak� with the onboard programming of their ships. Only when the mind and machine are one can victory be certain.	1C108	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Gongen	2	"When this ship enters play, you may retrieve a card."
1db2f606-3c55-4389-a047-7054f31b9ca1	?Makaltika	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Makaltika.jpg	normal	SHIP	SHIP (Capacity 4) � Makal � Capital	6	4	8	2		Quay	The largest ship in the Quay fleet was the first to enter the Solar System.	1U249	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	3	Characters aboard this ship don�t count against its capacity. Each unit your opponent plays at a related site costs 1 more energy to play.
1e2990eb-6c42-4ef3-951e-6a8ac308b979	Boxer	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Boxer.jpg	normal	VEHICLE	VEHICLE � Cogs � Unit	3	4	6	2		Maverick	"Preferred by the Cogs, its DynSep hover pads are specially tuned to the harsh terrain in the Outer Rim."	1U114	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick	2	"Size 3, Transport 2 Each time you reveal a card for battle destiny during a site battle here, you may pay 1 energy. If you do, make that card�s destiny +1. You may change no more than one card�s destiny using this ability each turn."
1e9fcb03-a4c2-482c-a92b-d06b6eead5da	Reliable Quarrel	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-ReliableQuarrel.jpg	normal	SHIP	SHIP (Capacity 1) � Sudeva � Fighter	3	4	6	3		Shi	"Having journeyed to the farthest reaches of the universe, the Shi have no qualms about traveling so close to the rift."	1R200	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi	1	You may play this ship at no energy cost at a sector where you have no ships. This ship can�t move if it entered play this turn.
1eb6c500-bc15-421c-99b5-7a64cc2833b0	Makal Claw Beast	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-MakalClawBeast.jpg	normal	CHARACTER	CHARACTER � Makal � Predator � Unit	1	4	3	3		Quay	The ferocity of Yapakat does not end with the deathblow. The Makal tribe�s frenzy is enduring and feeds upon itself.	1C246	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay	1	"Each time you win a battle here, you may pay 1 energy. If you do, search your used pile for a card, put that card in your hand, and the shuffle your used pile."
1edc9d8d-a723-4f30-b064-b4e7497b1336	Selfless Protector - Starter Deck	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SelflessProtectorStarterDeck.jpg	normal	CHARACTER	CHARACTER � Damir � Warrior � Unit	1	60	5	5		Shi	Shi warriors do not hesitate to defend their consul.	1F25	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Shi	2	You may play this character at no energy cost at a site that has a [Shi] support icon on your side. This character can�t move from a site that has a [Shi] support icon on your side.
1eded97c-7b53-40ef-82f3-5759b8cc860f	?Venus/Gula Mons Correctional Facility	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-VenusGulaMonsCorrectionalFacility.jpg	normal	SITE	LOCATION (Site)		4		0	2/1			2U163	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Earther		"You can�t drain here. As long as you control this location, as an additional cost for your opponent to play a ship or unit, he or she pays 1 energy."
1f6da21d-cf4f-400f-8b0b-b411f449465b	?Luhustika	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Luhustika.jpg	normal	SHIP	SHIP (Capacity 4) � Luhus � Capital	7	4	8	2		Quay	Luhustika carried Alnak through the rift to her conquest of the Earther station for her tribe.	1R245	Incursion	5	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Quay	3	Characters aboard this ship don�t count against its capacity. Each of your drains at a related location is +1.
1fccade6-b277-4947-b3b6-d3573b7be0cb	Deigan Follower	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-DeiganFollower.jpg	normal	CHARACTER	CHARACTER � Deigan � Warrior � Unit	2	4	3	4		Gongen	"�Fall seven times, stand up eight.� � Deigan battle chant"	1U66	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Gongen	2	"Each time a site battle begins here, you may lose 3 energy. If you do, damage target unit here."
200c628e-4c02-40b0-be24-f40e7913c45f	Belt/Derelict Freighter	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-BeltDerelictFreighter.jpg	normal	SECTOR	LOCATION (Sector) � Station		4		0	1/1			2U151	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Quay		"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card�s energy and support icons that are on your side. You may stack only one encampment here.)"
2027e9bc-f8ec-4066-8c18-8e34dd609d73	?Earth/Corporate Headquarters	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-EarthCorporateHeadquarters.jpg	normal	SITE	LOCATION (Site)	0	4		0	2/1			1C297	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"Each time a player�s vehicle enters play here, that player may play a warrior here. That warrior costs no energy to play."
2044b80d-84e6-4bda-8e41-a93941180a80	State of Readiness	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-StateOfReadiness.jpg	normal	INTERRUPT	INTERRUPT (Used)	1	4		2		Earther	The members of Earth�s cavalry have been trained to operate as one.	1U46	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		You may play this interrupt only during a battle at a site where you have at least four warriors. Make your battle destiny in that battle +[D].
20fbb651-5275-4353-9be3-62ba5a21c76c	Volt Scrounge - Starter Deck	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VoltScroungeStarterDeck.jpg	multi_sided	CHARACTER	CHARACTER � Katal � Inverter � Unit	4	4	6/1	2		Quay	"Vital for maintaining energy supply to command bunkers, these specialists will often tap into existing enemy power conduits."	1F23	Incursion	2/1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	4/4	"Put target other character you have here on top of its owner�s used pile ? Invert this unit. When you invert this character, your opponent pays 2 energy and you activate up to 2 energy."
20fbb651-5275-4353-9be3-62ba5a21c76c	Volt Scrounge - Starter Deck	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	CHARACTER	CHARACTER � Katal � Inverter � Unit	4	4	6/1	2		Quay	"Vital for maintaining energy supply to command bunkers, these specialists will often tap into existing enemy power conduits."	1F23	Incursion	2/1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	4/4	"Put target other character you have here on top of its owner�s used pile ? Invert this unit. When you invert this character, your opponent pays 2 energy and you activate up to 2 energy."
20fbb651-5275-4353-9be3-62ba5a21c76c	Volt Scrounge - Starter Deck	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VoltScroungeStarterDeck-2.jpg	multi_sided	CHARACTER	CHARACTER � Katal � Inverter � Unit	4	4	6/1	2		Quay	"Vital for maintaining energy supply to command bunkers, these specialists will often tap into existing enemy power conduits."	1F23	Incursion	2/1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	4/4	"Put target other character you have here on top of its owner�s used pile ? Invert this unit. When you invert this character, your opponent pays 2 energy and you activate up to 2 energy."
2151026b-7ff1-47de-90ac-5e12ae519e9b	Prolonged Exposure	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-ProlongedExposure.jpg	normal	ASSET	ASSET	2	4		4		Independent	It�s theorized that Traginium has many uses... and dangers... to discover.	2R147	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08			"At the start of each player�s control phase, that player loses 1 energy unless he or she pays 2 energy."
216ea401-352e-4b2f-bb9d-35750aa1fb39	?Luna/Military Outpost	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-LunaMilitaryOutpost.jpg	normal	SECTOR	LOCATION (Sector) � Moon	0	4		0	1/1			1U317	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"Each time a player�s capital enters play here, that player may play a fighter here. That fighter costs no energy to play."
2196da8f-a14d-4c4b-a568-36350e645d2e	Ripping Beam	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-RippingBeam.jpg	normal	INTERRUPT	INTERRUPT (Lost)	2	4		1		Shi	No starship is able to withstand the intensity of a blast from two quarrels.	1R201	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Shi		"You may play this interrupt only during your move phase. As an additional cost to play this interrupt, lose 4 energy. Destroy target ship at a sector where you have a ship that has a weapon beneath it."
21978d3a-530a-4fa1-b25d-a6d32dd20e1d	Tataki Commander	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TatakiCommander.jpg	normal	CHARACTER	CHARACTER � Deigan � Warrior � Unit	3	4	1	3		Gongen	Deigan assault warriors are known for their devotion to leaders like Namaru Komo. Veterans hold a revered place in Gongen society.	2U51	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Gongen	2	� Pay 1 energy ? Move this character to target adjacent site where a battle is taking place. You may use this ability only during your opponent�s turn.
