databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	klass	vp	flying	size	vitality	vitRed	ocb	babes	gold	beer	channeling	channeler	ranged	command	powerStones	basicDraw	ldl	mdl	luc	effect	bonus	script
DN_NobRapiciousGobElementalCreatureR4.png	Nob, Rapicious Gob	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-NobRapiciousGob.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Gob			S	3		0			B										Destroys Elementals when used as a secondary attacker.		
DN_OrellaoftheMistElementalCreatureR2.png	Orella of the Mist	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-OrellaOfTheMist.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Disciple of Entropy			M	4	7	1		G		C									Roll 1d6. Destroys (1-2 = Elementals, 3-4 = Externals, 5-6 = Mortals).  No modification to this match-up after the roll.		
DN_ReyOverlordofTreesElementalCreatureC1.png	Rey, Overlord of Trees	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ReyOverlordOfTrees.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Element			L	4		2			B				Y						For the remainder of combat, the disputed land space being fought upon is considered to be Woods. No ranged attacks allowed.		
DN_ShinChiosThirdDiscipleElementalCreatureR2.png	Shin Chios, Third Disciple	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ShinChiosThirdDisciple.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Disciple of Entropy		F	M	4		0		G		C									When Shin is your primary match-up Creature, you may play any card from your Combat Hand as an Unchallenged Card in melee. Shin gains that Creature's text box.		
DN_SlorOverlordoftheWastesElementalCreatureU4.png	Slor, Overlord of the Wastes	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-SlorOverlordOfTheWastes.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Element			L	5		2			B				Y						For the remainder of combat, the disputed land space being fought upon is considered to be The Dry Heaps.		
DN_UrasOverlordofMountainsElementalCreatureC3.png	Uras, Overlord of Mountains	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-UrasOverlordOfMountains.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Element			L	2		2			B	C			Y						For the remainder of combat, the disputed land space being fought upon is considered to be Mountains.		
DN_VikiaTsoShanLuElementalCreatureR3.png	Vikia Tso'Shan'Lu	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-VikiaTsoShanLu.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Disciple of Entropy			M	4		0		G		C									If Vikia beats her primary match-up opponent, roll 1d6. On a 3+, you may immediately pull a random card from your opponent's Combat Hand. The card you picked in now an Unchallenged Card in melee.		
DN_XazThiefofTwilightElementalCreatureR4.png	Xaz, Thief of Twilight	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-XazThiefOfTwilight.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Disciple of Entropy			M	6		0		G											When Xaz is used as a primary attacker, roll 1d6.  On a 3+, Xaz gains the text box of her match-up opponent and that Creature loses its text box power.		
DN_ZobGurglingGobElementalCreatureR4.png	Zob, Gurgling Gob	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ZobGurglingGob.png	default	elemental	Drifter's Nexus	DN	playerNDeck	Gob			S	3		0		G											Destroys Externals when used as a secondary attacker.		
NP_BaChoombaElementalCreatureCommon2.png	Ba Choomba	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-BaChoomba.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Blood Spear			L	22		11	L												If the Ba Choomba loses a primary match-up, your Command Card is destroyed, if it is a Creature.		
NP_BellaretThirdCalledElementalCreatureUncom1.png	Bellaret, Third Called	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-BellaretThirdCalled.png	default	elemental	Necropolis Park	NP	playerNDeck	Traithe			M	4		1						2							2 pt. ranged attack. Add the sum of the unmodified point values of any other ranged attacks already played on this match-up to Bellaret's ranged attack.		
NP_DachasSupremeLeaderElementalCreatureUncom1.png	Dachas, Supreme Leader	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-DachasSupremeLeader.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Law Speaker			M	5		0	L						Y						All Creatures in your Combat Hand gain immunity to AOE's, including AOE's from your opponent's Command Card.		
NP_DoogoptheGreedyElementalCreatureCommon2.png	Doogop, the Greedy	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-DoogopTheGreedy.png	default	elemental	Necropolis Park	NP	playerNDeck	Devil		F	S	6		0	L	G											+1 Vitality to each of your other Creatures for each of their Bribery icons while Doogop is in play.		
NP_DrizzleBonetheHackElementalCreatureUncom1.png	Drizzle Bone the Hack	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-DrizzleBoneTheHack.png	default	elemental	Necropolis Park	NP	playerNDeck	Demon			S	8		0	L												Ranged Attack - If your primary match-up Creature wins this match-up, your opponent's primary match up Creature is destroyed.		
NP_GehrundFieldMarshalElementalCreatureUncom1.png	Gehrund, Field Marshal	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-GehrundFieldMarshal.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Blood Spear			M	3		1		G					Y						Spend 1 stone to force your opponent to take any Creatures from beneath his Stronghold cards or Upgrades and place them in his Creature Pen before primary attacks.+1 in the Jungle		
NP_GorcooElementalCreatureCommon2.png	Gorcoo	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-Gorcoo.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Night Spear			M	2		0		G											Ranged attack - Causes your current Saurian match-up Creature to gain its Off-color bonus if it did not already get it.		
NP_GuardianAngelElementalCreatureUncom3.png	Guardian Angel	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-GuardianAngel.png	default	elemental	Necropolis Park	NP	playerNDeck	Angel		F	M	5		0							Y						During primary match-ups, you may return any of your beaten Creatures to your Creature Pen before the next primary match-up begins for 1 Power Stone per creature.		
NP_JimanduElementalCreatureCommon2.png	Jimandu	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-Jimandu.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Blood Spear			L	10		2			B										+1 Vitality for each primary match-up which has occurred in this combat so far.		
NP_JinshadeSecondCalledElementalCreatureUncom3.png	Jinshade, Second Called	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-JinshadeSecondCalled.png	default	elemental	Necropolis Park	NP	playerNDeck	Traithe			M	6		2						3							3 pt. ranged attack. Add the sum of the unmodified point values of any other ranged attacks already played on this match-up to Jinshade's ranged attack.		
NP_JoomjabaElementalCreatureUncom3.png	Joomjaba	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-Joomjaba.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurina/Blood Spear			M	5		0			B										When used as a secondary attacker, the Joomjaba destroys Large Creatures.		
NP_MocodabiElementalCreatureCommon2.png	Mocodabi	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-Mocodabi.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Night Spear			L	5		0							Y						Opponent must discard any 1 Medium-sized Creature of his choice from his Combat Hand before primary attacks.		
NP_NoknagaElementalCreatureCommon2.png	Noknaga	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-Noknaga.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Blood Spear			S	4		1			B										Immune to fear. +3 in the Jungle		
NP_RachurFieldMarshalElementalCreatureUncom1.png	Rachur, Field Marshal	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-RachurFieldMarshal.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Still Watcher			M	4		1			B										When Rachur is in play and unbeaten, all of your other Creatures gain their Terrain bonuses, regardless of which Terrain they're fighting in.		
NP_SecaurisElementalCreatureCommon2.png	Secauris	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-Secauris.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Night Spear			S	4		1			B			1							1 pt. ranged attack which also forces opponent to discard 1 Creature Magic Item on the space.		
NP_ShackzuFieldMarshalElementalCreatureUncom1.png	Shackzu, Field Marshal	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-ShackzuFieldMarshal.png	default	elemental	Necropolis Park	NP	playerNDeck	Saurian/Night Spear			M	6		1		G											+1 Vitality to all your other Saurians when Shackzu is in play.+2 in the Jungle		
NP_TavinmoorFirstCalledElementalCreatureCommon2.png	Tavinmoor, First Called	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-TavinmoorFirstCalled.png	default	elemental	Necropolis Park	NP	playerNDeck	Traithe			M	8		1						5							5 pt. ranged attack. Add the sum of the unmodified point values of any other ranged attacks already played on this match-up to Tavinmoor's ranged attack.		
RE_ArmsoftheEarthExternalUndeadRare2.png	Arms of the Earth	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-ArmsOfTheEarth.png	default	external	Revised Edition	RE	playerNDeck	Undead			L	6		0							Y						Randomly pick a card from your opponent's Combat Hand. That card and Arms of the Earth can't attack or count toward victory. Secondary attackers and attack either Creature freely.		
RE_BantamDrakeExternalDragonUncommon1.png	Bantam Drake	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BantamDrake.png	default	external	Revised Edition	RE	playerNDeck	Dragon		F	M	8		1		G											+7 vs flying creatures.		
RE_BlackLungExternalCommon1.png	Black Lung	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BlackLung.png	default	external	Revised Edition	RE	playerNDeck				M	14		6	L												+4 in rivers and lakes		
RE_BlackUnicornExternalUndeadRare2.png	Black Unicorn	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BlackUnicorn.png	default	external	Revised Edition	RE	playerNDeck	Undead			L	13		0				C	2								Can only accept channeling from Guardians and eternal witch lords.		
RE_BlackthwaiteJumperExternalFairyUncommon1.png	Blackthwaite Jumper	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BlackthwaiteJumper.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	1		0			B										Immune to AOE attacks.+1 in the woods		
RE_BoldMoldExternalMoldUncommon1.png	Bold Mold	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BoldMold.png	default	external	Revised Edition	RE	playerNDeck	Mold			L	12		4			B										If Bold Mold beats opponent by more than the Vitality of his/her Command Card, your opponent's Command Card is destroyed.		
RE_BoneShamblerExternalUndeadRare2.png	Bone Shambler	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BoneShambler.png	default	external	Revised Edition	RE	playerNDeck	Undead			M	3		0				C									Can accept up to 6 pts. of channeling.		
RE_BurrowingBargExternalCommon2.png	Burrowing Barg	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-BurrowingBarg.png	default	external	Revised Edition	RE	playerNDeck				M	8		2													+7 Vitality vs. Creatures defending in Strongholds.		
RE_CrookEndSnootExternalFairyCommon1.png	Crook End Snoot	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-CrookEndSnoot.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	2		4			B										If beaten by External or Elementals, Snoot is destroyed.		
RE_CrookEndSnooterExternalFairyUncommon1.png	Crook End Snooter	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-CrookEndSnooter.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	4		8			B										If beaten by External or Elementals, Snooter is destroyed.		
RE_CrystalFlashExternalunnamedRare2.png	Crystal Flash	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-CrystalFlash.png	default	external	Revised Edition	RE	playerNDeck			F	S	7		0													Immune to large creature		
RE_CyclopsExternalCommon1.png	Cyclops	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Cyclops.png	default	external	Revised Edition	RE	playerNDeck				L	12		6			B										+1 in the mountains		
RE_DragonWingLordExternalDragonRare1.png	Dragon Wing Lord	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-DragonWingLord.png	default	external	Revised Edition	RE	playerNDeck	Dragon		F	L	19		0	L		B	C	1								5 pt. AOE fire breath. May only accept channeling from Guardian.		
RE_EmbryonicWitchExternalUndeadUncommon2.png	Embryonic Witch	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-EmbryonicWitch.png	default	external	Revised Edition	RE	playerNDeck	Undead			M	1		0							Y						Win all pushes in match-ups.		
RE_EternalWitchLordExternalUndeadRare2.png	Eternal Witch Lord	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-EternalWitchLord.png	default	external	Revised Edition	RE	playerNDeck	Undead			M	17		0				C	2								Can only channel to Undead. Can heal one Undead for every creature your opponent lost in combat.		
RE_FemalePixieExternalPixieUncommon1.png	Female Pixie	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-FemalePixie.png	default	external	Revised Edition	RE	playerNDeck	Pixie			S	2		0		G											Immune to Externals.		
RE_FemaleTitanExternalTitanCommon1.png	Female Titan	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-FemaleTitan.png	default	external	Revised Edition	RE	playerNDeck	Titan			L	15		6		G											While face-up, the Titan can change size at will, even when Up-card. -2 Vitality when M sized; -4 when S sized.		
RE_GiantPenguinExternalCommon1.png	Giant Penguin	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-GiantPenguin.png	default	external	Revised Edition	RE	playerNDeck				L	16		8	L												+2 in rivers and lakes		
RE_GoldthwaiteJumperExternalFairyUncommon2.png	Goldthwaite Jumper	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-GoldthwaiteJumper.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	1		0			B										+1 Vitality when used as a secondary attacker.		
RE_GrandPhoobaSchneeExternalSchneeRare1.png	Grand Phooba Schnee	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-GrandPhoobaSchnee.png	default	external	Revised Edition	RE	playerNDeck	Schnee			S	5		0	L						Y						Your first match-up creature is +1, your second +2, etc.		
RE_GrimSkullExternalUndeadRare2.png	Grim Skull	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-GrimSkull.png	default	external	Revised Edition	RE	playerNDeck	Undead			S	2	4	0						3							3 pt. ranged attack. Can receive up to 3 pts. of channeling when used as a ranged attack.		
RE_GroupieExternalUncommon1.png	Groupie	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Groupie.png	default	external	Revised Edition	RE	playerNDeck				M	2		0			B	C									Immune to Mortals.		
RE_HairdehobbinsExternalFairyCommon1.png	Hair-de-hobbins	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-HairDeHobbins.png	default	external	Revised Edition	RE	playerNDeck	Fairy			M	6		2		G											+3 in the woods		
RE_HumungusFungusExternalFungusRare1.png	Humungus Fungus	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-HumungusFungus.png	default	external	Revised Edition	RE	playerNDeck	Fungus			L	12		0													If Fungus wins a match-up, its opponent is destroyed. +2 in the Dry Heaps.		
RE_IronCragBagglerExternalFairyCommon1.png	Iron Crag Baggler	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-IronCragBaggler.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	4		0		G					Y						Dispel opponent's command card.+1 in the woods		
RE_IronCragBogglerExternalFairyCommon1.png	Iron Crag Boggler	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-IronCragBoggler.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	5		2		G											When played in a match-up, opponent must discard any Items travelling as Creatures on the space		
RE_IronCragBugglerExternalFairyCommon1.png	Iron Crag Buggler	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-IronCragBuggler.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	2		0		G					Y						Opponent can't use any ranged attacks in this combat.+1 in the woods		
RE_KikijubExternalunnamedUncommon1.png	Kikijub	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Kikijub.png	default	external	Revised Edition	RE	playerNDeck				L	14		2													+9 in the mountains		
RE_KingofMystfallExternalFairyRare2.png	King of Mystfall	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-KingOfMystfall.png	default	external	Revised Edition	RE	playerNDeck	Fairy			S	8		0			B	C									+3 Vitality to all your Fairies played while the King is in play. +2 Vitality in Woods. Only one King per space per player.  (Errata: card says Brom.)		
