databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	archetype	faction	cost	attack	defense	health	damage	level	artId	frame	flavour	text
lon-battle-fervor	Battle Fervor		legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-BattleFervor.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-BattleFervor.jpg	default	Ability	Doom of the Ancient Ones	10	playerNDeck	Priest										The frenzy of battle clouds all memory. The more challenging the fight, the less likely he would remember any of it later.	Whenever combat begins involving your avatar, you may deal 1 damage to it. If you do, ready one of your abilities.
lon-battle-lust	Battle Lust		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BattleLust.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BattleLust.jpg	default	Ability	Norrath	0	playerNDeck	Fighter								100006608		The trained warrior battles best when challenged most. Only by being near defeat can he become stronger.	Whenever you play a tactic during combat involving your avatar, ready your avatar.
lon-battle-tactics-your-avatar-gets-1-defense-for-each-of-your-units	Battle Tactics	Your avatar gets +1 defense for each of your units.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BattleTactics.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BattleTactics.jpg	default	Ability	Norrath	0	playerNDeck											I defend my allies. My allies defend me. We do this out of duty... and self-preservation.	
lon-bear-form-your-avatar-gets-1-damage-bonus	Bear Form	Your avatar gets +1 damage bonus.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BearForm.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BearForm.jpg	default	Ability	Norrath	0	playerNDeck											A backhand swipe from a bear's paw can easily send an adversary reeling.	[ATT][DEF] Exert this ability >> Put an opposing unit combatant in its owner's hand.
lon-befriend-animal-to-a-druid-skilled-with-animals-wild-is-merely-a-figure-of-speech	Befriend Animal	To a druid skilled with animals, 'wild' is merely a figure of speech.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BefriendAnimal.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BefriendAnimal.jpg	default	Ability	Norrath	0	playerNDeck											At the start of your turn, heal 1 damage on the linked unit.	When you play this ability, link it to a friendly animal unit.
lon-befuddle-which-way-did-he-go-which-way-did-he-go	Befuddle	Which way did he go? Which way did he go?	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Befuddle.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Befuddle.jpg	default	Ability	Norrath	0	playerNDeck												[DEF] Exert this ability and your avatar >> Withdraw your avatar from combat.
lon-bellow-your-avatar-gets-1-damage-bonus	Bellow	Your avatar gets +1 damage bonus.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bellow.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bellow.jpg	default	Ability	Norrath	0	playerNDeck												When you play this ability, if your avatar is neutral, begin combat against an opposing avatar.
lon-beloved-minion-go-now-my-pet-and-kill-something	Beloved Minion	Go now, my pet, and kill something.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BelovedMinion.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BelovedMinion.jpg	default	Ability	Norrath	0	playerNDeck			0									When you play this ability, choose one of your pet units. That unit gets +1 attack and +1 damage bonus until the end of the turn.
lon-berserk-rage	Berserk Rage		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BerserkRage.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BerserkRage.jpg	default	Ability	Norrath	0	playerNDeck											A red cloud descended over his vision. Steel and flesh became as one, and the dance of death was upon him.	When you play this ability, ready your avatar and begin combat against an opposing unit.
lon-bestowal-of-vitae	Bestowal of Vitae		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BestowalOfVitae.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BestowalOfVitae.jpg	default	Ability	Norrath	0	playerNDeck											The death of Nurgg prompted Kaltuk to beg Brell Serillis to forgive him and resurrect his friend.	Whenever you change factions, heal 1 damage on a friendly unit.
lon-betrayal-how-could-you-after-everything-we-ve-been-through	Betrayal	How could you? After everything we've been through?!	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Betrayal.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Betrayal.jpg	default	Ability	Norrath	0	playerNDeck												Whenever you change factions, gain 1 power.
lon-bewilderment	Bewilderment		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bewilderment.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bewilderment.jpg	default	Ability	Norrath	0	playerNDeck											Whenever a marked opposing unit is destroyed, draw a card.	Whenever combat begins involving your avatar or one of your units, you may exert your avatar. If you do, mark an opposing unit combatant.
lon-bewitching-compulsion-let-me-have-that-you-don-t-need-it-any-more	Bewitching Compulsion	Let me have that. You don't need it any more.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BewitchingCompulsion.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BewitchingCompulsion.jpg	default	Ability	Norrath	0	playerNDeck			0									[ATT][DEF] Exert this ability >> Put an item on an opposing avatar combatant in its owner's hand.
lon-bind-sight-i-see-what-you-see	Bind Sight	I see what you see.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BindSight.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BindSight.jpg	default	Ability	Norrath	0	playerNDeck												When you apply this ability at a quest, take a pet unit from your discard pile and play it to that quest for no cost.
lon-black-widow-stance	Black Widow Stance		legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-BlackWidowStance.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-BlackWidowStance.jpg	default	Ability	Doom of the Ancient Ones	10	playerNDeck	Fighter										She has trained for years to be as quick and deadly as a poisonous spider.	
lon-blade-master	Blade Master		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BladeMaster.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BladeMaster.jpg	default	Ability	Norrath	0	playerNDeck			0						100013584		To be a master of something, one must specialize. Make your choice carefully.	When you play this ability, you may search your deck for a weapon item card and take it into your hand.
lon-blade-storm-it-s-raining-daggers	Blade Storm	It's raining daggers!	legends-of-norrath/forsworn/LegendsOfNorrath-Forsworn-BladeStorm.jpg	legends-of-norrath/forsworn/LegendsOfNorrath-Forsworn-BladeStorm.jpg	default	Ability	Forsworn	2	playerNDeck	Scout											Whenever combat begins involving your avatar, you may exert this ability. If you do, you get +1 total damage.
lon-bladeweaver-if-something-has-worked-before-why-not-use-it-again	Bladeweaver	If something has worked before, why not use it again?	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bladeweaver.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bladeweaver.jpg	default	Ability	Norrath	0	playerNDeck												Whenever you win a combat, you may pay 1 power. If you do, take a tactic card from your discard pile into your hand.
lon-blast-of-cold-an-uncomplicated-but-useful-spell	Blast of Cold	An uncomplicated but useful spell.	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-BlastOfCold.jpg	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-BlastOfCold.jpg	default	Ability	Inquisitor	3	playerNDeck	Mage										Whenever the linked unit becomes exerted, deal 1 damage to it.	When you play this ability, link it to an opposing unit.
lon-blaze-you-can-t-spell-asharae-without-ash	Blaze	You can't spell Asharae without 'ash.'	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-Blaze.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-Blaze.jpg	default	Ability	Vengeful Gods	9	playerNDeck	Mage											[ATT][DEF] Exert this ability >> Deal 1 damage to an opposing combatant.
lon-blazing-stance	Blazing Stance		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlazingStance.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlazingStance.jpg	default	Ability	Norrath	0	playerNDeck											Time seemed to slow as the mage gathered energy for the strike. His foe knew he had to act, but knew it was already too late.	When you play this ability, gain 1 power for each quest you have completed.
lon-blazon-life-release-your-fear-and-embrace-faith-for-faith-alone-can-save-you	Blazon Life	Release your fear and embrace faith, for faith alone can save you.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlazonLife.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlazonLife.jpg	default	Ability	Norrath	0	playerNDeck												Whenever one of your units is destroyed, you may destroy this ability. If you do, play that unit again to the same quest for no cost.
lon-bleeder-s-talent-strike-a-mortal-blow-through-armor	Bleeder's Talent	strike a mortal blow through armor.	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-BleedersTalent.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-BleedersTalent.jpg	default	Ability	Oathbound	0	playerNDeck	Scout		2		1							When you play this ability, until the end of the turn, your avatar gets +1 attack and +2 damage bonus.
lon-blessed-aid-a-single-prayer-whispered-on-the-lips-can-defeat-an-army	Blessed Aid	A single prayer whispered on the lips can defeat an army.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlessedAid.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlessedAid.jpg	default	Ability	Norrath	0	playerNDeck	Fighter		3		1							When you play this ability, search your deck for an item card and take it into your hand.
lon-blessed-armament-truth-is-the-weapon-the-mace-merely-a-messenger	Blessed Armament	Truth is the weapon, the mace merely a messenger.	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-BlessedArmament.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-BlessedArmament.jpg	default	Ability	Doom of the Ancient Ones	10	playerNDeck	Priest										Whenever a marked opposing unit is destroyed, place a level token at its quest.	Whenever combat begins involving any of your units, you may pay 1 power. If you do, mark an opposing unit combatant.
lon-blessed-armor-of-the-risen-please-there-s-plenty-of-me-for-well-none-of-you-actually	Blessed Armor of the Risen	'Please, there's plenty of me for... well, NONE of you, actually.'	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlessedArmorOfTheRisen.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlessedArmorOfTheRisen.jpg	default	Ability	Norrath	0	playerNDeck												You may exert this ability for defense during combat involving one of your units matching its faction.
lon-blessing-of-piety-the-waters-that-flow-through-this-holy-fount-grant-strength	Blessing of Piety	The waters that flow through this holy fount grant strength.	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-BlessingOfPiety.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-BlessingOfPiety.jpg	default	Ability	Oathbound	0	playerNDeck	Priest		4		2							[MAIN] Exert this ability >> Gain 1 power.
lon-blessing-of-temperance	Blessing of Temperance		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlessingOfTemperance.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlessingOfTemperance.jpg	default	Ability	Norrath	0	playerNDeck	Priest		2		1						Prayer armors the mind against thoughts of darkness, temptation, and despair.	[Good] [ATT][DEF] Exert this ability >> Set your faction to 7 light. Your avatar gets a +1 rune.
lon-blinding-fear	Blinding Fear		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlindingFear.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-BlindingFear.jpg	default	Ability	Norrath	0	playerNDeck											Discretion was the only choice remaining, valor having been long since discarded as an option.	When you play this ability, put all opposing units into their owners' hands.
lon-blinding-flash	Blinding Flash		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-BlindingFlash.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-BlindingFlash.jpg	default	Ability	Oathbound	0	playerNDeck	Scout		4		2						'I don't care what he did or how, you hunt Stanos and you hack him to pieces!' --General V'ghera	[ATT][DEF] Destroy this ability >> Withdraw your avatar from the combat.
lon-blinding-luminance-now-you-see-me-now-you-don-t	Blinding Luminance	Now you see me, now you don't.	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-BlindingLuminance.jpg	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-BlindingLuminance.jpg	default	Ability	Travelers	8	playerNDeck	Priest								100008142			Whenever combat involving your avatar begins against a unit at a quest where you have a level token, you get +2 total attack or +2 total defense.
lon-blinding-speed-swordplay-did-make-him-work-up-a-thirst-if-not-a-sweat	Blinding Speed	Swordplay did make him work up a thirst, if not a sweat.	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-BlindingSpeed.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-BlindingSpeed.jpg	default	Ability	Against the Void	6	playerNDeck	Scout								100008169			[MAIN] Exert this ability >> Begin combat against an opposing avatar.
lon-bloodcoil	Bloodcoil		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bloodcoil.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bloodcoil.jpg	default	Ability	Norrath	0	playerNDeck									100005759		With each gesture of his hands, the magical bonds he wove around his enemy drew ever tighter.	Whenever you apply an ability at a quest, deal 1 damage to an opposing avatar.
lon-bloodlust	Bloodlust		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-Bloodlust.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-Bloodlust.jpg	default	Ability	Oathbound	1	playerNDeck	Fighter		2								'It is not the weapon that makes the fighter the fiercest, it is his unwavering will. The will to shed blood.' --Dalvarian Truekind, Guardian of Felwithe	When you play this ability, ready one of your items.
lon-bloodseeker	Bloodseeker		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bloodseeker.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bloodseeker.jpg	default	Ability	Norrath	0	playerNDeck									100020209		Simply reading the words on this enchanted scroll turns it into a weapon.	[ATT] Exert this ability >> Shift it into Bloodseeker's Axe.
lon-bloodsucker-some-gain-power-at-the-expense-of-innocent-victims	Bloodsucker	Some gain power at the expense of innocent victims.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bloodsucker.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Bloodsucker.jpg	default	Ability	Norrath	0	playerNDeck			0								Whenever the linked unit takes a point of damage, heal 1 damage on your avatar.	When you play this ability, link it to an opposing unit.
