databaseId	name	imageUrl	cardBack	type	AWA	FIT	FOC	SPI	UncommonWisdom	conflict	conflict_number	connectedLocations	connectedPaths	connection	connection_number	cost	deck_limit	equip_value	exploration	exploration_number	flavor	generic_token	harm	harm_threshold	illustrator	packName	pack_code	pack_name	pivotal	position	presence	progress	progress_threshold	quantity	reason	reason_number	reveal	scaleGenericTokenPerPlayer	scaleHarmThresholdPerPlayer	scaleProgressThresholdPerPlayer	set	sphere_code	sphere_cost	sphere_name	text	traits	type_code	white_large_square	white_square_button
01046	Field Journal	earthborne-rangers/core/EarthborneRangers-Core-FieldJournal.jpg	player	Gear					FALSE	conflict	0			connection	1	1	2	2	exploration	0		0 Entries	harm		Banner & Simonet	Explorer	Core	Core Set		10 of 14		progress			reason	1					Explorer	focus	2	FOC	<b>Response</b> When you rest, add entries equal to the number of <b>FOC</b> in your energy pool. <b>Use 1 entry:</b> When a Ranger interacts with a feature, commit 1 effort.	Book	gear	white_large_square	white_square_button
01047	Hidden Trail	earthborne-rangers/core/EarthborneRangers-Core-HiddenTrail.jpg	player	Feature					FALSE	conflict	0			connection	0	3	2	0	exploration	2			harm		Evan Simonet	Explorer	Core	Core Set		11 of 14	0	progress	3 [perranger]		reason	0				TRUE	Explorer	focus	3	FOC	<b>Response:</b> When you travel, if this trail is attached to the location, travel to a location up to two paths away. Use the terrain of the second path when building the path deck. <b>Clear [progress]:</b> Attach this trail to the location.	Trail	feature	white_large_square	white_square_button
01048	Walk With Me	earthborne-rangers/core/EarthborneRangers-Core-WalkWithMe.jpg	player	Moment					FALSE	conflict	0			connection	1	1	2	0	exploration	0	Through practice and intention, you've learned to show others the vastness of possibility before them. There are no limits save the ones we place on ourselves.		harm		Wayne O'Connor & Cory DeVore	Explorer	Core	Core Set		12 of 14		progress			reason	0					Explorer	spirit	1	SPI	<b>Response:</b> After you succeed at a <b>Traverse</b> test, add [progress] to a being equal to your effort. This is in addition to the test's standard effect.	Experience	moment	white_large_square	white_square_button
01049	Breathe Into It	earthborne-rangers/core/EarthborneRangers-Core-BreatheIntoIt.jpg	player	Moment					FALSE	conflict	0			connection	1	2	2	0	exploration	0			harm		Wayne O'Connor & Cory DeVore	Explorer	Core	Core Set		13 of 14		progress			reason	1					Explorer	spirit	2	SPI	<b>Response:</b> When you perform a test, discard any number of cards from your fatigue stack to commit 1 effort to that test for every 2 cards discarded this way.	Skill	moment	white_large_square	white_square_button
01050	Cradled by the Earth	earthborne-rangers/core/EarthborneRangers-Core-CradledByTheEarth.jpg	player	Moment					FALSE	conflict	0			connection	1	3	2	0	exploration	1	You lie back and breathe deep. In this moment you are keenly aware of your connection to the earth and to all living things.		harm		Wayne O'Connor & Cory DeVore	Explorer	Core	Core Set		14 of 14		progress			reason	0					Explorer	spirit	3	SPI	Choose a trail. Soothe fatigue equal to the number of  on that trail. This fatigue may be divided as you choose between all Rangers.	Wisdom	moment	white_large_square	white_square_button
01051	Masterful Engineer	earthborne-rangers/core/EarthborneRangers-Core-MasterfulEngineer.jpg	player	Role					FALSE	conflict	0			connection	0		1	0	exploration	0			harm		Evan Simonet	Artificer	Core	Core Set		1 of 14		progress			reason	0					Artificer	role	0	Role	<b>Exhaust:</b> Ready a tech.		role	white_large_square	white_square_button
01052	Exceptional Tinkerer	earthborne-rangers/core/EarthborneRangers-Core-ExceptionalTinkerer.jpg	player	Role					FALSE	conflict	0			connection	0		1	0	exploration	0			harm		Evan Simonet	Artificer	Core	Core Set		2 of 14		progress			reason	0					Artificer	role	0	Role	<b>Exhaust:</b> Spend 1 energy to add 1 token to a tech.		role	white_large_square	white_square_button
01053	Ferinodex	earthborne-rangers/core/EarthborneRangers-Core-Ferinodex.jpg	player	Gear					FALSE	conflict	0			connection	0	1	2	2	exploration	0	The telescopic sensor extending from the spine identifies nearby fauna then reveals information regarding their biology and behavior from within the tome.	4 Profiles	harm		Chris Beck	Artificer	Core	Core Set		3 of 14		progress			reason	1					Artificer	awareness	1	AWA	<b>Exhaust (use 1 profile):</b> When a Ranger performs an Avoid test, commit 1 effort.	Book / Tech	gear	white_large_square	white_square_button
01054	Carbonforged Cable	earthborne-rangers/core/EarthborneRangers-Core-CarbonforgedCable.jpg	player	Attachment					FALSE	conflict	0			connection	0	2	2	0	exploration	0		3 Lenghts	harm		Rob Laskey	Artificer	Core	Core Set		4 of 14		progress			reason	1					Artificer	awareness	2	AWA	Attach to a predator. <b>Use 1 length:</b> When the attached predator would ready, it remains exhausted. <b>FIT + [conflict] : Lead</b> <i>the animal</i> to move the attached predator.	Tool / Tech	attachment	white_large_square	white_square_button
01055	Dayhowler	earthborne-rangers/core/EarthborneRangers-Core-Dayhowler.jpg	player	Gear					FALSE	conflict	1			connection	0	1	2	1	exploration	0		1 Charges	harm		Chris Beck	Artificer	Core	Core Set		5 of 14		progress			reason	1					Artificer	awareness	3	AWA	Discard this gear from play to exhaust beings equal to the number of charges on this gear. <b>Response:</b> After you succeed at an Avoid test, add 1 charge to this gear.	Tech	gear	white_large_square	white_square_button
01056	Trail Markers	earthborne-rangers/core/EarthborneRangers-Core-TrailMarkers.jpg	player	Attachment					FALSE	conflict	0			connection	0	1	2	0	exploration	1			harm		Rob Laskey	Artificer	Core	Core Set		6 of 14		progress			reason	0					Artificer	fitness	1	FIT	Attach to a location or feature. The attached card gains the trail trait. <b>Response:</b> When 1 or more [progress] is added to the attached trail, increase the number of [progress] added by 1.	Tool	attachment	white_large_square	white_square_button
01057	Spiderpad Gloves	earthborne-rangers/core/EarthborneRangers-Core-SpiderpadGloves.jpg	player	Gear					FALSE	conflict	0			connection	0	2	2	2	exploration	1		2 Charges	harm		Evan Simonet	Artificer	Core	Core Set		7 of 14		progress			reason	0					Artificer	fitness	2	FIT	During your turn, you may treat obstacles as if they did not have the obstacle keyword. <b>FIT + [reason] (use 1 charge): Climb</b> <i>the obstructing terrain with the agility of a spider to</i> move your [ranger] to an obstacle.	Clothing / Tech	gear	white_large_square	white_square_button
01058	Wrist-mounted Darter	earthborne-rangers/core/EarthborneRangers-Core-WristMountedDarter.jpg	player	Gear					FALSE	conflict	0			connection	0	2	2	2	exploration	0		3 Darts	harm		Chris Beck	Artificer	Core	Core Set		8 of 14		progress			reason	1					Artificer	fitness	3	FIT	<b>FOC + [conflict] (use 1 dart): Shoot</b> <i>one of the featherlight darts to</i> add [harm] to a being equal to your effort. Whether you succeed or fail, dodge all cards between you and that being.	Tech / Weapon	gear	white_large_square	white_square_button
01059	Infusion Canteen	earthborne-rangers/core/EarthborneRangers-Core-InfusionCanteen.jpg	player	Gear					FALSE	conflict	0			connection	0	1	2	2	exploration	1		3 Sips	harm		Chris Beck	Artificer	Core	Core Set		9 of 14		progress			reason	1					Artificer	focus	1	FOC	When you play this gear, choose an aspect (you may place a spare energy token here as a reminder). <b>Exhaust (use 1 sip):</b> Gain 1 energy matching the chosen aspect.	Food / Aid	gear	white_large_square	white_square_button
01060	Memorill Sketchpad	earthborne-rangers/core/EarthborneRangers-Core-MemorillSketchpad.jpg	player	Gear					FALSE	conflict	0			connection	1	2	2	2	exploration	1		0 Inkrills	harm		Chris Beck	Artificer	Core	Core Set		10 of 14		progress			reason	0					Artificer	focus	1	FOC	<b>Response:</b> After a path card is cleared, add 1 inkrill to this gear. <b>Use 1 inkrill:</b> When a Ranger interacts with a feature, commit 1 effort.	Book / Tech	gear	white_large_square	white_square_button
01061	Memlev Trekking Poles	earthborne-rangers/core/EarthborneRangers-Core-MemlevTrekkingPoles.jpg	player	Gear					FALSE	conflict	0			connection	0	2	2	3	exploration	0	With each step, your trekking poles spring upward, easing your burden as they provide buoyancy to your limbs.	3 Charges	harm		Evan Simonet	Artificer	Core	Core Set		11 of 14		progress			reason	1					Artificer	focus	3	FOC	<b>Exhaust (use 1 charge):</b> When you perform a <b>Traverse</b> test, use <b>FOC</b> instead of <b>FIT</b>.	Tool / Tech	gear	white_large_square	white_square_button
01062	A Stone in the River	earthborne-rangers/core/EarthborneRangers-Core-AStoneInTheRiver.jpg	player	Moment					FALSE	conflict	0			connection	0	1	2	0	exploration	1	Whether in your workshop or in nature, you are able to reach a state of being where you are at one with with your surroundings, moving with an ease that suggests an intrinsic understanding of creation.		harm		Evan Simonet	Artificer	Core	Core Set		12 of 14		progress			reason	1					Artificer	spirit	1	SPI	<b>Response:</b> After you succeed at an <b>Avoid</b> test, exhaust 1 additional being.	Wisdom	moment	white_large_square	white_square_button
01063	Camoweave Cloak	earthborne-rangers/core/EarthborneRangers-Core-CamoweaveCloak.jpg	player	Gear					FALSE	conflict	0			connection	1	2	2	1	exploration	0	With a clockwise rotation of the clasp, the surface of the cloak adopts the patterns and coloration of your environment, making you all but invisible to the untrained eye.	3 Charges	harm		Chris Beck	Artificer	Core	Core Set		13 of 14		progress			reason	0					Artificer	spirit	2	SPI	<b>Use 1 charge:</b> When you would suffer 1 or more fatigue from a path card, reduce the fatigue suffered to 0.	Clothing / Tech	gear	white_large_square	white_square_button
01064	Thoroughly Prepared	earthborne-rangers/core/EarthborneRangers-Core-ThoroughlyPrepared.jpg	player	Moment					FALSE	conflict	0			connection	0	1	2	0	exploration	1	You never leave your workshop without the tools essential to survival in the wilderness.The right tool can turn even the most exhausting of endeavors into a moment of exhilaration.		harm		Wayne O'Connor & Cory DeVore	Artificer	Core	Core Set		14 of 14		progress			reason	0					Artificer	spirit	3	SPI	<b>Response:</b> When a Ranger would suffer 1 or more fatigue, they soothe that amount of fatigue instead.	Experience	moment	white_large_square	white_square_button
01065	Guardian	earthborne-rangers/core/EarthborneRangers-Core-Guardian.jpg	player	Role					TRUE	conflict	0			connection	0		1	0	exploration	0			harm		Evan Simonet	Conciliator	Core	Core Set		1 of 14		progress			reason	0					Conciliator	role	0	Role	<b>Exhaust:</b> Reduce a being's presence to 0 until the end of your turn.		role	white_large_square	white_square_button
01066	Voice of the Elders	earthborne-rangers/core/EarthborneRangers-Core-VoiceOfTheElders.jpg	player	Role					FALSE	conflict	0			connection	0		1	0	exploration	0			harm		Evan Simonet	Conciliator	Core	Core Set		2 of 14		progress			reason	0					Conciliator	role	0	Role	<b>Exhaust:</b> Spend 1 energy to add 1 token to an aid card.		role	white_large_square	white_square_button
01067	Surveyed Land	earthborne-rangers/core/EarthborneRangers-Core-SurveyedLand.jpg	player	Attachment					FALSE	conflict	0			connection	0	1	2	0	exploration	0		1 Marker	harm		Rob Laskey	Conciliator	Core	Core Set		3 of 14		progress			reason	1					Conciliator	awareness	1	AWA	Attach to a feature. Reduce the attached feature's presence by 1 for each marker on this attachment.	Experience / Aid	attachment	white_large_square	white_square_button
01068	Tranquilisnare	earthborne-rangers/core/EarthborneRangers-Core-Tranquilisnare.jpg	player	Attachment					FALSE	conflict	0			connection	0	2	2	0	exploration	0	The mesh of interlocking snares hums with a gentle, harmonic energy that can soothe even the most aggressive of beings.	1 Snare	harm		Chris Beck	Conciliator	Core	Core Set		4 of 14		progress			reason	1					Conciliator	awareness	2	AWA	Attach to a being. Reduce the attached being's presence by 1 for each snare on this attachment.	Aid	attachment	white_large_square	white_square_button
01069	One With Nature	earthborne-rangers/core/EarthborneRangers-Core-OneWithNature.jpg	player	Moment					TRUE	conflict	0			connection	1	3	2	0	exploration	0	For years you've preserved the harmony of your village by not only fostering love and compassion in your community, but by spending time in the surrounding mountains and forests, connecting with the natural world.		harm		Wayne O'Connor & Cory DeVore	Conciliator	Core	Core Set		5 of 14		progress			reason	0					Conciliator	awareness	3	AWA	Reduce the presence of each card in play to 0 until the end of the next turn.	Wisdom	moment	white_large_square	white_square_button
01070	Follow in Footsteps	earthborne-rangers/core/EarthborneRangers-Core-FollowInFootsteps.jpg	player	Moment					FALSE	conflict	0			connection	0	1	2	0	exploration	0	You believe that greater understanding and insight can always be reached if you spend time following in the footsteps of those who came before.		harm		Wayne O'Connor & Cory DeVore	Conciliator	Core	Core Set		6 of 14		progress			reason	2					Conciliator	fitness	1	FIT	<b>Response:</b> After you succeed at a Connect test, add [progress] to a feature equal to your effort. This is in addition to the test's standard effect.	Skill	moment	white_large_square	white_square_button
01071	Orlin Thumper	earthborne-rangers/core/EarthborneRangers-Core-OrlinThumper.jpg	player	Gear					FALSE	conflict	0			connection	0	1	2	1	exploration	0		3 Pulses	harm		Evan Simonet	Conciliator	Core	Core Set		7 of 14		progress			reason	1					Conciliator	fitness	2	FIT	<b>FIT + [conflict] (use 1 pulse): Strike [2]</b> <i>with a pulse of kinetic energy to</i> add 1 [harm] to a being and exhaust it. If you fail, discard 1 [progress] from that being; if you cannot, it fatigues you instead.	Tech / Weapon	gear	white_large_square	white_square_button
01072	Tracked	earthborne-rangers/core/EarthborneRangers-Core-Tracked.jpg	player	Attachment					FALSE	conflict	0			connection	0	3	2	0	exploration	1		3 Tracks	harm		Rob Laskey	Conciliator	Core	Core Set		8 of 14		progress			reason	0					Conciliator	fitness	3	FIT	Attach to a being. <b>Response:</b> After a challenge effect on the attached being resolves, add 1 track. <b>Use 1 track:</b> When a Ranger performs a test, commit 1 effort.	Skill / Aid	attachment	white_large_square	white_square_button
01073	Intention Translator	earthborne-rangers/core/EarthborneRangers-Core-IntentionTranslator.jpg	player	Gear					FALSE	conflict	0			connection	1	1	2	2	exploration	0	When this device is activated, you feel somehow incapable of misunderstanding those around you. Each word and gesture conveys a purity of thought perceivable by only the most empathetic of beings.	3 Charges	harm		Chris Beck	Conciliator	Core	Core Set		9 of 14		progress			reason	1					Conciliator	focus	1	FOC	<b>Exhaust (use 1 charge):</b> When a Ranger performs a Connect test, commit 1 effort.	Tech / Aid	gear	white_large_square	white_square_button
