databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	subtype	combat	wits	grail	rarity	text	altText	number
f2e2ac9c-7161-41ba-9357-52af190f8cea	Cap of Idiocy	monty-python-ccg/main/MontyPythonCcg-Main-CapOfIdiocy.jpg	default	Item	Main	Main	playerNDeck	Cursed			2	TYAST Deck B	Cap of Idiocy lowers the Wits value of a Knight by 2.  This item cannot be voluntarily be discarded.	"{or: +2 to a Castle Table draw}"	333
3fcf16c3-6df3-44b0-ab27-f458e204839d	Cart Master	monty-python-ccg/main/MontyPythonCcg-Main-CartMaster.jpg	default	Persona	Main	Main	playerNDeck			4	4	TYAST Deck D	May randomly take 1 card per turn from your Dead Cart, and reshuffle it back into your deck.	"{or: +2 to a Combat draw}"	334
64bc3c3d-1437-4cb8-a12f-f43e43ab99c9	Cartoon Forest	monty-python-ccg/main/MontyPythonCcg-Main-CartoonForest.jpg	default	Land	Main	Main	playerNDeck				6	TYAST Deck C, TYAST Deck D	+2 to a Grail Number draw for an animated occupant.  Draw 1 extra card during draw phase.	"{or: +1 to a Combat draw}"	335
7817de1c-7cb9-43c5-b3c0-ff1a092e3c24	Cartoonist Dies	monty-python-ccg/main/MontyPythonCcg-Main-CartoonistDies.jpg	default	Event	Main	Main	playerNDeck				1	Rare	Place any Animation in the Dead Cart.	"{or: +1 to a Wits draw}"	58
b98aada1-8775-4069-93b7-071bc4039f12	Castle Abblasore	monty-python-ccg/main/MontyPythonCcg-Main-CastleAbblasore.jpg	default	Castle	Main	Main	playerNDeck				3	Rare	"+4 Combat for occupant.  During draw phase but before drawing cards, you may discard 1 card to draw 3 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril."	"{or: +1 to a Combat draw}"	1
e6a3a79c-4af1-4d5a-969b-cf13b405b95c	Castle Anthrax	monty-python-ccg/main/MontyPythonCcg-Main-CastleAnthrax.jpg	default	Castle	Main	Main	playerNDeck				2	Fixed 2, Common	"+5 Combat to occupant.  Draw 1 extra card during draw phase.  Opponent of player encountering Castle Anthrax may search deck for any one Anthrax Persona or Adversary and play them immediately in Castle Anthrax. A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril."	"{or: +1 to a Combat draw}"	12
4a2301ec-335f-4fcb-9cde-f558ff692fb4	Castle Arrrghhh	monty-python-ccg/main/MontyPythonCcg-Main-CastleArrrghhh.jpg	default	Castle	Main	Main	playerNDeck				3	Fixed 2, Common	If played from your hand, Castle Arrrghhh must be placed in Avalon.  If Castle Arrrghhh is not the top card of a flipped stack in England, discard it.  +7 Combat to occupant.  Draw 1 extra card during draw phase.  Opponent may search deck for a French Adversary and play them immediately in Castle Arrrghhh.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	16
47e321af-83aa-41ba-8a0b-5721e8512a19	Castle Bealevale	monty-python-ccg/main/MontyPythonCcg-Main-CastleBealevale.jpg	default	Castle	Main	Main	playerNDeck				3	Uncommon	+4 Combat for occupant.  During draw phase but before drawing cards, discard 1 card and draw 4 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	25
a5bf6d8c-f9f9-4bc3-aab7-5dd82391414a	Castle Bedegraine	monty-python-ccg/main/MontyPythonCcg-Main-CastleBedegraine.jpg	default	Castle	Main	Main	playerNDeck				3	Uncommon	+4 Combat for occupant.  During draw phase but before drawing cards, you may discard 2 cards to draw 4 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril	"{or: +1 to a Wits draw}"	26
a22c03c3-aaee-41fa-9956-392ab7e56249	Castle Bodium	monty-python-ccg/main/MontyPythonCcg-Main-CastleBodium.jpg	default	Castle	Main	Main	playerNDeck				2	Uncommon	+6 Combat for occupant.  Draw 2 extra cards during draw phase.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	35
5d70226a-52c1-4bd9-a106-62315c26881e	Castle Brangoris	monty-python-ccg/main/MontyPythonCcg-Main-CastleBrangoris.jpg	default	Castle	Main	Main	playerNDeck				3	Common	+4 Combat for occupant.  During draw phase but before drawing cards, discard 1 card to draw 2 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	40
fd12dd96-c271-43ff-a2a8-c1fa5a292b33	Castle Carbonek	monty-python-ccg/main/MontyPythonCcg-Main-CastleCarbonek.jpg	default	Castle	Main	Main	playerNDeck				3	Uncommon	+4 Combat to occupant.  During draw phase but before drawing cards, discard 3 cards and draw 5 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	57
3257accd-11ca-4125-8fa3-e73da4dbd31c	Castle Generic	monty-python-ccg/main/MontyPythonCcg-Main-CastleGeneric.jpg	default	Castle	Main	Main	playerNDeck				3	Uncommon	Draw 1 Grail Number for X.  +X Combat to occupant.  Draw X extra cards during your draw phase.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	117a
30eae400-7dd5-407d-9f2d-f7b641bd605e	Castle Generic	monty-python-ccg/main/MontyPythonCcg-Main-CastleGeneric-2.jpg	default	Castle	Main	Main	playerNDeck				3	TYAST Deck C	Draw 1 Grail Number for X.  +X Combat to occupant.  Draw X extra cards during your draw phase.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	117b
3a2ab713-cab5-407d-bc4c-8f50c8c64cb0	Castle Generic	monty-python-ccg/main/MontyPythonCcg-Main-CastleGeneric-3.jpg	default	Castle	Main	Main	playerNDeck				3	TYAST Deck A	Draw 1 Grail Number for X.  +X Combat to occupant.  Draw X extra cards during your draw phase.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	117c
d7416a7b-bfad-4733-814e-104eb414390f	Castle Guards	monty-python-ccg/main/MontyPythonCcg-Main-CastleGuards.jpg	default	Adversary	Main	Main	playerNDeck	Swamp-Castle, Castle-Guard	5		2	Fixed 2, Common	Castle Guards have Wits 0 for Castle Table draws only.	"{or: -2 to Castle Table draw}"	59
d9a58e78-0c9b-4e24-95c2-67e0f37823b5	Castle Guards	monty-python-ccg/main/MontyPythonCcg-Main-CastleGuards-2.jpg	default	Adversary	Main	Main	playerNDeck	Swamp-Castle, Castle-Guard	4		4	Fixed 2, Common	Castle Guards have Wits 0 for Castle Table draws only.	"{or: +1 to a Combat draw}"	60
0c5f4326-a26f-41e3-b0b9-9fffa2a2ee97	Castle Guards	monty-python-ccg/main/MontyPythonCcg-Main-CastleGuards-3.jpg	default	Adversary	Main	Main	playerNDeck	Swamp-Castle, Castle-Guard	4		4	Uncommon	Castle Guards have Wits 0 for Castle Table draws only.	"{or: -1 to a Castle Table draw}"	61
108169cf-9b58-4c36-9fa0-e7d8450e6a21	Castle Jagent	monty-python-ccg/main/MontyPythonCcg-Main-CastleJagent.jpg	default	Castle	Main	Main	playerNDeck				3	Rare	+4 Combat to occupant.  During draw phase, discard 1 card before drawing cards, then draw 3 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Wits draw}"	158
53cfac54-6a12-4603-8fc5-b94107221bb7	Castle Magouns	monty-python-ccg/main/MontyPythonCcg-Main-CastleMagouns.jpg	default	Castle	Main	Main	playerNDeck				3	Uncommon	+4 Combat for occupant.  During draw phase but before drawing cards, draw 1 extra card or you may discard 1 card to draw 3 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	182
2888c273-6b36-4278-a279-532e216c18da	Castle of Guy de Loimbard	monty-python-ccg/main/MontyPythonCcg-Main-CastleOfGuyDeLoimbard.jpg	default	Castle	Main	Main	playerNDeck				2	Fixed 2, Common	+6 Combat to occupant.  Draw 1 extra card during draw phase.  Opponent may search deck for a French Adversary and play them immediately in the Castle of Guy de Loimbard and reshuffle.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	134
c365b615-7c63-4083-89e3-76e62452aaf8	Castle Surhaute	monty-python-ccg/main/MontyPythonCcg-Main-CastleSurhaute.jpg	default	Castle	Main	Main	playerNDeck				3	Rare	+4 Combat to occupant.  During draw phase but before drawing cards, draw one card, then discard any card and draw 3 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	279
09f8d035-6c7d-4eee-99f7-e8e30beab9b7	Castle Tintagel	monty-python-ccg/main/MontyPythonCcg-Main-CastleTintagel.jpg	default	Castle	Main	Main	playerNDeck				3	Uncommon	+4 Combat for occupant.  Once during draw phase but before drawing cards, you may discard 3 cards to draw 5 extra cards.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter the Castle and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	286
ff0ff076-ba5c-4144-859c-cd16ad50f8d2	Castle Vagon	monty-python-ccg/main/MontyPythonCcg-Main-CastleVagon.jpg	default	Castle	Main	Main	playerNDeck				2	Rare	+5 Combat to occupant.  Draw 3 extra cards during draw phase.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	290
