databaseId	name	imageUrl	cardBack	type	missionType	affiliation	classification	integrity	cunning	strength	points	span	quadrant	region	icons	uniqueness	keywords	text	lore	rarity	property	packName	set	printing	loadGroupId
fc_Borg-Cube	Borg Cube	star-trek-ccg-1e/first-contact/StarTrekCcg1e-FirstContact-BorgCube.jpg	default	Ship		Borg	Borg Cube	8	24	24	45				[DQ]	univ	Borg ship; Cube; Tractor Beam;	Your equipment and Borg personnel may report aboard. Tractor Beam	Identification: BORG CUBE Task: Explore galaxy for biological and technological distinctiveness. Assimilate.	U	FC	First Contact	fc	Physical	playerNDeck
borg_borgcubeborg	Borg Cube (The Borg)	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-BorgCubeTheBorg.jpg	default	Ship		Borg	Borg Cube	8	24	24	45				[DQ]	univ	Borg ship; Cube; Tractor Beam;	Your equipment and Borg personnel may report aboard. Tractor Beam	Identification: BORG CUBE Task: Assimilate new cultures and technologies. Add to the perfection of the collective.	120 U	VOY	The Borg	borg	Physical	playerNDeck
borg_borgoutpostborg	Borg Outpost	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-BorgOutpost.jpg	default	Facility		Borg	Outpost			48					[DQ]	univ		Seed one at any [S] mission with no affiliation icons OR build at such a mission (or at an assimilated planet) where you have a Borg ENGINEER. DL/ {Transwarp Network Gateway}	Identification: BORG OUTPOST Task: Distribute resources in specified unimatrix.	23 C	VOY	The Borg	borg	Physical	playerNSeed
borg_BorgProbea	Borg Probe	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-BorgProbe.jpg	default	Ship		Borg	Borg Probe	8	6	6	10				[DQ]	univ	Borg ship; Tractor Beam;	May report with up to 3 personnel to any Delta Quadrant location if your {Borg Queen} in play. Tractor Beam	Identification: BORG PROBE Task: Explore unimatricies at the borders of Borg space. Locate biological and technological distinctiveness.	121 C	VOY	The Borg	borg	Physical	playerNDeck
fc_BorgScoutVessela	Borg Scout Vessel	star-trek-ccg-1e/first-contact/StarTrekCcg1e-FirstContact-BorgScoutVessel.jpg	default	Ship		Borg	Borg Scout Vessel	7	4	4	5				[DQ]	univ	Borg ship; Scout;	May report with up to 4 personnel to a {Transwarp Network Gateway} (download doorway if necessary) at any spaceline end.	Identification: BORG SCOUT VESSEL Task: Search for assimilation targets. Establish transwarp connections.	C	FC	First Contact	fc	Physical	playerNDeck
fc_borgsphere	Borg Sphere	star-trek-ccg-1e/first-contact/StarTrekCcg1e-FirstContact-BorgSphere.jpg	default	Ship		Borg	Borg Sphere	4	6	6	10				[DQ]	univ	Borg ship;	May be reported aboard, carried aboard and launched from any of your Borg cubes.	Identification: BORG SPHERE Task: General-purpose vessel. Provide contingency option when meeting resistance.	C	FC	First Contact	fc	Physical	playerNDeck
borg_borgtacticalcube	Borg Tactical Cube	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-BorgTacticalCube.jpg	default	Ship		Borg	Class 4 Tactical Cube	7	28	28	50				[DQ]	univ	Borg ship; Cube; Tractor Beam;	Your equipment and Borg personnel may report aboard (for free, once each turn, if a [Def] personnel). Tractor Beam	Identification: CLASS-4 TACTICAL CUBE Task: Respond to incursions into Borg space. Eliminate resistance.	123 R	VOY	The Borg	borg	Physical	playerNDeck
sdII_botanicalresearch	Botanical Research	star-trek-ccg-1e/sdii/StarTrekCcg1e-SdII-BotanicalResearch.jpg	default	Mission	[P]	Federation/Klingon/Dominion					30	2	Alpha			univ		SCIENCE + MEDICAL + CUNNING>35 {Atmospheric Ionization} may seed here.	Gather plant life for medical research from planet with highly ionized atmosphere.	P		SdII	sdII	Physical	playerNMissions
voy_bothanvessel	Bothan Vessel	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-BothanVessel.jpg	default	Ship		Non-Aligned	Unknown Class	7	6	7					[DQ]	univ	Cloaking Device; Tractor Beam;	Cloaking Device, Tractor Beam	Standard ship design used by a reclusive, territorial race with powerful psionic abilities. Possesses technology which allows it to seem invisible to enemy vessels.	198 U	VOY	Voyager	voy	Physical	playerNDeck
twt_breenwarship	Breen Warship	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-BreenWarship.jpg	default	Ship		Dominion	Warship Class	9	10	9						univ	Breen ship; Dominion ship; Energy Dampener; Tractor Beam; Warship;	Your Breen may report aboard. Energy Dampener, Tractor Beam	Employs biological technology. Used in attack on San Francisco in 2375. Thot Gor commanded one.	103 R	DS9	The Trouble With Tribbles	twt	Physical	playerNDeck
roa_brel	B'rel	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-Brel.jpg	default	Ship		Ferengi	B'rel Class	7	5	6						univ	Bird-of-Prey; Cloaking Device; Ferengi ship; Klingon ship; Tractor Beam;	Cloaking Device, Tractor Beam (cannot carry ships aboard).	Old surplus Klingon Bird-of-Prey. Much smaller than K'Vort-class ships. Ferengi bought this one to support a covert vendarite mining operation on Ligos VII.	C	TNG	Rules of Acquisition	roa	Physical	playerNDeck
roa_calandra	Calandra	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-Calandra.jpg	default	Personnel		Non-Aligned	CIVILIAN	5	6	2						univ	Human; Female; Nurse;	CIVILIAN Youth Music MEDICAL DaiMons present are attributes all +1 (cumulative).	Attractive young vocalist and part-time nurse. Known as one of "Omag's girls." Overlooks the fat Ferengi's disgusting behavior because of his generosity to her.	C	TNG	Rules of Acquisition	roa	Physical	playerNDeck
ds9_cardassianshuttle	Cardassian Shuttle	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-CardassianShuttle.jpg	default	Ship		Cardassian	Shuttlecraft	6	3	4						univ	Cardassian ship; No staffing requirement;		Small ship configured for both military and civilian use. Ferried prisoners from Bajor to Terok Nor during the occupation. Natima Lang commanded one.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
roa_cargobay	Cargo Bay	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-CargoBay.jpg	default	Site												univ		Smuggling, Acquisition and [Non] Navigation personnel may report here (or download here in place of a normal card play; player draws no cards that turn). Once each turn, if a freighter, transport or [Fer] ship's crew member completes a "cargo run" (brings a non-weapon Equipment card here from another facility), for each mission passed (except starting and ending locations) owner may draw a card or download a {Gold-Pressed Latinum} here. (Once per game per Equipment card title.) Any Nor: Docking Ring		C		Rules of Acquisition	roa	Physical	playerNSites
voy_catalogphenomena	Catalog Phenomena	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-CatalogPhenomena.jpg	default	Mission	[S]	Any crew may attempt mission.					30	4	Delta	Nekrit Expanse Region		univ	Nekrit Expanse Region;	SCIENCE + Astrophysics + Stellar Cartography + Computer Skill	Map dust clouds and other hazards in the Expanse.	83 C		Voyager	voy	Physical	playerNMissions
voy_cavit	Cavit	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-Cavit.jpg	default	Personnel		Federation	OFFICER	6	6	7					[Cmd][DQ]	univ	Human; Male;	OFFICER Leadership Anthropology Transporter Skill	Lieutenant commander typical of executive officers stationed on smaller Starfleet ships. Posted to U.S.S. Voyager. Scornful of Maquis soldiers and sympathizers.	116 C	VOY	Voyager	voy	Physical	playerNDeck
tmp_tmp72	Ch'dak	star-trek-ccg-1e/the-motion-pictures/StarTrekCcg1e-TheMotionPictures-Chdak.jpg	default	Personnel		Klingon	OFFICER	6	6	8					[AU][Films][Stf]	univ	Klingon; Male;	OFFICER Navigation Physics If on a [Kli] [Films] ship, it is RANGE +1.	Characteristic member of the I.K.S. Kla'Diyus crew. A pilot rated on many designs, he enjoyed the new tactics enabled by the ability to attack while cloaked.	72 C	TUC	The Motion Pictures	tmp	Physical	playerNDeck
bog_chiefobrien	Chief O'Brien	star-trek-ccg-1e/blaze-of-glory/StarTrekCcg1e-BlazeOfGlory-ChiefOBrien.jpg	default	Personnel		Romulan	ENGINEER	5	5	5					[Holo][Stf]	univ	Hologram; Inorganic; Male; U.S.S. Enterprise-related personnel;	ENGINEER SECURITY Transporter Skill Navigation Music Once each turn, may download {Brainwash} here.	Holographic re-creation of U.S.S. Enterprise transporter chief. Used to aid mental reprogramming. Taibak forced Geordi La Forge to "kill" the chief repeatedly.	R	TNG	Blaze of Glory	bog	Physical	playerNDeck
roa_collectsample	Collect Sample	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-CollectSample.jpg	default	Mission	[S]	Romulan/Cardassian/Dominion/Ferengi					30	3	Alpha			univ		SCIENCE + Astrophysics + Transporter Skill + (Smuggling OR Treachery x2)	Beam volatile sample aboard ship for possible use as a weapon component.	C		Rules of Acquisition	roa	Physical	playerNMissions
ds9_colonypreparations	Colony Preparations	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-ColonyPreparations.jpg	default	Mission	[P]	Klingon/Bajoran					30	3	Gamma			univ		SCIENCE + Geology + Biology + SECURITY When you solve, may download {Colony} here.	Survey uninhabited class-M world for possible colonization.	U		Deep Space Nine	ds9	Physical	playerNMissions
twt_columbus	Columbus	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-Columbus.jpg	default	Ship		Federation	Shuttlecraft	5	1	3					[AU][OS]	univ	Federation ship; No staffing requirement;	May be reported, carried, and launched aboard your Constitution-class ships.	Typical Starfleet shuttlecraft, circa 2260s. Assisted in the search for the missing Galileo 7.	106 C	TOS	The Trouble With Tribbles	twt	Physical	playerNDeck
dom_constructdepot	Construct Depot	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-ConstructDepot.jpg	default	Mission	[S]	Dominion					30	2	Alpha			univ	Asymmetric mission;	Navigation x2 + Physics + Vorta + ENGINEER When you solve, download {Remote Supply Depot} here. Opponent's side: Not attemptable, no gametext, no pointbox.	Build ketracel-white production facility in the Alpha Quadrant.	C		The Dominion	dom	Physical	playerNMissions
voy_corez	Corez	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-Corez.jpg	default	Personnel		Kazon	SECURITY	5	6	7					[DQ][Stf]	univ	Kazon; Bodyguard; Kazon-Pommar; Male;	SECURITY Treachery Geology DL/ {Kazon Disruptor Rifle}	Representative of Kazon aligned with the Pommar sect. Has served as bodyguard to Minnis. Stood watch over a group of Trabe being held prisoner on Sobras.	142 C	VOY	Voyager	voy	Physical	playerNDeck
ds9_coutu	Coutu	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Coutu.jpg	default	Personnel		Non-Aligned	CIVILIAN	8	7	7					[Cmd]	univ	Paradan; Male;	CIVILIAN Diplomacy Honor Exobiology	Male from Parada II. Typical of rebels who supported peace talks with the Paradan government. Rescued Miles O'Brien from government forces in 2370.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
ha_88cravicunit122	Cravic Unit 122	star-trek-ccg-1e/holodeck-adventures/StarTrekCcg1e-HolodeckAdventures-CravicUnit122.jpg	default	Personnel		Non-Aligned	OFFICER	5	7	10					<S)[Cmd][DQ]	univ	Android; Inorganic; Neuter;	OFFICER Leadership Computer Skill Navigation	Standard Automated Commander built by the Cravic to wage war on the Pralor. It is among the oldest of their androids still in operation. Commands a Cravic Warship.	88 C	VOY	Holodeck Adventures	ha	Physical	playerNDeck
ha_128cravicwarship	Cravic Warship	star-trek-ccg-1e/holodeck-adventures/StarTrekCcg1e-HolodeckAdventures-CravicWarship.jpg	default	Ship		Non-Aligned	Warship Class	7	10	9					<S)[DQ]	univ	Tractor Beam; Warship;	Tractor Beam Your {Cravic Units} may report aboard.	Powerful ship built decades ago by the Cravic. Still used by their androids to continue war on the Pralor units.	128 U	VOY	Holodeck Adventures	ha	Physical	playerNDeck
mm_crewmanwilson	Crewman Wilson	star-trek-ccg-1e/mirror-mirror/StarTrekCcg1e-MirrorMirror-CrewmanWilson.jpg	default	Personnel		Federation	SCIENCE	5	6	7					[AU][MU][OS][TE]	univ	Human; Male; Support Personnel;	SCIENCE Treachery Stellar Cartography	Typical crewman on the I.S.S. Enterprise. Seeks any opportunity to be made an officer. Isn't likely to find one on Kirk's ship.	70 C	TOS	Mirror, Mirror	mm	Physical	playerNDeck
ds9_dakol	Dakol	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Dakol.jpg	default	Personnel		Cardassian	SECURITY	3	4	9					[Stf]	univ	Cardassian; Glinn; Male;	SECURITY Navigation Leadership Treachery	Representative of Cardassian military security guards. Glinn assigned to guard prisoners at Hutet labor camp. Wanted to be intimately involved with Major Kira.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
twt_danderdag	Danderdag	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-Danderdag.jpg	default	Personnel		Non-Aligned	SECURITY	6	3	7					[Stf]	univ	Pakled; Male; Support Personnel;	SECURITY Computer Skill Navigation	"We are Pakleds. We want to be strong."	86 C	TNG	The Trouble With Tribbles	twt	Physical	playerNDeck
ha_62dardom	Dar	star-trek-ccg-1e/holodeck-adventures/StarTrekCcg1e-HolodeckAdventures-Dar.jpg	default	Personnel		Dominion/Hirogen	SECURITY	5	7	9					[DQ][Holo][Stf]	univ	Hologram; Inorganic; Male; Support Personnel;	SECURITY Biology Stellar Cartography	The Hirogen created relatively few Breen holograms, given the limited and conflicting information about their species gleaned from the Voyager databanks.	62 C	VOY	Holodeck Adventures	ha	Physical	playerNDeck
ha_62darhir	Dar*	star-trek-ccg-1e/holodeck-adventures/StarTrekCcg1e-HolodeckAdventures-Dar-2.jpg	default	Personnel		Hirogen/Dominion	SECURITY	5	7	9					[DQ][Holo][Stf]	univ	Hologram; Inorganic; Male; Support Personnel;	SECURITY Biology Stellar Cartography	The Hirogen created relatively few Breen holograms, given the limited and conflicting information about their species gleaned from the Voyager databanks.	62 C	VOY	Holodeck Adventures	ha	Physical	playerNDeck
otsd_darmok	Darmok	star-trek-ccg-1e/otsd/StarTrekCcg1e-Otsd-Darmok.jpg	default	Ship		Non-Aligned	Darmok Class	7	8	7						univ	Holodeck; Particle Scattering Device; Tractor Beam;	When reporting, choose Tractor Beam OR Holodeck OR Particle Scattering Device.	Typical Tamarian vessel. "Picard and Dathon, trading knives at El-Adrel. Children at Tama's knee. Sokath, forging knives for his brothers."	P	TNG	Otsd	otsd	Physical	playerNDeck
dom_daro	Daro	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-Daro.jpg	default	Personnel		Cardassian	ENGINEER	7	5	6					[Stf]	univ	Cardassian; Glinn; Male; Support Personnel; U.S.S. Enterprise-related personnel;	ENGINEER Astrophysics Transporter Skill	Glinn. Aide to Gul Macet. Attempted to discuss transporter technologies with Miles O'Brien aboard the U.S.S. Enterprise, but was rebuffed.	U	TNG	The Dominion	dom	Physical	playerNDeck
twt_daval	Daval	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-Daval.jpg	default	Personnel		Klingon	SCIENCE	7	6	7					[AU][OS][Stf]	univ	Klingon; Male; Support Personnel;	SCIENCE Astrophysics Computer Skill	Klingon field scientist serving under Governor Kor. In 2267, helped establish the Klingon command center on Organia.	79 C	TOS	The Trouble With Tribbles	twt	Physical	playerNDeck
borg_davar	Davar	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-Davar.jpg	default	Personnel		Hirogen	SCIENCE	5	6	8					[DQ][Stf]	univ	Hirogen; Male;	SCIENCE Archaeology Biology Treachery	Reckless hunter who tired of participating in holographic scenarios aboard the commandeered Voyager. Joined Turanj in hunting prey, against express orders from Karr.	76 C	VOY	The Borg	borg	Physical	playerNDeck
dom_dderidexadvanced	D'deridex Advanced	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-DderidexAdvanced.jpg	default	Ship		Romulan	Modified D'deridex Class	9	10	9						univ	Cloaking Device; D'deridex Class; Romulan ship; Tractor Beam;	Cloaking Device, Tractor Beam	Upgraded by the Tal Shiar near Orias III. Used in Tal Shiar/Obsidian Order attack of the Dominion 2371.	R	DS9	The Dominion	dom	Physical	playerNDeck
ds9_derell	Derell	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Derell.jpg	default	Personnel		Cardassian	MEDICAL	6	8	5					[Stf]	univ	Cardassian; Male; Support Personnel; Terok Nor-related personnel;	MEDICAL Exobiology Anthropology	Representative of Cardassian medical personnel. Assigned to Terok Nor infirmary in 2358. Frequent patron of Quark's bar prior to the 2369 evacuation.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
borg_dilanum	Dilanum	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-Dilanum.jpg	default	Personnel		Vidiian	ENGINEER	3	7	5					[DQ][Stf]	univ	Vidiian; Male;	ENGINEER SCIENCE Stellar Cartography Treachery	Representative of maintenance workers assigned to Avery III. Alien prisoners made to assist him often wish they had instead been put to work digging tunnels.	118 C	VOY	The Borg	borg	Physical	playerNDeck
roa_dkoramarauder	D'Kora Marauder	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-DKoraMarauder.jpg	default	Ship		Ferengi	D'Kora-Class Marauder	8	8	8						univ	D'Kora-Class; Ferengi ship; Holodeck; Tractor Beam;	Holodeck, Tractor Beam	Ferengi military vessel. Standard D'Kora spaceframe optimized for battle readiness. Most DaiMons enjoy the raw power but lament the minimal cargo space.	C	TNG	Rules of Acquisition	roa	Physical	playerNDeck
roa_dkoratransport	D'Kora Transport	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-DKoraTransport.jpg	default	Ship		Ferengi	D'Kora-Class Transport	7	5	7						univ	D'Kora-Class; Ferengi ship; Tractor Beam; Transport;	Tractor Beam	Ferengi trade vessel. Same spaceframe as the D'Kora-class marauder, but has a smaller crew complement and devotes far more internal volume to cargo capacity.	C	TNG	Rules of Acquisition	roa	Physical	playerNDeck
twt_dominionbattleship	Dominion Battleship	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-DominionBattleship.jpg	default	Ship		Dominion	Battleship Class	10	11	12					[GQ]	univ	Battleship; Dominion ship; Holodeck; Invasive Transporters; Jem'Hadar Ship; Tractor Beam;	Holodeck, Invasive Transporters, Tractor Beam	Massive Jem'Hadar battleship developed during the Alpha Quadrant war. One easily withstood an ill-conceived attack by the U.S.S. Valiant in 2374.	104 R	DS9	The Trouble With Tribbles	twt	Physical	playerNDeck
