databaseId	name	imageUrl	cardBack	type	set	culture	element	traits	initiative	life	speed	experience	damage	setNumbers	text	loadGroupId
set2_02-006	Boudicca	anachronism/set2/Anachronism-Set2-Boudicca.jpg	default	Warrior	set2	briton	fire	warrior/female	0	8	3	4	1	6	Swift Swidnes:  While you have a face-up cavalry card, your attack rolls gain +1 and your support cards gain +2 initiative.	playerNWarrior
set2_02-009	Bratt	anachronism/set2/Anachronism-Set2-Bratt.jpg	default	Armor	set2	briton		armor/torso	5	0	0	0	0	9	Tangilen:  Your defense rolls gain +2 against polearm and ranged weapons.	playerNPool
set2_02-087	Burqan-Qaldun	anachronism/set2/Anachronism-Set2-BurqanQaldun.jpg	default	Inspiration	set2	mongol	earth	inspiration/deity	1	0	0	0	0	87	Tuil-un qurduca:  At the start of each round, all warriors whose initiative values for the round are odd gain +1 speed for the round.	playerNPool
set2_02-010	Carpat	anachronism/set2/Anachronism-Set2-Carpat.jpg	default	Special	set2	briton		special/cavalry	4	0	0	0	0	10	Sipe ~ 2 Actions:  Once per round, if you are adjacent to an opposing warrior and there is an empty space on the opposite side of them move to that space and deal 2 damage to them.	playerNPool
set2_02-014	Chainmail Shirt	anachronism/set2/Anachronism-Set2-ChainmailShirt.jpg	default	Armor	set2	briton		armor/torso	5	0	0	0	0	14	Weardian de Ende:  Your defense rolls gain +2 against sword and ranged weapons.	playerNPool
set2_02-020	Chivalry	anachronism/set2/Anachronism-Set2-Chivalry.jpg	default	Special	set2	briton		special/ideal	8	0	0	0	0	20	A Cnihte Honur:  Each round, if you win initiative, you may choose to go second.  If you do, your attack and defense rolls this round gain +1.	playerNPool
set2_02-051	Cleoparta VII	anachronism/set2/Anachronism-Set2-CleopartaVII.jpg	default	Warrior	set2	egyptian	aether	warrior/female	0	6	3	8	1	51	fd:  At the start of each round, if there is an opposing male warrior, you may move one space.	playerNWarrior
set2_02-048	Dao	anachronism/set2/Anachronism-Set2-Dao.jpg	default	Weapon	set2	chinese		weapon/sword(1 hand)	6	0	0	0	2	48	Tan xing ren:  This weapon can attack any space in your basic attack grid at +0.	playerNPool
set2_02-079	Duulga	anachronism/set2/Anachronism-Set2-Duulga.jpg	default	Armor	set2	mongol		armor/head	5	0	0	0	0	79	Mon cinar-un tusqal:  Once per round, after making a defense roll, you may set the roll equal to the attacking warrior's initiative for this round.	playerNPool
set2_02-002	Ealhswith	anachronism/set2/Anachronism-Set2-Ealhswith.jpg	default	Inspiration	set2	briton	water	inspiration/female	8	0	0	0	0	2	For de Cwen:  Your attack rolls gain +1 for each point of damage dealt to you during the last round.	playerNPool
set2_02-013	Excalibur	anachronism/set2/Anachronism-Set2-Excalibur.jpg	default	Weapon	set2	briton		weapon/sword(1 hand)	7	0	0	0	2	13	Mirouren Blaed ~ Reveal:  For this round, this weapon deals additional damage equal to the base damage of an opponent's weapon.	playerNPool
set2_02-019	Full Mail Hauberk	anachronism/set2/Anachronism-Set2-FullMailHauberk.jpg	default	Armor	set2	briton		armor/torso/head/legs/arms	2	0	0	0	0	19	Mast Laestan:  You take one less damage, to a minimum of one, from all attacks except those from ranged weapons.	playerNPool
set2_02-080	Gaitay Geprech	anachronism/set2/Anachronism-Set2-GaitayGeprech.jpg	default	Special	set2	mongol		special/ability	4	0	0	0	0	80	Emiyel:  When an opponent attacks you and misses, they take 1 damage if their experience is less than 2.  Otherwise, they get -2 experience for the rest of the game.	playerNPool
set2_02-004	Gambeson	anachronism/set2/Anachronism-Set2-Gambeson.jpg	default	Armor	set2	briton		armor/torso	5	0	0	0	0	4	Strican Helpe:  Your defense rolls gain +2 against bludgeon weapons and basic attacks.	playerNPool
set2_02-081	Genghis Khan	anachronism/set2/Anachronism-Set2-GenghisKhan.jpg	default	Warrior	set2	mongol	metal	warrior/male/cavalry	0	7	3	6	1	81	Erkesiyeku ary-a:  Your attack rolls gain +1 when attacking an opponent without a face-up cavalry card.	playerNWarrior
set2_02-008	Goaf	anachronism/set2/Anachronism-Set2-Goaf.jpg	default	Weapon	set2	briton		weapon/polearm(2 hands)	4	0	0	0	2	8	Haeft Strican:  After you make a basic attack, you may move one space.	playerNPool
set2_02-054	Golden Corselt	anachronism/set2/Anachronism-Set2-GoldenCorselt.jpg	default	Armor	set2	egyptian		armor/torso	7	0	0	0	0	54	Nw:  Your defense rolls gain +3.  If you are hit, discard this card.	playerNPool
set2_02-018	Greatsword	anachronism/set2/Anachronism-Set2-Greatsword.jpg	default	Weapon	set2	briton		weapon/sword(2 hands)	5	0	0	0	2	18	Ridon dem Dune:  This weapon deals +1 damage while you have a face-up cavalry card.	playerNPool
set2_02-027	Guan Di	anachronism/set2/Anachronism-Set2-GuanDi.jpg	default	Inspiration	set2	chinese	aether	inspiration/deity	7	0	0	0	0	27	Zhan shi zhi guang ~ Reveal:  Choose either attack or defense.  For this round, your rolls of that type gain +2 and your opponent's rolls of that type gain +1.	playerNPool
set2_02-026	Guan Yu	anachronism/set2/Anachronism-Set2-GuanYu.jpg	default	Warrior	set2	chinese	wood	warrior/male	0	7	3	6	1	26	Shen su:  If you hit with two basic attacks in a single turn, you immediately gain +1 speed for the rest of the game.	playerNWarrior
set2_02-089	Gutal	anachronism/set2/Anachronism-Set2-Gutal.jpg	default	Armor	set2	mongol		armor/legs	2	0	0	0	0	89	Kodelgegentu cinar:  After you gain life from another card, you may move one space.	playerNPool
set2_02-055	Heqa and Was Scepters	anachronism/set2/Anachronism-Set2-HeqaAndWasScepters.jpg	default	Special	set2	egyptian		special/item(1 hand)	5	0	0	0	0	55	Xq't inqt:  Before you make an attack roll, you may discard this card.  If you do, and the attack hits, that attack is a critical hit.	playerNPool
set2_02-056	Horemheb the Restorer	anachronism/set2/Anachronism-Set2-HoremhebTheRestorer.jpg	default	Warrior	set2	egyptian	metal	warrior/male	0	7	3	6	1	56	Pr":  For each Aether card in play, your attack and defense rolls gain +1 and your weapon attacks deal +1 damage.	playerNWarrior
set2_02-068	Horn Bow	anachronism/set2/Anachronism-Set2-HornBow.jpg	default	Weapon	set2	egyptian		weapon/ranged(2 hands)	8	0	0	0	1	68	Nis:  You may discard a face-up non-ranged weapon you own to put this card into play from your discard pile.  Shw:  This weapon deals +1 damage if you have not moved this turn.	playerNPool
set2_02-057	Horus	anachronism/set2/Anachronism-Set2-Horus.jpg	default	Inspiration	set2	egyptian	aether	inspiration/deity	7	0	0	0	0	57	Ib'nch:  Once per roll, after dice are rolled, you may deal one damage to your warrior, if you do, force any one die to be re-rolled.	playerNPool
set2_02-049	Hu Xion Jia	anachronism/set2/Anachronism-Set2-HuXionJia.jpg	default	Armor	set2	chinese		armor/torso	8	0	0	0	0	49	Gang tie zhi fu ~ action: your defense rolls gain +2 until the next time you attack or use this action.	playerNPool
set2_02-031	Hua Mulan	anachronism/set2/Anachronism-Set2-HuaMulan.jpg	default	Warrior	set2	chinese	water	warrior/female/male	0	7	3	4	1	31	Jing tong qiang:  While you have a polearm, your attack rolls gain +1.  Su di:  At the start of the game, if there is an opposing Mongol warrior, gain 2 life and +6 exp.	playerNWarrior
set2_02-064	Ikm "t	anachronism/set2/Anachronism-Set2-IkmT.jpg	default	Armor	set2	egyptian		armor/torso	1	0	0	0	0	64	r hnn:  When you are hit, the next support card you reveal gains +3 initiative.  Mn:  At the start of each round, if  you won initiative your defense rolls this round gain +2.	playerNPool
set2_02-074	Ikm Mskw	anachronism/set2/Anachronism-Set2-IkmMskw.jpg	default	Armor	set2	egyptian		armor/torso	1	0	0	0	0	74	Ysh':  Your defense rolls gain +1 while you have more life than the attacking warrior.  Dnd:  At the start of any round, you may discard this card and deal 1 damage to your warrior.  If you do, your attacks this round deal +1 damage.	playerNPool
set2_02-029	Jiang Jun Zhil Kai	anachronism/set2/Anachronism-Set2-JiangJunZhilKai.jpg	default	Armor	set2	chinese		armor/torso	7	0	0	0	0	29	Chuan qi zhi kai:  At the start of each round, roll two dice.  If that total is even, your defense rolls this round gain +2.  If you roll doubles, your attack rolls this round gain +1.	playerNPool
set2_02-036	Jie the Tyrant	anachronism/set2/Anachronism-Set2-JieTheTyrant.jpg	default	Warrior	set2	chinese	fire	warrior/male	0	6	3	4	2	36	Ba nue zhi li:  After you hit a warrior with a critical basic attack, take 1 damage.	playerNWarrior
set2_02-047	Jin Cheng Bao Guo	anachronism/set2/Anachronism-Set2-JinChengBaoGuo.jpg	default	Inspiration	set2	chinese	water	inspiration/tattoo	1	0	0	0	0	47	Zuo yue zhi xin:  At the start of each round, you gain +1 speed this round for each player's initiative for this round that matches your experience.	playerNPool
set2_02-099	Khatangu	anachronism/set2/Anachronism-Set2-Khatangu.jpg	default	Armor	set2	mongol		armor/torso	4	0	0	0	0	99	Caexu:  Your defense rolls gain +1 if  your experience is odd.  Tailqu:  When you take damage from something other than an attack, you may discard this card to prevent the damage.	playerNPool
set2_02-069	Khepresh	anachronism/set2/Anachronism-Set2-Khepresh.jpg	default	Armor	set2	egyptian		armor/head	4	0	0	0	0	69	Xq't m"t:  Opposing warriors cannot use abilities on inspiration cards.  An opposing warrior may spend an action on their turn to discard this card.  Your cards cannot prevent this card from being discarded.	playerNPool
set2_02-072	Khnum	anachronism/set2/Anachronism-Set2-Khnum.jpg	default	Inspiration	set2	egyptian	aether	inspiration/deity	5	0	0	0	0	72	M' 'n ~ Reveal:  Your next attack deals +1 damage.  ' r hnn:  Your attack rolls gain +2 against warriors without a face-up inspiration.	playerNPool
set2_02-058	Khopesh	anachronism/set2/Anachronism-Set2-Khopesh.jpg	default	Weapon	set2	egyptian		weapon/sword(1 hand)	3	0	0	0	2	58	Hd 's:  If the defender has a polearm, your attack rolls with this weapon gain +2 and this weapon deals +1 damage.	playerNPool
set2_02-084	Khurim	anachronism/set2/Anachronism-Set2-Khurim.jpg	default	Armor	set2	mongol		armor/torso	4	0	0	0	0	84	Kuiten-I sergeileku ~ Reveal:  For this round, opponent's attacks cannot deal more than the attack's base damage.	playerNPool
set2_02-088	Khutga	anachronism/set2/Anachronism-Set2-Khutga.jpg	default	Weapon	set2	mongol		weapon/knife(1 hand)	5	0	0	0	1	88	Konggen boloqu:  You may use another weapon in this game.  Amua ezex ~ Action:  Discard this card and gain 2 life.	playerNPool
set2_02-086	Khutulun	anachronism/set2/Anachronism-Set2-Khutulun.jpg	default	Warrior	set2	mongol	fire	warrior/female	0	6	3	8	1	86	Itegel:  After you are missed by a basic attack, gain 1 life.	playerNWarrior
set2_02-011	King Arthur	anachronism/set2/Anachronism-Set2-KingArthur.jpg	default	Warrior	set2	briton	metal	warrior/male	0	8	3	3	1	11	Poer of de Stan:  During the first round of the game, your attack rolls gain +3.	playerNWarrior
set2_02-082	Koeke Moengke Tengri	anachronism/set2/Anachronism-Set2-KoekeMoengkeTengri.jpg	default	Inspiration	set2	mongol	wind	inspiration/deity	6	0	0	0	0	82	Eguride-yin koke tngri:  After you make an attack roll, you may discard this card to set the attack roll equal to your exp.	playerNPool
set2_02-091	Kublai Khan	anachronism/set2/Anachronism-Set2-KublaiKhan.jpg	default	Warrior	set2	mongol	wood	warrior/male	0	8	3	7	1	91	Jabsartabal labtai ilaydan-a:  Your attack rolls gain +1 for each of the defender's support cards that are a different culture than the defender.	playerNWarrior
set2_02-012	Lady of the Lake	anachronism/set2/Anachronism-Set2-LadyOfTheLake.jpg	default	Inspiration	set2	briton	water	inspiration/female	3	0	0	0	0	12	Epiphanes ~ Reveal:  Name a reveal ability on any other face-up card.  Use that ability as if you had just revealed that card.	playerNPool
set2_02-024	Leather jerkin	anachronism/set2/Anachronism-Set2-LeatherJerkin.jpg	default	Armor	set2	briton		armor/torso	6	0	0	0	0	24	Tohte Hyd:  Your defense roll against the first attack against you each round gains +1.  Before you make a defense roll, you may discard this card.  If you do, your defense roll gains +4.	playerNPool
set2_02-023	Longbow	anachronism/set2/Anachronism-Set2-Longbow.jpg	default	Weapon	set2	briton		weapon/ranged(2 hands)	8	0	0	0	1	23	Percen Feohte:  If there are two empty ranks or columns between you and the defending warrior, this weapon deals +1 damage.	playerNPool
set2_02-003	Longsword	anachronism/set2/Anachronism-Set2-Longsword.jpg	default	Weapon	set2	briton		weapon/sword(1 hand)	5	0	0	0	2	3	Angra Feohte:  If you hit an opposing warrior with this weapon, that warrior gets -2 experience for the rest of the game.	playerNPool
set2_02-075	Mace of the Scorpion King	anachronism/set2/Anachronism-Set2-MaceOfTheScorpionKing.jpg	default	Special	set2	egyptian		special/item(1 hand)	6	0	0	0	0	75	Sncht nbt:  When you make an attack roll, if any of the dice are a six, the attack deals +1 damage.	playerNPool
set2_02-022	Maid Marion	anachronism/set2/Anachronism-Set2-MaidMarion.jpg	default	Inspiration	set2	briton	water	inspiration/female	8	0	0	0	0	22	Kidnapen ~ Reveal:  Place this card in any space in the arena.  Rescue ~ Action:  Move to this card's space.	playerNPool
set2_02-059	Man-High Shield	anachronism/set2/Anachronism-Set2-ManHighShield.jpg	default	Armor	set2	egyptian		armor/shield(1 hand)	3	0	0	0	0	59	Wch':  Your defense rolls gain +1 against 1-handed weapons.  Ikr:  At the start of any round, you may discard this card.  If you do, your defense rolls get -1 and you gain +1 speed for the round. ERRATA: one-handed	playerNPool
set2_02-100	Mangudai Steed	anachronism/set2/Anachronism-Set2-MangudaiSteed.jpg	default	Special	set2	mongol		special/cavalry	5	0	0	0	0	100	Qayurmay-iyar bayuju ogku:  Once per turn, after you move out of a space in an opposing warrior's attack grid, you may immediately attack that opponent with one of your ranged weapons at +0.	playerNPool
set2_02-015	Merlin the Wise	anachronism/set2/Anachronism-Set2-MerlinTheWise.jpg	default	Special	set2	briton		special/male	1	0	0	0	0	15	Aecter of de Drakon:  Before rolling, discard this card and another of your face-up, non-weapon support cards.  If you do, that roll gains +3.	playerNPool
set2_02-063	Minb	anachronism/set2/Anachronism-Set2-Minb.jpg	default	Weapon	set2	egyptian		weapon/axe(2 hands)	5	0	0	0	2	63	Mnmn:  If you miss an attack with this weapon, the next hit you make with this weapon deals +1 damage.	playerNPool
set2_02-077	Nemere	anachronism/set2/Anachronism-Set2-Nemere.jpg	default	Inspiration	set2	mongol	wind	inspiration/deity	5	0	0	0	0	77	Qaugiqu salkin:  At the start of each round, choose a direction.   At the start of each player's turn, move their warrior one space in the chosen direction if possible.	playerNPool
set2_02-073	Nsywt	anachronism/set2/Anachronism-Set2-Nsywt.jpg	default	Weapon	set2	egyptian		weapon/polearm/ranged(1 hand)	1	0	0	0	1	73	Qm':  When you are hit by a non-adjacent opponent, deal 1 damage to the attacker.  You may use another weapon.	playerNPool
set2_02-043	Nu Gong	anachronism/set2/Anachronism-Set2-NuGong.jpg	default	Weapon	set2	chinese		weapon/ranged(2 hands)	9	0	0	0	1	43	Zhong chung shang kou:  If you hit an opponent with this weapon, deal 1 damage to that opponent at the start of the next round.	playerNPool
set2_02-098	Num Mor	anachronism/set2/Anachronism-Set2-NumMor.jpg	default	Weapon	set2	mongol		weapon/ranged(2 hands)	7	0	0	0	2	98	Qaralta-ban todolaqu:  After an opponent moves for the  second time in a turn, you may immediately make a basic attack against that warrior at +0.	playerNPool
set2_02-095	Num Tom	anachronism/set2/Anachronism-Set2-NumTom.jpg	default	Special	set2	mongol		special/ranged(2 hands)	9	0	0	0	0	95	Morgoldugen ~ Reveal:  You and a non-adjacent warrior each roll two dice.  If your total is greater than their experience, deal 1 damage to their warrior.  If their total is less than your experience, deal 1 damage to their warrior.	playerNPool
set2_02-067	Osiris	anachronism/set2/Anachronism-Set2-Osiris.jpg	default	Inspiration	set2	egyptian	earth	inspiration/deity	0	0	0	0	0	67	S'nch:  When you are reduced to less than 1 life, instead of defeating your warrior, discard this card to set your life to 1.	playerNPool
set2_02-033	Qiang	anachronism/set2/Anachronism-Set2-Qiang.jpg	default	Weapon	set2	chinese		weapon/polearm(2 hands)	4	0	0	0	1	33	Xuan feng:  When you are attacked by an adjacent warrior, your defense roll gains +2.	playerNPool
set2_02-040	Qing Gong Palace	anachronism/set2/Anachronism-Set2-QingGongPalace.jpg	default	Special	set2	chinese		special/item	3	0	0	0	0	40	Dao ta de huang gong ~ Reveal:  Discard this card to play a card from any discard pile in its place.  If that card has a reveal ability, use it immediately.  Discard that card at the end of this round to its original discard pile.	playerNPool
