databaseId	name	imageUrl	cardBack	type	deck	alignment	attribute	power	resistance	control	rarity	errata	text	packName	set	loadGroupId
Subgenius_The_AntiBob	The Anti"Bob"	inwo/subgenius/Inwo-SubGenius-TheAntiBob.jpg	master	Goal	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Church_of_the_SubGenius_1	Church of the SubGenius 1	inwo/subgenius/Inwo-SubGenius-ChurchOfTheSubGenius1.jpg	master	Illuminati	Master			7/7			DC		The Church of the SubGenius may accumulate its Action tokens (Slack) each turn, though it can spend only one per action. It, and any SubGenius groups in its Power Structure, has +2 for direct control of any SubGenius group. SPECIAL GOAL: Up to three Slack (Illuminati) tokens on the Church of the SubGenius may count as groups toward your Basic Goal. This Goal cannot be combined with any other Goal.	SubGenius	Subgenius	playerNLead
Subgenius_Church_of_the_SubGenius_2	Church of the SubGenius 2	inwo/subgenius/Inwo-SubGenius-ChurchOfTheSubGenius2.jpg	master	Illuminati	Master			7/7			DC		The Church of the SubGenius may accumulate its Action tokens (Slack) each turn, though it can spend only one per action. It, and any SubGenius groups in its Power Structure, has +2 for direct control of any SubGenius group. SPECIAL GOAL: Up to three Slack (Illuminati) tokens on the Church of the SubGenius may count as groups toward your Basic Goal. This Goal cannot be combined with any other Goal.	SubGenius	Subgenius	playerNLead
Subgenius_Church_of_the_SubGenius_3	Church of the SubGenius 3	inwo/subgenius/Inwo-SubGenius-ChurchOfTheSubGenius3.jpg	master	Illuminati	Master			7/7			DC		The Church of the SubGenius may accumulate its Action tokens (Slack) each turn, though it can spend only one per action. It, and any SubGenius groups in its Power Structure, has +2 for direct control of any SubGenius group. SPECIAL GOAL: Up to three Slack (Illuminati) tokens on the Church of the SubGenius may count as groups toward your Basic Goal. This Goal cannot be combined with any other Goal.	SubGenius	Subgenius	playerNLead
Subgenius_Church_of_the_SubGenius_4	Church of the SubGenius 4	inwo/subgenius/Inwo-SubGenius-ChurchOfTheSubGenius4.jpg	master	Illuminati	Master			7/7			DC		The Church of the SubGenius may accumulate its Action tokens (Slack) each turn, though it can spend only one per action. It, and any SubGenius groups in its Power Structure, has +2 for direct control of any SubGenius group. SPECIAL GOAL: Up to three Slack (Illuminati) tokens on the Church of the SubGenius may count as groups toward your Basic Goal. This Goal cannot be combined with any other Goal.	SubGenius	Subgenius	playerNLead
Subgenius_13013	13013	inwo/subgenius/Inwo-SubGenius-13013.jpg	master	Plot	Master		Requires Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Anti-Slack	Anti-Slack	inwo/subgenius/Inwo-SubGenius-AntiSlack.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Attitude_Mutation	Attitude Mutation	inwo/subgenius/Inwo-SubGenius-AttitudeMutation.jpg	master	Plot	Master		May Require Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Bulldada	Bulldada	inwo/subgenius/Inwo-SubGenius-Bulldada.jpg	master	Plot	Master		Requires Three Discards				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Comet_Hail-Bob	Comet Hail-Bob	inwo/subgenius/Inwo-SubGenius-CometHailBob.jpg	master	Plot	Master		Requires Illuminati or Church Actions				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Decency_is_OK	Decency is OK!	inwo/subgenius/Inwo-SubGenius-DecencyIsOK.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Devival	Devival	inwo/subgenius/Inwo-SubGenius-Devival.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Eternal_Salvation_or_Triple_your_Money_Back	Eternal Salvation or Triple your Money Back	inwo/subgenius/Inwo-SubGenius-EternalSalvationOrTripleYourMoneyBack.jpg	master	Plot	Master		Requires SubGeniuis Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Excremeditation	Excremeditation	inwo/subgenius/Inwo-SubGenius-Excremeditation.jpg	master	Plot	Master		Requires Illuminati Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Fake_Healing	Fake Healing	inwo/subgenius/Inwo-SubGenius-FakeHealing.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_False_Overman	False Overman	inwo/subgenius/Inwo-SubGenius-FalseOverman.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_False_Slack	False Slack	inwo/subgenius/Inwo-SubGenius-FalseSlack.jpg	master	Plot	Master		Requires Illuminati Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Give_Me_Slack_Or_Give_Me_Food	Give Me Slack, Or Give Me Food	inwo/subgenius/Inwo-SubGenius-GiveMeSlackOrGiveMeFood.jpg	master	Plot	Master		Requires Discards				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Head_Launching	Head Launching	inwo/subgenius/Inwo-SubGenius-HeadLaunching.jpg	master	Plot	Master		Requires Action or Two Discards				DC			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Inherently_Bogus	Inherently Bogus	inwo/subgenius/Inwo-SubGenius-InherentlyBogus.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_JHVH-1	JHVH-1	inwo/subgenius/Inwo-SubGenius-JHVH1.jpg	master	Plot	Master		Requires_Illuminati Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Kill_Bob	Kill "Bob"!	inwo/subgenius/Inwo-SubGenius-KillBob.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Luck_Plane	Luck Plane	inwo/subgenius/Inwo-SubGenius-LuckPlane.jpg	master	Plot	Master		Requires Three Discards				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Mediocretinism	Mediocretinism	inwo/subgenius/Inwo-SubGenius-Mediocretinism.jpg	master	Plot	Master						DC			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Miraculous_Manifestation	Miraculous Manifestation	inwo/subgenius/Inwo-SubGenius-MiraculousManifestation.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_More_Slack	More Slack	inwo/subgenius/Inwo-SubGenius-MoreSlack.jpg	master	Plot	Master		Expose All Plots				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Nental_Ife	Nental Ife	inwo/subgenius/Inwo-SubGenius-NentalIfe.jpg	master	Plot	Master		Requires Personality Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Official_all_Inclusive_Divine_Excuse	Official, all Inclusive, Divine Excuse	inwo/subgenius/Inwo-SubGenius-OfficialAllInclusiveDivineExcuse.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Or_Kill_Me	. . . Or Kill Me!	inwo/subgenius/Inwo-SubGenius-OrKillMe.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_OverMan	OverMan	inwo/subgenius/Inwo-SubGenius-OverMan.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Psychic_Pstench	Psychic Pstench	inwo/subgenius/Inwo-SubGenius-PsychicPstench.jpg	master	Plot	Master		Requires SubGenius Personality Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Rain_of_Prairie_Squid	Rain of Prairie Squid	inwo/subgenius/Inwo-SubGenius-RainOfPrairieSquid.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Random_Jesii	Random Jesii	inwo/subgenius/Inwo-SubGenius-RandomJesii.jpg	master	Plot	Master		Requires Subgenius or Church Actions				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Rant	Rant!	inwo/subgenius/Inwo-SubGenius-Rant.jpg	master	Plot	Master		Requires Personality Action, Ends Turn				E			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Repent	Repent!	inwo/subgenius/Inwo-SubGenius-Repent.jpg	master	Plot	Master		Ends Turn				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Robo_Bob	Robo "Bob"	inwo/subgenius/Inwo-SubGenius-RoboBob.jpg	master	Plot	Master		Requires Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Sacred_Jests	Sacred Jests	inwo/subgenius/Inwo-SubGenius-SacredJests.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Saint_of_Sales	Saint of Sales	inwo/subgenius/Inwo-SubGenius-SaintOfSales.jpg	master	Plot	Master		Requires Subgenius or Illuminati Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_SCAM	S.C.A.M.	inwo/subgenius/Inwo-SubGenius-SCAM.jpg	master	Plot	Master		Requires Personality Action				DC			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Schizm	Schizm	inwo/subgenius/Inwo-SubGenius-Schizm.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Shordurpersav	Shordurpersav	inwo/subgenius/Inwo-SubGenius-Shordurpersav.jpg	master	Plot	Master		Requires Illuminati or SubGenius Actions				E			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Slackfusion	Slackfusion	inwo/subgenius/Inwo-SubGenius-Slackfusion.jpg	master	Plot	Master						DC			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Smite_Them_All	Smite Them All!	inwo/subgenius/Inwo-SubGenius-SmiteThemAll.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Stark_Fist_of_Removal	Stark Fist of Removal	inwo/subgenius/Inwo-SubGenius-StarkFistOfRemoval.jpg	master	Plot	Master		Requires All Illuminati Tokens, Ends Turn				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Sultan_of_Slack	Sultan of Slack	inwo/subgenius/Inwo-SubGenius-SultanOfSlack.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Tape_Runs_Out	Tape Runs Out...	inwo/subgenius/Inwo-SubGenius-TapeRunsOut.jpg	master	Plot	Master		Requires Illuminati Action or Discards				DC			SubGenius	Subgenius	playerNPlotDeck
Subgenius_The_13th_Apostle	The 13th Apostle	inwo/subgenius/Inwo-SubGenius-The13thApostle.jpg	master	Plot	Master		Requires Illuminati Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_The_World_Ends_Tomorrow_and_You_May_Die	The World Ends Tomorrow and You May Die!	inwo/subgenius/Inwo-SubGenius-TheWorldEndsTomorrowAndYouMayDie.jpg	master	Plot	Master		Ends Turn				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_They_May_Be_Pink	They May Be Pink. . .	inwo/subgenius/Inwo-SubGenius-TheyMayBePink.jpg	master	Plot	Master						DC			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Time_Control	Time Control	inwo/subgenius/Inwo-SubGenius-TimeControl.jpg	master	Plot	Master		Spend No Illuminati Tokens				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_X-Day	X-Day	inwo/subgenius/Inwo-SubGenius-XDay.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Yacatisma	Yacatisma	inwo/subgenius/Inwo-SubGenius-Yacatisma.jpg	master	Plot	Master		Requires SubGenius Action				U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Youd_Pay_to_Know_What_You_Really_Think	You'd Pay to Know What You Really Think!	inwo/subgenius/Inwo-SubGenius-YoudPayToKnowWhatYouReallyThink.jpg	master	Plot	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Advanced_Supersonic_Aluminum_Nazi_Hell_Creatures_from_Beneath_the_Hollow_Earth	Advanced Supersonic Aluminum Nazi Hell Creatures from Beneath the Hollow Earth	inwo/subgenius/Inwo-SubGenius-AdvancedSupersonicAluminumNaziHellCreaturesFromBeneathTheHollowEarth.jpg	puppet	Organization	Puppet	Violent	Science, Secret	4/2	6	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Bobbies	Bobbies	inwo/subgenius/Inwo-SubGenius-Bobbies.jpg	puppet	Organization	Puppet	Straight, Fanatic		1	0	0	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Church_of_Middle_America	Church of Middle America	inwo/subgenius/Inwo-SubGenius-ChurchOfMiddleAmerica.jpg	puppet	Organization	Puppet	Conservative, Peaceful, Straight	Church	3/1	4	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Citizens_for_Normalcy	Citizens for Normalcy	inwo/subgenius/Inwo-SubGenius-CitizensForNormalcy.jpg	puppet	Organization	Puppet	Conservative, Straight, Fanatic		2	2	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Connie_Dobbs	Connie Dobbs	inwo/subgenius/Inwo-SubGenius-ConnieDobbs.jpg	puppet	Personality	Puppet	Straight	Subgenius	2/2	4	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Corrective_Phrenologists	Corrective Phrenologists	inwo/subgenius/Inwo-SubGenius-CorrectivePhrenologists.jpg	puppet	Organization	Puppet	Violent, Criminal	Science	2	3	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Dallas_Catacombs	Dallas Catacombs	inwo/subgenius/Inwo-SubGenius-DallasCatacombs.jpg	puppet	Place	Puppet		Subgenius	1	6	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Divine_Mail_Order	Divine Mail Order	inwo/subgenius/Inwo-SubGenius-DivineMailOrder.jpg	puppet	Organization	Puppet	Corporate	Media, Subgenius	2	3	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Dobbstown	Dobbstown	inwo/subgenius/Inwo-SubGenius-Dobbstown.jpg	puppet	Place	Puppet	Weird, Fanatic	Subgenius	3	4	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Dokstok	Dokstok	inwo/subgenius/Inwo-SubGenius-Dokstok.jpg	puppet	Place	Puppet	Peaceful, Weird		1	1	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Dr_KTaden_Legume	Dr. K'Taden Legume	inwo/subgenius/Inwo-SubGenius-DrKTadenLegume.jpg	puppet	Personality	Puppet	Violent	Subgenius	2	3	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Drs_for_Bob	Drs. for "Bob"	inwo/subgenius/Inwo-SubGenius-DrsForBob.jpg	puppet	Organization	Puppet	Weird	Subgenius	2	4	2	DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_False_Prophets	False Prophets	inwo/subgenius/Inwo-SubGenius-FalseProphets.jpg	puppet	Organization	Puppet	Straight, Fanatic	Church	2/2	2	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Frop_Farm	'Frop Farm	inwo/subgenius/Inwo-SubGenius-FropFarm.jpg	puppet	Place	Puppet	Peaceful	Secret, Subgenius	2/1	5	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Glorps	Glorps	inwo/subgenius/Inwo-SubGenius-Glorps.jpg	puppet	Organization	Puppet	Straight, Fanatic		3	3	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Good_Sex_for_Mutants_Dating_League	Good Sex for Mutants Dating League	inwo/subgenius/Inwo-SubGenius-GoodSexForMutantsDatingLeague.jpg	puppet	Organization	Puppet	Liberal, Weird	Subgenius	1	3	2	DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Jesus_B	Jesus B.	inwo/subgenius/Inwo-SubGenius-JesusB.jpg	puppet	Personality	Puppet	Corporate, Weird	Subgenius	3	3	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_League_for_Obvious_Decency	League for Obvious Decency	inwo/subgenius/Inwo-SubGenius-LeagueForObviousDecency.jpg	puppet	Organization	Puppet	Conservative, Weird		1	3	0	DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Local_Clenches	Local Clenches	inwo/subgenius/Inwo-SubGenius-LocalClenches.jpg	puppet	Organization	Puppet		Church, Subgenius	0	2	0	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_MWOWM	MWOWM	inwo/subgenius/Inwo-SubGenius-MWOWM.jpg	puppet	Organization	Puppet		Computer, Science	2/1	4	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_NHGH	NHGH	inwo/subgenius/Inwo-SubGenius-NHGH.jpg	puppet	Personality	Puppet	Criminal		5/3	2	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_OverMan_Philo_Drummond	OverMan Philo Drummond	inwo/subgenius/Inwo-SubGenius-OverManPhiloDrummond.jpg	puppet	Personality	Puppet		Subgenius	3/3	4	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Phlegm_Elementals	Phlegm Elementals	inwo/subgenius/Inwo-SubGenius-PhlegmElementals.jpg	puppet	Organization	Puppet	Violent	Secret	2/1	4	0	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Pinks	Pinks	inwo/subgenius/Inwo-SubGenius-Pinks.jpg	puppet	Organization	Puppet	Straight		3/1	0	0	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Reverend_Ivan_Stang	Reverend Ivan Stang	inwo/subgenius/Inwo-SubGenius-ReverendIvanStang.jpg	puppet	Personality	Puppet		Media, Subgenius	3/2	4	3	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Rogue_SubGenii	Rogue SubGenii	inwo/subgenius/Inwo-SubGenius-RogueSubGenii.jpg	puppet	Organization	Puppet	Criminal	Subgenius	2/2	5	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Saucer_Landing_Strip	Saucer Landing Strip	inwo/subgenius/Inwo-SubGenius-SaucerLandingStrip.jpg	puppet	Place	Puppet		Secret, Space, Subgenius	1/1	3	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Secret_FisTemple	Secret FisTemple	inwo/subgenius/Inwo-SubGenius-SecretFisTemple.jpg	puppet	Organization	Puppet		Church, Secret, Subgenius	2	4	3	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_SLAK	S.L.A.K.	inwo/subgenius/Inwo-SubGenius-SLAK.jpg	puppet	Organization	Puppet	Violent, Fanatic	Subgenius	2	5	1	DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Speakers_in_Tongues	Speakers in Tongues	inwo/subgenius/Inwo-SubGenius-SpeakersInTongues.jpg	puppet	Organization	Puppet	Conservative, Weird, Fanatic		1	3	0	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_SPUTUM	S.P.U.T.U.M.	inwo/subgenius/Inwo-SubGenius-SPUTUM.jpg	puppet	Organization	Puppet	Violent, Weird	Computer, Subgenius	1	2	0	DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_St_Janor_Hypercleats	St. Janor Hypercleats	inwo/subgenius/Inwo-SubGenius-StJanorHypercleats.jpg	puppet	Personality	Puppet	Weird	Magic, Subgenius	2	1	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_SubGenius_FisTemples	SubGenius FisTemples	inwo/subgenius/Inwo-SubGenius-SubGeniusFisTemples.jpg	puppet	Organization	Puppet	Weird	Church, Subgenius	2	3	2	R			SubGenius	Subgenius	playerNGroupDeck
Subgenius_The_Hour_of_Slack	The Hour of Slack	inwo/subgenius/Inwo-SubGenius-TheHourOfSlack.jpg	puppet	Organization	Puppet	Weird	Media, Subgenius	2/1	3	2	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_wwwsubgeniuscom	www.subgenius.com	inwo/subgenius/Inwo-SubGenius-WwwSubgeniusCom.jpg	puppet	Organization	Puppet		Church, Computer, Subgenius	3/3	2	1	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Xists	Xists	inwo/subgenius/Inwo-SubGenius-Xists.jpg	puppet	Organization	Puppet		Space	5/5	5	3	U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Yetis	Yetis	inwo/subgenius/Inwo-SubGenius-Yetis.jpg	puppet	Organization	Puppet	Peaceful	Green	2/2	3	2	E			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Janor_Device	Janor Device	inwo/subgenius/Inwo-SubGenius-JanorDevice.jpg	puppet	Resource	Puppet	Unique Gadget					DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Martyr_Meter	Martyr Meter	inwo/subgenius/Inwo-SubGenius-MartyrMeter.jpg	puppet	Resource	Puppet	Unique Gadget					DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Sacred_Stencil	Sacred Stencil	inwo/subgenius/Inwo-SubGenius-SacredStencil.jpg	puppet	Resource	Puppet	Unique Artifact					U			SubGenius	Subgenius	playerNGroupDeck
Subgenius_The_Prescriptures	The Prescriptures	inwo/subgenius/Inwo-SubGenius-ThePrescriptures.jpg	puppet	Resource	Puppet	Unique Artifact					DC			SubGenius	Subgenius	playerNGroupDeck
Subgenius_The_True_Pipe	The True Pipe	inwo/subgenius/Inwo-SubGenius-TheTruePipe.jpg	puppet	Resource	Puppet	Unique Artifact					E			SubGenius	Subgenius	playerNGroupDeck
Subgenius_Three-Fisted_Tales_of_Bob	Three-Fisted Tales of "Bob"	inwo/subgenius/Inwo-SubGenius-ThreeFistedTalesOfBob.jpg	puppet	Resource	Puppet	Unique Artifact					U			SubGenius	Subgenius	playerNGroupDeck
German_Autonome	Autonome	inwo/german-edition/Inwo-GermanEdition-Autonome.jpg	puppet	Organization	Puppet	Liberal, Fanatic		3	4	1	X	The Autonome are anarchists. Most are actually peaceful, but the violent ones get the news coverage.	Gives +10 on any attempt to destroy any Government group.	German Edition	German	playerNGroupDeck
German_Burschenschaften	Burschenschaften	inwo/german-edition/Inwo-GermanEdition-Burschenschaften.jpg	puppet	Organization	Puppet	Conservative		3	5	1	X	These are conservative, all-male student groups which affect military dress.	You may spend this group's action to draw another Group card at any time. The Burschenschaften count as two conservative groups towards any goal.	German Edition	German	playerNGroupDeck
German_CONspiracy	CONspiracy	inwo/german-edition/Inwo-GermanEdition-CONspiracy.jpg	puppet	Organization	Puppet	Weird, Fanatic		2/2	3	1	X	The German INWO/Magic convention, which hosts the German national M:TG championship.	Gives +1 Power to all your other Weird groups.	German Edition	German	playerNGroupDeck
German_Dagobert	Dagobert	inwo/german-edition/Inwo-GermanEdition-Dagobert.jpg	puppet	Personality	Puppet	Straight, Criminal, Fanatic		1	3	1	X	A famous German criminal, who specialized in bomb-threat extortion schemes. He's now in jail. (In German, "Uncle Scrooge" is called Dagobert Duck.)	Once per turn, Dagobert can try, as a free action, to steal one Action token from any Corporate group. Roll a die. 1-3 means bad luck; nothing happens. 4-6 means success. Dagobert gets the stolen token, but can only use it for his own defense. Dagobert may only steal tokens before they are used . . . he may not wait until the token is used and try to steal it them!	German Edition	German	playerNGroupDeck
German_Der_grosse_Magier	Der grosse Magier	inwo/german-edition/Inwo-GermanEdition-DerGrosseMagier.jpg	puppet	Personality	Puppet	Peaceful	Magic	1/1	2	1	X	The Great Magician - a stage magician.	Gives +2 on any attempt to control any Magic group. Has +10 for direct control of any Magic group.	German Edition	German	playerNGroupDeck
German_Erich_Honecker	Erich Honecker	inwo/german-edition/Inwo-GermanEdition-ErichHonecker.jpg	puppet	Personality	Puppet	Conservative, Government	Communist	1	6	1	X	Honecker was the last leader of East Germany, before reunification. His card replaces Fidel Castro in the German set, but his ability is different.	You may place up to three Plots under Erich. They don't count against your limit, and cannot be exposed. You can use any of them at any time. Before using one, you must remove it from under Erich and roll a die. On a 1 or 3, discard it! On a 4 through 6, use it, paying the normal actions or other costs.	German Edition	German	playerNGroupDeck
German_Fussballprofis	Fussballprofis	inwo/german-edition/Inwo-GermanEdition-Fussballprofis.jpg	puppet	Organization	Puppet	Corporate	Media	2	4	2	X	Pro Soccer Players. This group replaces Professional Sports, but with different abilities. Soccer is the leading sport in Germany, and the German national team is one of the best in the world.	The Fussballprofis' Corporate puppets add the attribute Media.	German Edition	German	playerNGroupDeck
German_Genschman	Genschman	inwo/german-edition/Inwo-GermanEdition-Genschman.jpg	puppet	Personality	Puppet	Liberal (Sometimes), Straight		3/3	3	1	X	Hans-Dietrich Genscher, former Foreign Minister of Germany, who still has considerable influence throughout Europe.	Genschman is liberal when he feels like it. He is treated as Liberal if and only if you, the Illuminati pulling his strings, want him to be Liberal. He gets a +2 bonus any time he aids in the defense of any Nation.	German Edition	German	playerNGroupDeck
German_Hannelore_Kohl	Hannelore Kohl	inwo/german-edition/Inwo-GermanEdition-HanneloreKohl.jpg	puppet	Personality	Puppet	Conservative, Straight		2	2	1	X	The wife of Chancellor Helmut Kohl. Very active in the campaign against cancer.	The Red Cross gets an extra Action token every turn if Hannelore is in the same Power Structure.	German Edition	German	playerNGroupDeck
German_Helmut_Kohl	Helmut Kohl	inwo/german-edition/Inwo-GermanEdition-HelmutKohl.jpg	puppet	Personality	Puppet	Conservative, Government, Straight (Sometimes)		4	2	2	X	Chancellor of Germany since 1982, and leader of the Christdemokraten. Cartoonists love to caricature him with a pear-shaped head.	Helmut gives a +3 on any attempt to control any Government group that is part of Germany. He has a +8 for direct control of any Government group. Any time Helmut's alignment matters, roll a die. On a 1-3, he's Straight at the moment. On a 4-6, he's not.	German Edition	German	playerNGroupDeck
German_Hipos	Hipos	inwo/german-edition/Inwo-GermanEdition-Hipos.jpg	puppet	Organization	Puppet	Government, Straight		1	4	0	X	Parking-meter readers - not police, but a volunteer auxiliary. They are not beloved . . .	Spend this group's action to choose one player. Your victim must remove one Action token from each of his groups that has more than one.	German Edition	German	playerNGroupDeck
German_Joschka_Fischer	Joschka Fischer	inwo/german-edition/Inwo-GermanEdition-JoschkaFischer.jpg	puppet	Personality	Puppet	Liberal, Government	Green	1/1	4	2	X	Leader of the German Green party, anti-nuclear activist, never seen without tennis shoes.	Has a +4 for direct control of any Green group. By using his action, Joschka can cancel an action of the Nuclear Power Companies.	German Edition	German	playerNGroupDeck
German_Karnevalisten	Karnevalisten	inwo/german-edition/Inwo-GermanEdition-Karnevalisten.jpg	puppet	Organization	Puppet	Straight (Sometimes), Weird (Sometimes)		2	4	2	X	Carnival-goers. Think of Mardi Gras . . . Every February, a lot of seemingly-normal Germans get very weird, and keep it up until the beer is gone.	Gives +2 on any attempt to control any Weird group. During other players' turn, the Karnevalisten are Straight. During your own turn, they are Weird. (In a two-player game, they're Weird only on every second turn.)	German Edition	German	playerNGroupDeck
German_Manta-Fahrer	Manta-Fahrer	inwo/german-edition/Inwo-GermanEdition-MantaFahrer.jpg	puppet	Organization	Puppet	Fanatic		1	4	1	X	Manta drivers - a Manta is a sports car. The Germans tell "Manta driver" jokes as well as blonde jokes. Destroying the Manta drivers will always draw cheers in a German game. The traditional Manta driver dates a hairdresser - thus the scissors.	They're so stupid, they believe everything in the commercials! By spending one Illuminati action, or action(s) of Media groups with total power of 6 or more, you may add any one alignment to the Manta-Fahrer. This effect lasts until the beginning of your next turn. You can't add an alignment that is opposite to one they already have.	German Edition	German	playerNGroupDeck
German_Showmaster	Showmaster	inwo/german-edition/Inwo-GermanEdition-Showmaster.jpg	puppet	Personality	Puppet	Conservative, Straight		1	1	1	X	A talk show host (replaces Gordo Remora, with different abilities)	Going on his show is always a gamble . . .  Spend his Action token to roll one die for any other Personality, with the consent of that Personality's owner. On a 1-3, the Personality's printed power is reduced permanently to 1. On a 4-6, it is permanently doubled. Only one appearance is allowed for each Personality.	German Edition	German	playerNGroupDeck
German_Stammtischpolitiker	Stammtischpolitiker	inwo/german-edition/Inwo-GermanEdition-Stammtischpolitiker.jpg	puppet	Organization	Puppet	Straight		1	1	1	X	Political discussion (and drinking) clubs, mainly of old men.	Constant discussion leads to illumination and the truth... The Stammtischpolitiker can use their action to reverse any alignment of any group in play. This effect lasts until your next turn.	German Edition	German	playerNGroupDeck
