databaseId	name	imageUrl	cardBack	type	set	faction	cost	costType	cancel	cancelType	wealth	attack	parry	cannon	sailing	adventuring	influence	swashbuckling	crewMax	moveCost	rarity	text	loadGroupId
a1d37feb-0e1d-4739-b0c0-11c0741947eb	Volta	7th-sea/horizons-edge/7thSea-HorizonsEdge-Volta.jpg	default	Crew	Horizon's Edge	Crimson Rogers	8	In				P	c,t	2	0	4	2	4			R	Experienced • Unique • Loyal Swordsman +2 (Volta inflicts 2 extra hits during Boarding Attacks) React: Tack your Captain when another Ship begins a Boarding with your Ship to cancel the Boarding. The attempting player must target one of their Crew. Play a card from your hand as a Boarding attack to begin a Duel between Volta and the targeted Crew.	playerNDeck
da730d92-5e6e-48ce-8b75-1881c76dea46	We'll Get Him Back!	7th-sea/horizons-edge/7thSea-HorizonsEdge-WellGetHimBack.jpg	default	Attachment	Horizon's Edge							C	d,s								U	SEA ATTACHMENT Unique • Oath While attached to a Sea your hand size is reduced by 1. React: Tack this card and attach it to your Captain after you have hired a Crew with a printed Influence cost greater than 6. While attached to your Captain, you draw 1 extra card between rounds of a Boarding.	playerNDeck
83d5ca4b-b495-4558-ac7b-604ae102a4cb	What Does Not Kill Us	7th-sea/horizons-edge/7thSea-HorizonsEdge-WhatDoesNotKillUs.jpg	default	Chantey	Horizon's Edge							D	p,t								C	All completed Adventures that provide printed Skill bonuses of +4 or more provide an additional +2 to the appropriate Skill(s).	playerNDeck
e9c52701-5e14-4852-aa53-7ebd498bf758	The Curse	7th-sea/black-sails/7thSea-BlackSails-TheCurse.jpg	default	Attachment	Black Sails	Black Freighter	2	Sw				C	d,s								F-S	Black Freighter Captain Attachment - Letter of Marque..Unique .. You must have 2 or more non-Skeletal crew on your Ship to put The Curse into play. .. Act: Tack this card to move your Ship one Sea Closer to another player's Ship.	playerNDeck
1027d72e-efd9-47a6-b46c-245c738b6afd	Cursed Cutlass	7th-sea/black-sails/7thSea-BlackSails-CursedCutlass.jpg	default	Adventure	Black Sails							T	c,s								F	1 Sea Away - To complete: Tack 3 Adventuring (2 if you have a Villainous Captain). Item..crew Attachment: +1 Swashbuckling. This crew inflicts 1 extra Hit during Boarding Attacks. It caused its owner no end of trouble... until he died. Ever since, his luck's been great.	playerNDeck
15d3cc48-4abd-457c-b33b-4ec327bd770e	Dalia	7th-sea/black-sails/7thSea-BlackSails-Dalia.jpg	default	Crew	Black Sails	Black Freighter	6	In				P	c,t	0	0	1	1	4			F	Experienced..Unique..Loyal..Swordsman+2 .. Immediately after Dalia plays a Boarding Attack, you may sink one of your crew to draw a card.	playerNDeck
26c56771-c425-4c2a-b06c-911ea220dcf5	Don Deanna	7th-sea/black-sails/7thSea-BlackSails-DonDeanna.jpg	default	Crew	Black Sails	Black Freighter	6	In				P	c,t	0	0	2	1	4			F	Experienced..Unique..Loyal..Villainous..Swordsman+2 .. Increase your hand size by 1 while your ship is involved in a Boarding. Some souls are simply too wicked to die.	playerNDeck
320409a5-30d7-4d08-b8ce-d1bed13c8619	Feed the Hunger	7th-sea/black-sails/7thSea-BlackSails-FeedTheHunger.jpg	default	Adventure	Black Sails							T	c,s								F	1 Sea Away - To complete: Tack and sink one of your crew, if you have a Villainous Captain. crew Attachment: +1 Swashbuckling. This crew inflicts 2 extra Hits during Boarding Attacks. The undead aren't choosy. If they have no living victims, they'll turn on their own...	playerNDeck
46f8ef62-f032-4287-bf70-c6d9d7763448	Gilles Allais du Crieux	7th-sea/black-sails/7thSea-BlackSails-GillesAllaisDuCrieux.jpg	default	Crew	Black Sails	Black Freighter	6	In				P	c,t	3	2	2	2	3			F	Experienced..Unique..Loyal..Villainous	playerNDeck
90f26999-6a68-45d5-91f3-01648a449b42	High Morale	7th-sea/black-sails/7thSea-BlackSails-HighMorale.jpg	default	Adventure	Black Sails							T	c,s								F	2 Seas Away - To complete: Tack 5 Adventuring (3 if completed in the Trade Sea). Captain Attachment: React: Discard High Morale when you are absorbing Hits to suffer 3 fewer Hits. If your Ship's crew maximum is less than 9, you suffer 6 fewer Hits, instead.	playerNDeck
a4f564ca-208c-46d3-8c0a-f4ce08ae4270	Iken of Venderheim	7th-sea/black-sails/7thSea-BlackSails-IkenOfVenderheim.jpg	default	Crew	Black Sails	Black Freighter	6	In				P	c,t	0	2	3	1	4			F	Experienced..Unique..Loyal .. You may sink Iken when he inflicts Hits with a Boarding Attack to inflict 5 extra Hits.	playerNDeck
76daf3a8-c77e-4339-9344-54199c88f9d8	Innocent Bystander	7th-sea/black-sails/7thSea-BlackSails-InnocentBystander.jpg	default	Action	Black Sails				0			D	p,t								F	React: Play this card when you are sinking a crew to absorb Hits. If your Captain is untacked, the crew absorbs 3 extra Hits.	playerNDeck
72f24066-2d93-4e35-a54b-5cc58b360ee0	Lord Windamshire	7th-sea/black-sails/7thSea-BlackSails-LordWindamshire.jpg	default	Crew	Black Sails	Black Freighter	5	In				P	c,t	0	0	3	3	2			F	Experienced..Unique..Loyal .. Windamshire gains +1 Influence for every Adventure card attached to him.	playerNDeck
2a5db5ea-ebee-47b2-86f2-5954d17a74a5	Mark Scars	7th-sea/black-sails/7thSea-BlackSails-MarkScars.jpg	default	Crew	Black Sails	Black Freighter	7	In				P	c,t	5	0	2	2	2			F	Experienced..Unique..Loyal..Gunner	playerNDeck
db9f2951-d59c-413b-8901-b7193779208a	Marooned	7th-sea/black-sails/7thSea-BlackSails-Marooned.jpg	default	Action	Black Sails				0			D	p,t								F	You may only play this card if you have a Villainous Captain. Target and discard one of your Heroic crew to attach this card to your Captain, giving a +2 Influence. The nasty part is, they left him with his share of the gold.	playerNDeck
68b1c0d8-3d2e-42c3-8663-6046f6649e11	Moaning Song of the Dead	7th-sea/black-sails/7thSea-BlackSails-MoaningSongOfTheDead.jpg	default	Action	Black Sails				0			S	d,p								F	You must tack one of your crew with Fear of 1 or more to play this card. Target this Sea. Until the end of the turn, other players must tack one of their crew (in addition to other costs) to enter this Sea. The eerie cry echoed across the waves, chilling Gosse to his bones. He'd heard that noise before...	playerNDeck
973f865f-186b-436a-a920-80264ad5b0da	Moldy Morris	7th-sea/black-sails/7thSea-BlackSails-MoldyMorris.jpg	default	Crew	Black Sails	Black Freighter	4	In				P	c,t	1	0	0	0	2			F	Loyal..Unique .. Morris inflicts 5 extra Hits during Boarding if an opposing crew has pushed forward to fight Morris or vice-versa. If the opposing crew is sunk, the number of Hits is reduced to zero. The rot grows from his flesh, infecting everything he touches.	playerNDeck
219353c9-3b4d-419e-b763-e5b8e2dcb8a3	Never Knew Him	7th-sea/black-sails/7thSea-BlackSails-NeverKnewHim.jpg	default	Action	Black Sails				0			D	p,t								F	React: Play this card when you are absorbing Hits. Discard a crew card from your hand to suffer 2 fewer Hits.	playerNDeck
ab403bb8-a601-4f28-bff9-65ed17d78a73	No-Leg William	7th-sea/black-sails/7thSea-BlackSails-NoLegWilliam.jpg	default	Crew	Black Sails	Black Freighter	4	In				P	c,t	1	2	2	1	1			F	Loyal .. William may attach up to two Leg attachments .. William gains +2 to all skills if he has two Leg attachments attached.	playerNDeck
07d5433a-809b-4861-8e62-f2b8aff068fd	Plague Ship	7th-sea/black-sails/7thSea-BlackSails-PlagueShip.jpg	default	Attachment	Black Sails		2	Sw				C	d,s								F	Sea Attachment - Unique..Ally .. Any player in this Sea may discard this card by tacking 4 cannon as an action. .. No player, except those with Black Freighter captains, may hire crew in this Sea. .. Act: Tack this card to attach it to a Sea adjacent to this Sea.	playerNDeck
235ce134-c974-4b8e-a971-2082b2380b64	Power of Purity	7th-sea/black-sails/7thSea-BlackSails-PowerOfPurity.jpg	default	Action	Black Sails				0			D	p,t								F	Tack one of your Heroic or Holy crew to target a Black Freighter Captain in this Sea. Inflict Hits on that Ship equal to the number of your Heroic and Holy crew.	playerNDeck
c4e5453a-eb12-43e2-925a-f6e500bb3008	Run'em Down, Boys!	7th-sea/black-sails/7thSea-BlackSails-RunemDownBoys.jpg	default	Action	Black Sails				0			S	d,p								F	You may only play this card if you have a Villainous Captain. .. React: Play when another player discards a crew from play to sink that crew and attach this card to your captain. .. React: When paying an influence cost, discard this card to produce 3 Influence if it was attached to your Captain.	playerNDeck
02ff5af5-20d7-43c6-9d9e-c0ea389bd7be	Savage Storm	7th-sea/black-sails/7thSea-BlackSails-SavageStorm.jpg	default	Attachment	Black Sails		0					C	d,s								F	Sea Attachment - Weather .. Any player may pay 1 Adventuring as an action to attach this card to a Sea adjacent to this Sea. .. Any player may pay 5 Adventuring as an action to discard this card. .. All ships in, or moving from, this Sea have their move costs increased by 2.	playerNDeck
773a525d-df65-49c7-934f-a749f4019717	Skeletal Deck Hands	7th-sea/black-sails/7thSea-BlackSails-SkeletalDeckHands.jpg	default	Crew	Black Sails	Black Freighter	1	In				P	c,t	0	0	1	0	1			F	Loyal ... No attachments .. Skeletal	playerNDeck
43e32f71-9801-494d-99c5-01823ba0b7a1	Skeletal Shore Gang	7th-sea/black-sails/7thSea-BlackSails-SkeletalShoreGang.jpg	default	Crew	Black Sails	Black Freighter	2	In				P	c,t	0	0	2	0	1			F	Loyal ... No attachments .. Skeletal	playerNDeck
e0b26b72-7591-44c3-b8f6-aa5f6ae4f937	Skeletal Thugs	7th-sea/black-sails/7thSea-BlackSails-SkeletalThugs.jpg	default	Crew	Black Sails	Black Freighter	1	In				P	c,t	0	0	0	0	2			F	Loyal ... No attachments .. Skeletal .. Skeletal Thugs inflict 1 extra Hit during Boarding Attacks. The first one opened his mouth in a slient moan. The rest shuffled forward slowly, rusty blades hanging from their rotting hands...	playerNDeck
1a658a71-9ca0-442b-b432-307593524d47	Thomas Gosse	7th-sea/black-sails/7thSea-BlackSails-ThomasGosse.jpg	default	Crew	Black Sails	Black Freighter	5	In				P	c,t	0	0	0	2	2			F	Experienced..Unique..Loyal .. The Adventuring cost of your action cards that reduce the number of Hits you suffer is reduced by 3 (minimum 0).	playerNDeck
3b4f5fb1-a9ce-4952-88db-ead1d1eae4ba	To the Death!	7th-sea/black-sails/7thSea-BlackSails-ToTheDeath.jpg	default	Action	Black Sails				0			D	p,t								F	Target one of your Black Freighter crew. Until the end of the turn, that crew gains +2 Swashbuckling.	playerNDeck
1307b05b-0b4c-469c-857e-a9d07cd0137f	The Traitor's Scream	7th-sea/black-sails/7thSea-BlackSails-TheTraitorsScream.jpg	default	Attachment	Black Sails	Black Freighter	0					C	d,s								F	Black Freighter Ship Attachment - Unique..Figurehead .. React: Tack when an opposing crew is sunk during a Boarding involving your Ship. If you have 2 or more completed adventures in play, you may put a Skeletal crew into play from your hand, without cost. The former captain, now a living figurehead. You can hear his folly in every tortured howl.	playerNDeck
d154f733-85ab-43f7-9d42-aaaee1ac86ae	Vile Temple	7th-sea/black-sails/7thSea-BlackSails-VileTemple.jpg	default	Attachment	Black Sails		6	Ad				C	d,s								F	Sea Attachment - Unique .. Any player in this Sea may sink this card by producing 5 Swashbuckling or Cannon as an action. .. When Heroic crew tack to produce skill points, they produce 1 fewer point (minimum 0. crew with a 0 skill still produce 0).	playerNDeck
3553d05a-92d6-4d75-91c9-4301f0e58372	Well of Purity	7th-sea/black-sails/7thSea-BlackSails-WellOfPurity.jpg	default	Adventure	Black Sails							T	c,s								F	Unique - 2 Seas Away - To complete: Tack 3 Adventuring (2 if in la Boca). Captain Attachment: Your Heroic crew inflict 2 extra Hits during Boarding Attacks if the opposing Captain in the Boarding is Villainous. If true evil exists, then it must be balanced by an equal amount of true good.	playerNDeck
221b46d2-f13f-4a9f-bf80-b276e5d48df5	William Toss	7th-sea/black-sails/7thSea-BlackSails-WilliamToss.jpg	default	Crew	Black Sails	Black Freighter	5	In				P	c,t	0	2	2	2	3			F	Experienced..Unique..Loyal His luck ran out at the same time Berek's did, only no one came to pull poor William from the sea.	playerNDeck
b202d300-1844-4c4a-b7e5-1f37f73d55f1	Retirement	7th-sea/parting-shot/7thSea-PartingShot-Retirement.jpg	default	Action	Parting Shot							S	d,p								F	Act: If you have 6 or more completed Prize Adventures in play than any other player, you win the game.	playerNDeck
fc64800e-3ae5-4605-acfd-7cffe26557c3	Ussuran Whalers	7th-sea/parting-shot/7thSea-PartingShot-UssuranWhalers.jpg	default	Crew	Parting Shot	unaligned	4	In				P	c,t	1	3	1	0	2			F	*Ussura*  When this Crew tacks to absorb hits from a Monster card, Weather card, or Sea Attachment, they absorb 3 extra hits.	playerNDeck
b9c8456b-4813-4575-9d88-a2e9b7537e47	Diablo Tiburon	7th-sea/parting-shot/7thSea-PartingShot-DiabloTiburon.jpg	default	Action	Parting Shot		7	Ad	7	Ad		S	d,p								F	Monster This action my not be canceled if the target has any Damage Attachments attached.  Act: Target a ship in play. Target ship suffers a number of hits equal to twice that ship's Move Cost. Inflict 4 extra hits if target ship has at least one Damage Attachment attached.	playerNDeck
6318a59d-7943-48d8-b802-f29a6085dd32	Keep a Sharp Lookout!	7th-sea/parting-shot/7thSea-PartingShot-KeepASharpLookout.jpg	default	Action	Parting Shot		2	Ad				D	p,t								F	React: Play if one of your Adventure or Attachment cards is being sunk or dicarded from play by another player's Action or Acti on card. If the card is being discarded, you may shuffle it back into your deck instead. If it is being sunk, you may discard it instead. Sink this card.	playerNDeck
65d0eb9b-19d3-4022-949f-ea34e05caa76	The New World	7th-sea/parting-shot/7thSea-PartingShot-TheNewWorld.jpg	default	Action	Parting Shot							D	p,t								F	React: Target another player's Ship when it moves to a Sea adjacent to its previous Sea. Inflict one hit to target Ship. You may only play one copy of this card per Sea moved into.	playerNDeck
a7546b4e-3fd7-419c-8b2f-8e060f4acdd2	Captain Ivanovitch	7th-sea/parting-shot/7thSea-PartingShot-CaptainIvanovitch.png	default	Captain	Parting Shot	unaligned					9			2	3	3	2	4			F	*Ussura* Start: The Mirror Pyeryem 1 • Swordsman +2 When this Captain tacks to produce Influence to hire an Ussuran Crew, this Captain produces 2 additional Influence.  While you have 4 or more Unaligned or Ussuran Crew on board with an Influence Cost of 3 or more, your Unaligned and Ussuran Crew absorb 1 additional hit when tacking or sinking to absorb hits (+2 total if Unaligned and Ussuran).	playerNCaptain
f4ec04e1-3e86-424a-a6c0-00b49594fecc	Dread	7th-sea/parting-shot/7thSea-PartingShot-Dread.png	default	Crew	Parting Shot	Black Freighter	8	In				P	c,t	3	2	2	1	4			F	First Mate • Loyal • Unique • Villainous • Swordsman +2 When this Crew is attempting to reverse Boarding Attacks, you may consider each card's Boarding Attack box as an additional (ie. Third) Boarding Defense box.	playerNDeck
bb6a1cd7-57bf-4417-bf34-307cd2fc502d	Devotion to the Cause	7th-sea/parting-shot/7thSea-PartingShot-DevotionToTheCause.png	default	Action	Parting Shot							S	d,p								F	React: Play when you are paying the Influence cost for a Crew with a Secret Society symbol or Nation symbol. You may tack another Crew with the same symbol to produce an amount of Influence equal to the tacked Crew's Influence plus 3.	playerNDeck
6071c1e3-7093-46c5-ab84-c16ddfbd8a56	Courage and Honor	7th-sea/parting-shot/7thSea-PartingShot-CourageAndHonor.png	default	Action	Parting Shot							S	d,p								F	React: Play when you tack one of your Heroic Crew to produce skill points. That Crew produces 3 extra skill points.	playerNDeck
d613d68c-bc62-4f52-b1ed-e0cf51888746	Young Samuel Gosse	7th-sea/parting-shot/7thSea-PartingShot-YoungSamuelGosse.png	default	Crew	Parting Shot	Gosse's Gentlemen	4	In				P	c,t	0	1	3	0	2			F	Loyal • No Attachments • Unique If Melinda Gosse or Captain Red is your Captain, this Crew does not count towards your Crew Maximum.	playerNDeck
e9b13794-2564-4b2e-a6cc-3ca280bf90d5	The Undefeated Heart	7th-sea/parting-shot/7thSea-PartingShot-TheUndefeatedHeart.jpg	default	Ship	Parting Shot	unaligned													9	3	F	*Ussura* Monster and Weather cards inflicting hits on this Ship inflict 4 fewer hits (min 0).  React: Tack before performing an Action to move to an adjacent Sea.	playerNShip
34f63c77-f5a1-454e-9944-710ba7f1bd70	Sheildmen	7th-sea/parting-shot/7thSea-PartingShot-Sheildmen.png	default	Crew	Parting Shot	Explorer's Society	4	In				P	c,t	1	0	2	0	3			F	Loyal • No Attachments When this Crew tacks or sinks to absorb hits, they absorb one extra hit.  React: When you are paying Adventuring to complete an Adventure with an initial cost of 5 or more, discard a card from your hand to produce 1 Adventuring. Use this ability once per Adventure you are completing.	playerNDeck
c01b743b-3620-4f07-bc02-845795e7d267	Pappy	7th-sea/parting-shot/7thSea-PartingShot-Pappy.png	default	Crew	Parting Shot	unaligned	2	In				P	c,t	0	0	1	0	1			F	*Ussura* This Crew has +2 Adventuring when you are paying the completion cost of an Adventure.	playerNDeck
d9e71e1a-f968-4038-bc32-629e4c6532b7	Flying the Jolly Roger	7th-sea/parting-shot/7thSea-PartingShot-FlyingTheJollyRoger.png	default	Adventure	Parting Shot							T	c,s								F	2 Seas Away • Illegal • Unique To complete: Pay 4 Adventuring (2 if you have a card with the Jolly Roger trait on board).  Ship Attachment: The Adventuring costs of you uncompleted Adventures are reduced by 1 (min 0, or min 1 if the Adventure increases the Cannon Skill).	playerNDeck
9533b331-1bd9-47bf-a69f-31b21b964ddf	Harness the Darkness	7th-sea/parting-shot/7thSea-PartingShot-HarnessTheDarkness.png	default	Adventure	Parting Shot							T	c,s								F	1 Sea Away • Nacht 1 Knack To complete: Tack one of your Sorcerers with Nacht 1 or more. Crew Attachment: +1 Swashbuckling  React: Tack the attached Crew instead of performing a Boarding Attack to target the opposing Ship. Inflict hits to the target Ship equal to the attached Crew's Swashbuckling. You may discard a Nacht Knack from your hand to increase the hits inflicted by 3.	playerNDeck
1fd33ddd-d4dd-4f9b-914c-56a4021e31ce	The Jolly Roger of Gosse's Gentlemen	7th-sea/parting-shot/7thSea-PartingShot-TheJollyRogerOfGossesGentlemen.png	default	Attachment	Parting Shot		M+0					C	d,s								F	GOSSE SHIP ATTACHMENT Unique • Item • Jolly Roger React: Tack after one of your Gosse Crew has been sunk when absorbing hits inflicted by another player, to target and untack another of your non-Captain Gosse Crew. You may only use this ability if you have 3 or more Gosse Crew on board.	playerNDeck
